Element 1: (0, (4, 9), ['.', '%', '.', '.'], [(6, 9), (10, 9), (18, 10)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (5, 9))
Element 2: (0, (5, 9), ['', '%', '%', ''], [(7, 9), (10, 10), (18, 9)], [False, True, True, False], 96, False, [False, False, False, False], 39, 'East', (6, 9))
Element 3: (0, (6, 9), ['', '.', '.', 'G'], [(7, 9), (10, 11), (18, 8)], [False, False, False, False], 94, False, [False, True, True, False], 58, 'North', (6, 10))
Element 4: (0, (6, 10), ['%', 'G', '.', '%'], [(6, 9), (11, 11), (18, 7)], [True, False, False, True], 92, False, [False, False, True, False], 87, 'North', (6, 11))
Element 5: (0, (6, 11), ['%', '', '%', '.'], [(6, 9), (12, 11), (18, 6)], [True, False, True, False], 90, False, [False, False, False, True], 116, 'East', (7, 11))
Element 6: (0, (7, 11), ['', '%', '%', '.'], [(6, 8), (13, 11), (18, 5)], [False, True, True, False], 88, False, [False, False, False, True], 155, 'East', (8, 11))
Element 7: (0, (8, 11), ['', '%', '%', '.'], [(6, 7), (13, 10), (18, 4)], [False, True, True, False], 86, False, [False, False, False, True], 194, 'East', (9, 11))
Element 8: (0, (9, 11), ['', '.', '%', ''], [(6, 6), (13, 9), (18, 3)], [False, False, True, False], 84, False, [False, True, False, False], 233, 'South', (9, 10))
Element 9: (0, (9, 10), ['%', '.', '', ''], [(6, 5), (14, 9), (18, 2)], [True, False, False, False], 82, False, [False, True, False, False], 272, 'South', (9, 9))
Element 10: (0, (9, 9), ['%', '', '', ''], [(6, 4), (15, 9), (18, 1)], [True, False, False, False], 80, False, [False, False, False, False], 301, 'East', (10, 9))
Element 11: (0, (10, 9), ['', '', '', '%'], [(6, 3), (16, 9), (17, 1)], [False, False, False, True], 78, False, [False, False, False, False], 330, 'North', (10, 10))
Element 12: (0, (10, 10), ['', '', '', '%'], [(7, 3), (16, 8), (16, 1)], [False, False, False, True], 76, False, [False, False, False, False], 359, 'North', (10, 11))
Element 13: (0, (10, 11), ['', '', '%', ''], [(8, 3), (16, 7), (15, 1)], [False, False, True, False], 74, False, [False, False, False, False], 388, 'East', (11, 11))
Element 14: (0, (11, 11), ['', '%', '%', ''], [(9, 3), (17, 7), (15, 2)], [False, True, True, False], 72, False, [False, False, False, False], 417, 'East', (12, 11))
Element 15: (0, (12, 11), ['', '%', '%', ''], [(10, 3), (18, 7), (15, 3)], [False, True, True, False], 70, False, [False, False, False, False], 436, 'East', (13, 11))
Element 16: (0, (13, 11), ['', '', '%', '%'], [(11, 3), (18, 8), (16, 3)], [False, False, True, True], 68, False, [False, False, False, False], 455, 'South', (13, 10))
Element 17: (0, (13, 10), ['%', '', '', '%'], [(12, 3), (18, 9), (16, 4)], [True, False, False, True], 66, False, [False, False, False, False], 474, 'South', (13, 9))
Element 18: (0, (13, 9), ['.', '.', '', ''], [(13, 3), (18, 10), (16, 5)], [False, False, False, False], 64, False, [True, True, False, False], 493, 'South', (13, 8))
Element 19: (0, (13, 8), ['%', '.', '', '%'], [(13, 4), (18, 11), (16, 6)], [True, False, False, True], 62, False, [False, True, False, False], 522, 'South', (13, 7))
Element 20: (0, (13, 7), ['%', '.', '', '%'], [(13, 5), (17, 11), (15, 6)], [True, False, False, True], 60, False, [False, True, False, False], 561, 'South', (13, 6))
Element 21: (0, (13, 6), ['%', '', '', '%'], [(13, 4), (16, 11), (15, 7)], [True, False, False, True], 58, False, [False, False, False, False], 590, 'South', (13, 5))
Element 22: (0, (13, 5), ['%', '', '', '%'], [(13, 3), (15, 11), (16, 7)], [True, False, False, True], 56, False, [False, False, False, False], 599, 'South', (13, 4))
Element 23: (0, (13, 4), ['%', '', '', '%'], [(13, 2), (15, 10), (17, 7)], [True, False, False, True], 54, False, [False, False, False, False], 618, 'South', (13, 3))
Element 24: (0, (13, 3), ['', '', '', '%'], [(13, 1), (15, 11), (16, 7)], [False, False, False, True], 52, False, [False, False, False, False], 627, 'South', (13, 2))
Element 25: (0, (13, 2), ['%', '', '', '%'], [(12, 1), (16, 11), (16, 8)], [True, False, False, True], 50, False, [False, False, False, False], 636, 'South', (13, 1))
Element 26: (0, (13, 1), ['', '%', '', '%'], [(11, 1), (17, 11), (16, 9)], [False, True, False, True], 48, False, [False, False, False, False], 645, 'West', (12, 1))
Element 27: (0, (12, 1), ['', '%', '%', ''], [(10, 1), (18, 11), (15, 9)], [False, True, True, False], 46, False, [False, False, False, False], 654, 'West', (11, 1))
Element 28: (0, (11, 1), ['', '%', '%', ''], [(9, 1), (18, 10), (15, 10)], [False, True, True, False], 44, False, [False, False, False, False], 663, 'West', (10, 1))
Element 29: (0, (10, 1), ['', '%', '%', ''], [(8, 1), (18, 9), (15, 11)], [False, True, True, False], 42, False, [False, False, False, False], 672, 'West', (9, 1))
Element 30: (0, (9, 1), ['', '%', '%', ''], [(7, 1), (18, 8), (16, 11)], [False, True, True, False], 40, False, [False, False, False, False], 681, 'West', (8, 1))
Element 31: (0, (8, 1), ['', '%', '%', ''], [(6, 1), (18, 7), (17, 11)], [False, True, True, False], 38, False, [False, False, False, False], 690, 'West', (7, 1))
Element 32: (0, (7, 1), ['', '%', '%', ''], [(6, 2), (18, 6), (18, 11)], [False, True, True, False], 36, False, [False, False, False, False], 699, 'West', (6, 1))
Element 33: (0, (6, 1), ['%', '%', '', ''], [(6, 3), (18, 5), (17, 11)], [True, True, False, False], 34, False, [False, False, False, False], 698, 'North', (6, 2))
Element 34: (0, (6, 2), ['%', '', '', '%'], [(6, 2), (18, 4), (16, 11)], [True, False, False, True], 32, False, [False, False, False, False], 697, 'North', (6, 3))
Element 35: (0, (6, 3), ['.', '', '', ''], [(6, 1), (18, 3), (15, 11)], [False, False, False, False], 30, False, [True, False, False, False], 696, 'West', (5, 3))
Element 36: (0, (5, 3), ['.', '%', '.', ''], [(7, 1), (18, 2), (15, 10)], [False, True, False, False], 28, False, [True, False, True, False], 705, 'North', (5, 4))
Element 37: (0, (5, 4), ['.', '', '.', ''], [(8, 1), (18, 1), (15, 9)], [False, False, False, False], 26, False, [True, False, True, False], 714, 'North', (5, 5))
Element 38: (0, (5, 5), ['.', '', '.', ''], [(9, 1), (17, 1), (14, 9)], [False, False, False, False], 24, False, [True, False, True, False], 723, 'North', (5, 6))
Element 39: (0, (5, 6), ['.', '', '.', ''], [(10, 1), (16, 1), (13, 9)], [False, False, False, False], 22, False, [True, False, True, False], 732, 'North', (5, 7))
Element 40: (0, (5, 7), ['.', '', '%', ''], [(11, 1), (15, 1), (12, 9)], [False, False, True, False], 20, False, [True, False, False, False], 751, 'West', (4, 7))
Element 41: (0, (4, 7), ['.', '.', '%', ''], [(11, 1), (15, 2), (13, 9)], [False, False, True, False], 18, False, [True, True, False, False], 760, 'South', (4, 6))
Element 42: (0, (4, 6), ['.', '.', '', ''], [(11, 1), (15, 3), (13, 10)], [False, False, False, False], 16, False, [True, True, False, False], 769, 'South', (4, 5))
Element 43: (0, (4, 5), ['.', '.', '', ''], [(11, 1), (15, 4), (13, 11)], [False, False, False, False], 14, False, [True, True, False, False], 788, 'South', (4, 4))
Element 44: (0, (4, 4), ['.', '.', '', ''], [(11, 1), (15, 5), (12, 11)], [False, False, False, False], 12, False, [True, True, False, False], 807, 'South', (4, 3))
Element 45: (0, (4, 3), ['.', '.', '', ''], [(11, 1), (16, 5), (11, 11)], [False, False, False, False], 10, False, [True, True, False, False], 816, 'South', (4, 2))
Element 46: (0, (4, 2), ['F', '.', '', '%'], [(11, 1), (16, 6), (10, 11)], [False, False, False, True], 8, False, [False, True, False, False], 825, 'West', (3, 2))
Element 47: (0, (3, 2), ['F', '.', '.', ''], [(11, 1), (15, 6), (10, 10)], [False, False, False, False], 6, False, [False, True, True, False], 1824, 'West', (2, 2))
Element 48: #1#
