Element 1: (2, (6, 11), ['%', '.', '%', '.'], [(6, 8), (1, 6), (15, 7)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (7, 11))
Element 2: (2, (7, 11), ['', '%', '%', '.'], [(6, 9), (1, 7), (16, 7)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 11))
Element 3: (2, (8, 11), ['', '%', '%', '.'], [(7, 9), (2, 7), (17, 7)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (9, 11))
Element 4: (2, (9, 11), ['', '.', '%', '.'], [(6, 9), (3, 7), (18, 7)], [False, False, True, False], 92, False, [False, True, False, True], 126, 'East', (10, 11))
Element 5: (2, (10, 11), ['', '.', '%', '.'], [(6, 10), (4, 7), (18, 8)], [False, False, True, False], 90, False, [False, True, False, True], 165, 'East', (11, 11))
Element 6: (2, (11, 11), ['', '%', '%', '.'], [(6, 11), (5, 7), (18, 9)], [False, True, True, False], 88, False, [False, False, False, True], 194, 'East', (12, 11))
Element 7: (2, (12, 11), ['', '%', '%', '.'], [(7, 11), (5, 6), (18, 10)], [False, True, True, False], 86, False, [False, False, False, True], 223, 'East', (13, 11))
Element 8: (2, (13, 11), ['', '.', '%', '%'], [(8, 11), (6, 6), (18, 11)], [False, False, True, True], 84, False, [False, True, False, False], 242, 'South', (13, 10))
Element 9: (2, (13, 10), ['%', '.', '', '%'], [(9, 11), (6, 5), (17, 11)], [True, False, False, True], 82, False, [False, True, False, False], 271, 'South', (13, 9))
Element 10: (2, (13, 9), ['.', '.', '', '.'], [(9, 10), (6, 4), (16, 11)], [False, False, False, False], 80, False, [True, True, False, True], 310, 'East', (14, 9))
Element 11: (2, (14, 9), ['', '%', '%', '.'], [(10, 10), (6, 3), (15, 11)], [False, True, True, False], 78, False, [False, False, False, True], 349, 'East', (15, 9))
Element 12: (2, (15, 9), ['', '%', 'G', '.'], [(10, 9), (7, 3), (15, 10)], [False, True, False, False], 76, False, [False, False, False, True], 388, 'East', (16, 9))
Element 13: (2, (16, 9), ['G', '.', '%', '%'], [(9, 9), (8, 3), (15, 9)], [False, False, True, True], 74, False, [False, True, False, False], 417, 'South', (16, 8))
Element 14: (2, (16, 8), ['%', '', 'G', '%'], [(9, 8), (9, 3), (16, 9)], [True, False, False, True], 72, False, [False, False, False, False], 436, 'South', (16, 7))
Element 15: (2, (16, 7), ['', '.', 'G', ''], [(9, 7), (10, 3), (16, 8)], [False, False, False, False], 70, False, [False, True, False, False], 455, 'South', (16, 6))
Element 16: (2, (16, 6), ['.', '.', '', '%'], [(10, 7), (11, 3), (16, 9)], [False, False, False, True], 68, False, [True, True, False, False], 484, 'South', (16, 5))
Element 17: (2, (16, 5), ['.', '.', '', '%'], [(11, 7), (12, 3), (15, 9)], [False, False, False, True], 66, False, [True, True, False, False], 513, 'South', (16, 4))
Element 18: (2, (16, 4), ['.', '.', '', '%'], [(10, 7), (13, 3), (14, 9)], [False, False, False, True], 64, False, [True, True, False, False], 532, 'South', (16, 3))
Element 19: (2, (16, 3), ['.', '%', '', '%'], [(10, 8), (13, 4), (13, 9)], [False, True, False, True], 62, False, [True, False, False, False], 551, 'West', (15, 3))
