Element 1: (0, (15, 6), ['%', '.', '.', '.'], [(1, 5), (6, 4), (8, 1)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (16, 6))
Element 2: (0, (16, 6), ['', '.', '.', '%'], [(1, 6), (6, 5), (9, 1)], [False, False, False, True], 96, False, [False, True, True, False], 39, 'North', (16, 7))
Element 3: (0, (16, 7), ['.', '', '.', '.'], [(1, 7), (6, 6), (10, 1)], [False, False, False, False], 94, False, [True, False, True, True], 78, 'East', (17, 7))
Element 4: (0, (17, 7), ['', '%', '%', '.'], [(2, 7), (6, 7), (11, 1)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (18, 7))
Element 5: (0, (18, 7), ['', '.', '.', '%'], [(3, 7), (6, 8), (12, 1)], [False, False, False, True], 90, False, [False, True, True, False], 156, 'North', (18, 8))
Element 6: (0, (18, 8), ['%', '', '.', '%'], [(4, 7), (6, 9), (13, 1)], [True, False, False, True], 88, False, [False, False, True, False], 195, 'North', (18, 9))
Element 7: (0, (18, 9), ['%', '', '.', '%'], [(5, 7), (7, 9), (13, 2)], [True, False, False, True], 86, False, [False, False, True, False], 234, 'North', (18, 10))
Element 8: (0, (18, 10), ['%', '', '', '%'], [(5, 6), (6, 9), (13, 3)], [True, False, False, True], 84, False, [False, False, False, False], 263, 'North', (18, 11))
Element 9: (0, (18, 11), ['.', '', '%', '%'], [(5, 5), (6, 10), (13, 4)], [False, False, True, True], 82, False, [True, False, False, False], 292, 'West', (17, 11))
Element 10: (0, (17, 11), ['.', '%', '%', ''], [(5, 4), (6, 11), (13, 5)], [False, True, True, False], 80, False, [True, False, False, False], 331, 'West', (16, 11))
Element 11: (0, (16, 11), ['.', '%', '%', ''], [(5, 3), (7, 11), (13, 6)], [False, True, True, False], 78, False, [True, False, False, False], 370, 'West', (15, 11))
Element 12: (0, (15, 11), ['%', '.', '%', ''], [(6, 3), (8, 11), (13, 7)], [True, False, True, False], 76, False, [False, True, False, False], 409, 'South', (15, 10))
Element 13: (0, (15, 10), ['%', '.', '', '%'], [(7, 3), (9, 11), (13, 8)], [True, False, False, True], 74, False, [False, True, False, False], 448, 'South', (15, 9))
Element 14: (0, (15, 9), ['.', '%', '', '.'], [(8, 3), (10, 11), (13, 9)], [False, True, False, False], 72, False, [True, False, False, True], 487, 'East', (16, 9))
Element 15: (0, (16, 9), ['', '.', '%', '%'], [(9, 3), (11, 11), (14, 9)], [False, False, True, True], 70, False, [False, True, False, False], 526, 'South', (16, 8))
Element 16: (0, (16, 8), ['%', '', '', '%'], [(10, 3), (12, 11), (15, 9)], [True, False, False, True], 68, False, [False, False, False, False], 555, 'North', (16, 9))
Element 17: (0, (16, 9), ['', '', '%', '%'], [(11, 3), (13, 11), (15, 10)], [False, False, True, True], 66, False, [False, False, False, False], 574, 'West', (15, 9))
Element 18: (0, (15, 9), ['', '%', '', ''], [(12, 3), (13, 10), (15, 11)], [False, True, False, False], 64, False, [False, False, False, False], 593, 'West', (14, 9))
Element 19: (0, (14, 9), ['G', '%', '%', ''], [(13, 3), (13, 9), (16, 11)], [False, True, True, False], 62, False, [False, False, False, False], 592, 'East', (15, 9))
Element 20: (0, (15, 9), ['', '%', '', ''], [(13, 4), (12, 9), (17, 11)], [False, True, False, False], 60, False, [False, False, False, False], 601, 'North', (15, 10))
Element 21: (0, (15, 10), ['%', '', '', '%'], [(13, 5), (13, 9), (18, 11)], [True, False, False, True], 58, False, [False, False, False, False], 600, 'North', (15, 11))
Element 22: (0, (15, 11), ['%', '', '%', ''], [(13, 6), (14, 9), (18, 10)], [True, False, True, False], 56, False, [False, False, False, False], 599, 'East', (16, 11))
Element 23: (0, (16, 11), ['', '%', '%', ''], [(13, 7), (15, 9), (18, 9)], [False, True, True, False], 54, False, [False, False, False, False], 598, 'East', (17, 11))
Element 24: (0, (17, 11), ['', '%', '%', ''], [(13, 8), (16, 9), (18, 8)], [False, True, True, False], 52, False, [False, False, False, False], 597, 'East', (18, 11))
Element 25: (0, (18, 11), ['', '', '%', '%'], [(13, 9), (16, 8), (18, 7)], [False, False, True, True], 50, False, [False, False, False, False], 596, 'South', (18, 10))
Element 26: (0, (18, 10), ['%', '', '', '%'], [(14, 9), (16, 7), (18, 6)], [True, False, False, True], 48, False, [False, False, False, False], 605, 'South', (18, 9))
Element 27: (0, (18, 9), ['%', '', '', '%'], [(15, 9), (15, 7), (18, 5)], [True, False, False, True], 46, False, [False, False, False, False], 624, 'South', (18, 8))
Element 28: (0, (18, 8), ['%', '', '', '%'], [(16, 9), (15, 6), (18, 4)], [True, False, False, True], 44, False, [False, False, False, False], 633, 'South', (18, 7))
Element 29: (0, (18, 7), ['', '', '', '%'], [(16, 8), (15, 5), (18, 3)], [False, False, False, True], 42, False, [False, False, False, False], 652, 'South', (18, 6))
Element 30: (0, (18, 6), ['%', '', '', '%'], [(16, 7), (16, 5), (18, 2)], [True, False, False, True], 40, False, [False, False, False, False], 671, 'South', (18, 5))
Element 31: (0, (18, 5), ['%', '', '', '%'], [(17, 7), (16, 4), (18, 1)], [True, False, False, True], 38, False, [False, False, False, False], 680, 'South', (18, 4))
Element 32: (0, (18, 4), ['%', '', '', '%'], [(18, 7), (16, 3), (17, 1)], [True, False, False, True], 36, False, [False, False, False, False], 699, 'South', (18, 3))
Element 33: (0, (18, 3), ['%', '', '', '%'], [(18, 8), (15, 3), (16, 1)], [True, False, False, True], 34, False, [False, False, False, False], 718, 'South', (18, 2))
Element 34: (0, (18, 2), ['%', '', '', '%'], [(18, 9), (15, 4), (15, 1)], [True, False, False, True], 32, False, [False, False, False, False], 737, 'South', (18, 1))
Element 35: (0, (18, 1), ['', '%', '', '%'], [(18, 10), (15, 3), (15, 2)], [False, True, False, True], 30, False, [False, False, False, False], 746, 'West', (17, 1))
Element 36: (0, (17, 1), ['', '%', '%', ''], [(18, 11), (15, 4), (15, 3)], [False, True, True, False], 28, False, [False, False, False, False], 745, 'West', (16, 1))
Element 37: (0, (16, 1), ['', '%', '%', ''], [(17, 11), (15, 5), (16, 3)], [False, True, True, False], 26, False, [False, False, False, False], 744, 'West', (15, 1))
Element 38: (0, (15, 1), ['%', '%', '', ''], [(16, 11), (15, 4), (16, 4)], [True, True, False, False], 24, False, [False, False, False, False], 743, 'North', (15, 2))
Element 39: (0, (15, 2), ['%', '', 'G', '%'], [(15, 11), (15, 3), (16, 5)], [True, False, False, True], 22, False, [False, False, False, False], 742, 'South', (15, 1))
Element 40: (0, (15, 1), ['%', '%', '', ''], [(15, 10), (15, 4), (16, 6)], [True, True, False, False], 20, False, [False, False, False, False], 741, 'East', (16, 1))
Element 41: (0, (16, 1), ['', '%', '%', ''], [(15, 11), (16, 4), (16, 7)], [False, True, True, False], 18, False, [False, False, False, False], 740, 'East', (17, 1))
