Element 1: (0, (4, 9), ['.', '%', '.', '.'], [(5, 6), (15, 1), (18, 5)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (5, 9))
Element 2: (0, (5, 9), ['', '%', '%', '.'], [(6, 6), (16, 1), (18, 6)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (6, 9))
Element 3: (0, (6, 9), ['', '.', '.', '.'], [(6, 7), (17, 1), (18, 7)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (7, 9))
Element 4: (0, (7, 9), ['', '%', '%', '%'], [(6, 8), (18, 1), (18, 8)], [False, True, True, True], 92, False, [False, False, False, False], 107, 'West', (6, 9))
Element 5: (0, (6, 9), ['', '', '.', ''], [(6, 7), (18, 2), (18, 9)], [False, False, False, False], 90, False, [False, False, True, False], 126, 'North', (6, 10))
Element 6: (0, (6, 10), ['%', '', '.', '%'], [(5, 7), (18, 3), (18, 10)], [True, False, False, True], 88, False, [False, False, True, False], 165, 'North', (6, 11))
Element 7: (0, (6, 11), ['%', '', '%', '.'], [(4, 7), (18, 4), (18, 11)], [True, False, True, False], 86, False, [False, False, False, True], 194, 'East', (7, 11))
Element 8: (0, (7, 11), ['', '%', '%', '.'], [(4, 6), (18, 5), (17, 11)], [False, True, True, False], 84, False, [False, False, False, True], 223, 'East', (8, 11))
Element 9: (0, (8, 11), ['', '%', '%', '.'], [(4, 5), (18, 6), (16, 11)], [False, True, True, False], 82, False, [False, False, False, True], 252, 'East', (9, 11))
Element 10: (0, (9, 11), ['', '.', '%', '.'], [(5, 5), (18, 7), (15, 11)], [False, False, True, False], 80, False, [False, True, False, True], 281, 'East', (10, 11))
Element 11: (0, (10, 11), ['', '.', '%', '.'], [(6, 5), (17, 7), (15, 10)], [False, False, True, False], 78, False, [False, True, False, True], 320, 'East', (11, 11))
Element 12: (0, (11, 11), ['', '%', '%', '.'], [(6, 4), (16, 7), (15, 9)], [False, True, True, False], 76, False, [False, False, False, True], 359, 'East', (12, 11))
Element 13: (0, (12, 11), ['', '%', '%', '.'], [(6, 3), (16, 8), (16, 9)], [False, True, True, False], 74, False, [False, False, False, True], 398, 'East', (13, 11))
Element 14: (0, (13, 11), ['', '.', '%', '%'], [(7, 3), (16, 7), (16, 8)], [False, False, True, True], 72, False, [False, True, False, False], 417, 'South', (13, 10))
Element 15: (0, (13, 10), ['%', '.', '', '%'], [(8, 3), (16, 6), (16, 7)], [True, False, False, True], 70, False, [False, True, False, False], 446, 'South', (13, 9))
Element 16: (0, (13, 9), ['.', '.', '', '.'], [(9, 3), (16, 5), (15, 7)], [False, False, False, False], 68, False, [True, True, False, True], 485, 'East', (14, 9))
Element 17: (0, (14, 9), ['', '%', '%', ''], [(10, 3), (16, 4), (15, 6)], [False, True, True, False], 66, False, [False, False, False, False], 524, 'East', (15, 9))
Element 18: (0, (15, 9), ['', '%', '', ''], [(11, 3), (16, 3), (15, 5)], [False, True, False, False], 64, False, [False, False, False, False], 553, 'East', (16, 9))
Element 19: (0, (16, 9), ['', '', '%', '%'], [(12, 3), (15, 3), (15, 4)], [False, False, True, True], 62, False, [False, False, False, False], 582, 'South', (16, 8))
Element 20: (0, (16, 8), ['%', '', '', '%'], [(13, 3), (15, 2), (16, 4)], [True, False, False, True], 60, False, [False, False, False, False], 601, 'South', (16, 7))
Element 21: (0, (16, 7), ['', '', '', ''], [(13, 4), (15, 3), (16, 5)], [False, False, False, False], 58, False, [False, False, False, False], 610, 'East', (17, 7))
Element 22: (0, (17, 7), ['', '%', '%', ''], [(13, 5), (16, 3), (16, 6)], [False, True, True, False], 56, False, [False, False, False, False], 619, 'East', (18, 7))
Element 23: (0, (18, 7), ['', '', '', '%'], [(13, 6), (16, 4), (16, 5)], [False, False, False, True], 54, False, [False, False, False, False], 628, 'North', (18, 8))
Element 24: (0, (18, 8), ['%', '', '', '%'], [(13, 7), (15, 4), (16, 4)], [True, False, False, True], 52, False, [False, False, False, False], 637, 'North', (18, 9))
Element 25: (0, (18, 9), ['%', '', '', '%'], [(13, 8), (15, 5), (16, 3)], [True, False, False, True], 50, False, [False, False, False, False], 646, 'North', (18, 10))
Element 26: (0, (18, 10), ['%', '', '', '%'], [(13, 9), (15, 6), (15, 3)], [True, False, False, True], 48, False, [False, False, False, False], 645, 'North', (18, 11))
Element 27: (0, (18, 11), ['', '', '%', '%'], [(12, 9), (15, 7), (15, 2)], [False, False, True, True], 46, False, [False, False, False, False], 654, 'West', (17, 11))
Element 28: (0, (17, 11), ['', '%', '%', ''], [(13, 9), (15, 6), (15, 1)], [False, True, True, False], 44, False, [False, False, False, False], 653, 'West', (16, 11))
Element 29: (0, (16, 11), ['', '%', '%', ''], [(14, 9), (15, 5), (16, 1)], [False, True, True, False], 42, False, [False, False, False, False], 652, 'West', (15, 11))
Element 30: (0, (15, 11), ['%', '', '%', ''], [(15, 9), (15, 4), (17, 1)], [True, False, True, False], 40, False, [False, False, False, False], 651, 'South', (15, 10))
Element 31: (0, (15, 10), ['%', '', '', '%'], [(16, 9), (16, 4), (18, 1)], [True, False, False, True], 38, False, [False, False, False, False], 650, 'North', (15, 11))
Element 32: (0, (15, 11), ['%', '', '%', ''], [(16, 8), (16, 5), (18, 2)], [True, False, True, False], 36, False, [False, False, False, False], 649, 'East', (16, 11))
Element 33: (0, (16, 11), ['', '%', '%', ''], [(16, 7), (15, 5), (18, 3)], [False, True, True, False], 34, False, [False, False, False, False], 648, 'East', (17, 11))
Element 34: (0, (17, 11), ['', '%', '%', ''], [(17, 7), (16, 5), (18, 4)], [False, True, True, False], 32, False, [False, False, False, False], 647, 'East', (18, 11))
Element 35: (0, (18, 11), ['', '', '%', '%'], [(18, 7), (16, 6), (18, 3)], [False, False, True, True], 30, False, [False, False, False, False], 646, 'South', (18, 10))
Element 36: (0, (18, 10), ['%', '', '', '%'], [(18, 8), (15, 6), (18, 2)], [True, False, False, True], 28, False, [False, False, False, False], 645, 'South', (18, 9))
Element 37: (0, (18, 9), ['%', '', '', '%'], [(18, 7), (16, 6), (18, 1)], [True, False, False, True], 26, False, [False, False, False, False], 644, 'South', (18, 8))
Element 38: (0, (18, 8), ['%', '', '', '%'], [(18, 6), (16, 7), (17, 1)], [True, False, False, True], 24, False, [False, False, False, False], 643, 'South', (18, 7))
Element 39: (0, (18, 7), ['', '', '', '%'], [(18, 5), (15, 7), (16, 1)], [False, False, False, True], 22, False, [False, False, False, False], 642, 'South', (18, 6))
Element 40: (0, (18, 6), ['%', '', '', '%'], [(18, 4), (16, 7), (15, 1)], [True, False, False, True], 20, False, [False, False, False, False], 641, 'South', (18, 5))
Element 41: (0, (18, 5), ['%', '', '', '%'], [(18, 3), (17, 7), (15, 2)], [True, False, False, True], 18, False, [False, False, False, False], 640, 'South', (18, 4))
Element 42: (0, (18, 4), ['%', '', '', '%'], [(18, 2), (18, 7), (15, 3)], [True, False, False, True], 16, False, [False, False, False, False], 639, 'South', (18, 3))
Element 43: (0, (18, 3), ['%', '', '', '%'], [(18, 1), (18, 8), (16, 3)], [True, False, False, True], 14, False, [False, False, False, False], 638, 'South', (18, 2))
Element 44: (0, (18, 2), ['%', '', '', '%'], [(17, 1), (18, 9), (16, 4)], [True, False, False, True], 12, False, [False, False, False, False], 637, 'South', (18, 1))
Element 45: (0, (18, 1), ['', '%', '', '%'], [(16, 1), (18, 10), (15, 4)], [False, True, False, True], 10, False, [False, False, False, False], 636, 'West', (17, 1))
Element 46: (0, (17, 1), ['', '%', '%', ''], [(15, 1), (18, 11), (15, 3)], [False, True, True, False], 8, False, [False, False, False, False], 635, 'West', (16, 1))
Element 47: (0, (16, 1), ['', '%', '%', ''], [(15, 2), (17, 11), (15, 4)], [False, True, True, False], 6, False, [False, False, False, False], 634, 'West', (15, 1))
Element 48: (0, (15, 1), ['%', '%', '', ''], [(15, 3), (16, 11), (15, 5)], [True, True, False, False], 4, False, [False, False, False, False], 633, 'North', (15, 2))
Element 49: (0, (15, 2), ['%', '', '', '%'], [(16, 3), (15, 11), (16, 5)], [True, False, False, True], 2, False, [False, False, False, False], 632, 'North', (15, 3))
Element 50: (0, (15, 3), ['%', '', '', ''], [(16, 4), (15, 10), (15, 5)], [True, False, False, False], 0, False, [False, False, False, False], 631, 'Stop', (15, 3))
Element 51: #0#
