Element 1: (1, (4, 7), ['.', '.', '%', '.'], [(18, 4), (6, 11), (13, 6)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (5, 7))
Element 2: (1, (5, 7), ['', '.', '%', '.'], [(18, 5), (7, 11), (13, 7)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (6, 7))
Element 3: (1, (6, 7), ['', '.', '.', ''], [(18, 6), (8, 11), (13, 8)], [False, False, False, False], 94, False, [False, True, True, False], 87, 'North', (6, 8))
Element 4: (1, (6, 8), ['%', '', '.', '%'], [(18, 7), (9, 11), (13, 9)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (6, 9))
Element 5: (1, (6, 9), ['.', '', '.', '.'], [(18, 8), (10, 11), (14, 9)], [False, False, False, False], 90, False, [True, False, True, True], 165, 'East', (7, 9))
Element 6: (1, (7, 9), ['', '%', '%', '%'], [(18, 9), (11, 11), (15, 9)], [False, True, True, True], 88, False, [False, False, False, False], 204, 'West', (6, 9))
Element 7: (1, (6, 9), ['.', '', '.', ''], [(18, 10), (12, 11), (16, 9)], [False, False, False, False], 86, False, [True, False, True, False], 233, 'North', (6, 10))
Element 8: (1, (6, 10), ['%', '', '', '%'], [(18, 11), (13, 11), (16, 8)], [True, False, False, True], 84, False, [False, False, False, False], 262, 'North', (6, 11))
Element 9: (1, (6, 11), ['%', '', '%', ''], [(17, 11), (13, 10), (16, 7)], [True, False, True, False], 82, False, [False, False, False, False], 291, 'East', (7, 11))
Element 10: (1, (7, 11), ['', '%', '%', ''], [(16, 11), (13, 9), (17, 7)], [False, True, True, False], 80, False, [False, False, False, False], 310, 'East', (8, 11))
Element 11: (1, (8, 11), ['', '%', '%', ''], [(15, 11), (12, 9), (18, 7)], [False, True, True, False], 78, False, [False, False, False, False], 329, 'East', (9, 11))
Element 12: (1, (9, 11), ['', '.', '%', ''], [(15, 10), (13, 9), (18, 8)], [False, False, True, False], 76, False, [False, True, False, False], 338, 'South', (9, 10))
Element 13: (1, (9, 10), ['%', '.', '', '.'], [(15, 9), (14, 9), (18, 9)], [True, False, False, False], 74, False, [False, True, False, True], 347, 'East', (10, 10))
Element 14: (1, (10, 10), ['', '.', '', '%'], [(16, 9), (13, 9), (18, 10)], [False, False, False, True], 72, False, [False, True, False, False], 356, 'South', (10, 9))
Element 15: (1, (10, 9), ['.', '', '', '%'], [(16, 8), (13, 8), (18, 11)], [False, False, False, True], 70, False, [True, False, False, False], 365, 'West', (9, 9))
Element 16: (1, (9, 9), ['%', '', '', ''], [(16, 7), (13, 7), (17, 11)], [True, False, False, False], 68, False, [False, False, False, False], 374, 'South', (9, 8))
Element 17: (1, (9, 8), ['%', '.', '', ''], [(16, 6), (13, 6), (16, 11)], [True, False, False, False], 66, False, [False, True, False, False], 383, 'South', (9, 7))
Element 18: (1, (9, 7), ['%', '%', '', '.'], [(16, 5), (13, 5), (15, 11)], [True, True, False, False], 64, False, [False, False, False, True], 412, 'East', (10, 7))
Element 19: (1, (10, 7), ['', '%', '', '.'], [(16, 4), (13, 4), (15, 10)], [False, True, False, False], 62, False, [False, False, False, True], 441, 'East', (11, 7))
Element 20: (1, (11, 7), ['', '%', '%', '%'], [(16, 3), (13, 3), (15, 11)], [False, True, True, True], 60, False, [False, False, False, False], 470, 'West', (10, 7))
Element 21: (1, (10, 7), ['', '%', '', ''], [(15, 3), (13, 2), (16, 11)], [False, True, False, False], 58, False, [False, False, False, False], 489, 'North', (10, 8))
Element 22: (1, (10, 8), ['', '', '', '%'], [(15, 4), (13, 1), (17, 11)], [False, False, False, True], 56, False, [False, False, False, False], 508, 'South', (10, 7))
Element 23: (1, (10, 7), ['', '%', '', ''], [(15, 5), (12, 1), (18, 11)], [False, True, False, False], 54, False, [False, False, False, False], 527, 'West', (9, 7))
Element 24: (1, (9, 7), ['%', '%', '', ''], [(15, 6), (11, 1), (18, 10)], [True, True, False, False], 52, False, [False, False, False, False], 546, 'North', (9, 8))
Element 25: (1, (9, 8), ['%', '', '', ''], [(15, 7), (10, 1), (18, 9)], [True, False, False, False], 50, False, [False, False, False, False], 565, 'East', (10, 8))
Element 26: (1, (10, 8), ['', '', '', '%'], [(15, 6), (9, 1), (18, 8)], [False, False, False, True], 48, False, [False, False, False, False], 574, 'West', (9, 8))
Element 27: (1, (9, 8), ['%', '', '', ''], [(15, 5), (8, 1), (18, 7)], [True, False, False, False], 46, False, [False, False, False, False], 583, 'North', (9, 9))
Element 28: (1, (9, 9), ['%', '', '', ''], [(15, 4), (7, 1), (18, 6)], [True, False, False, False], 44, False, [False, False, False, False], 592, 'East', (10, 9))
Element 29: (1, (10, 9), ['', '', '', '%'], [(15, 3), (6, 1), (18, 5)], [False, False, False, True], 42, False, [False, False, False, False], 601, 'South', (10, 8))
Element 30: (1, (10, 8), ['', '', '', '%'], [(15, 2), (6, 2), (18, 4)], [False, False, False, True], 40, False, [False, False, False, False], 620, 'North', (10, 9))
Element 31: (1, (10, 9), ['', '', '', '%'], [(15, 1), (6, 3), (18, 3)], [False, False, False, True], 38, False, [False, False, False, False], 639, 'North', (10, 10))
Element 32: (1, (10, 10), ['', '', '', '%'], [(16, 1), (7, 3), (18, 2)], [False, False, False, True], 36, False, [False, False, False, False], 668, 'North', (10, 11))
Element 33: (1, (10, 11), ['', '', '%', ''], [(17, 1), (8, 3), (18, 1)], [False, False, True, False], 34, False, [False, False, False, False], 687, 'East', (11, 11))
Element 34: (1, (11, 11), ['', '%', '%', ''], [(18, 1), (9, 3), (18, 2)], [False, True, True, False], 32, False, [False, False, False, False], 696, 'East', (12, 11))
Element 35: (1, (12, 11), ['', '%', '%', ''], [(18, 2), (10, 3), (18, 3)], [False, True, True, False], 30, False, [False, False, False, False], 705, 'East', (13, 11))
Element 36: (1, (13, 11), ['', '', '%', '%'], [(18, 1), (11, 3), (18, 4)], [False, False, True, True], 28, False, [False, False, False, False], 714, 'South', (13, 10))
Element 37: (1, (13, 10), ['%', '', '', '%'], [(17, 1), (12, 3), (18, 5)], [True, False, False, True], 26, False, [False, False, False, False], 723, 'South', (13, 9))
Element 38: (1, (13, 9), ['', '', '', ''], [(16, 1), (11, 3), (18, 6)], [False, False, False, False], 24, False, [False, False, False, False], 722, 'East', (14, 9))
Element 39: (1, (14, 9), ['', '%', '%', ''], [(15, 1), (10, 3), (18, 7)], [False, True, True, False], 22, False, [False, False, False, False], 721, 'East', (15, 9))
Element 40: (1, (15, 9), ['', '%', '', ''], [(15, 2), (9, 3), (17, 7)], [False, True, False, False], 20, False, [False, False, False, False], 720, 'East', (16, 9))
Element 41: (1, (16, 9), ['', '', '%', '%'], [(15, 3), (8, 3), (16, 7)], [False, False, True, True], 18, False, [False, False, False, False], 719, 'South', (16, 8))
Element 42: (1, (16, 8), ['%', '', '', '%'], [(16, 3), (8, 4), (16, 6)], [True, False, False, True], 16, False, [False, False, False, False], 718, 'South', (16, 7))
