Element 1: (2, (6, 11), ['%', '.', '%', '.'], [(14, 9), (5, 4), (15, 11)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (7, 11))
Element 2: (2, (7, 11), ['', '%', '%', '.'], [(15, 9), (6, 4), (16, 11)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 11))
Element 3: (2, (8, 11), ['', '%', '%', '.'], [(16, 9), (6, 5), (17, 11)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (9, 11))
Element 4: (2, (9, 11), ['', '.', '%', '.'], [(16, 8), (6, 6), (18, 11)], [False, False, True, False], 92, False, [False, True, False, True], 126, 'East', (10, 11))
Element 5: (2, (10, 11), ['', '.', '%', '.'], [(16, 7), (6, 7), (18, 10)], [False, False, True, False], 90, False, [False, True, False, True], 165, 'East', (11, 11))
Element 6: (2, (11, 11), ['', '%', '%', '.'], [(17, 7), (6, 8), (18, 9)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (12, 11))
Element 7: (2, (12, 11), ['', '%', '%', '.'], [(18, 7), (6, 9), (18, 8)], [False, True, True, False], 86, False, [False, False, False, True], 243, 'East', (13, 11))
Element 8: (2, (13, 11), ['', '.', '%', '%'], [(18, 6), (7, 9), (18, 9)], [False, False, True, True], 84, False, [False, True, False, False], 272, 'South', (13, 10))
Element 9: (2, (13, 10), ['%', '', '', '%'], [(18, 5), (6, 9), (18, 10)], [True, False, False, True], 82, False, [False, False, False, False], 291, 'South', (13, 9))
Element 10: (2, (13, 9), ['.', '.', '', ''], [(18, 4), (6, 10), (18, 11)], [False, False, False, False], 80, False, [True, True, False, False], 310, 'South', (13, 8))
Element 11: (2, (13, 8), ['%', '.', '', '%'], [(18, 3), (6, 11), (17, 11)], [True, False, False, True], 78, False, [False, True, False, False], 329, 'South', (13, 7))
Element 12: (2, (13, 7), ['%', '.', '', '%'], [(18, 2), (7, 11), (16, 11)], [True, False, False, True], 76, False, [False, True, False, False], 348, 'South', (13, 6))
Element 13: (2, (13, 6), ['%', '.', '', '%'], [(18, 1), (8, 11), (15, 11)], [True, False, False, True], 74, False, [False, True, False, False], 357, 'South', (13, 5))
Element 14: (2, (13, 5), ['%', '.', '', '%'], [(17, 1), (9, 11), (15, 10)], [True, False, False, True], 72, False, [False, True, False, False], 386, 'South', (13, 4))
Element 15: (2, (13, 4), ['%', '.', '', '%'], [(16, 1), (9, 10), (15, 9)], [True, False, False, True], 70, False, [False, True, False, False], 415, 'South', (13, 3))
Element 16: (2, (13, 3), ['.', '.', '', '%'], [(15, 1), (10, 10), (16, 9)], [False, False, False, True], 68, False, [True, True, False, False], 444, 'South', (13, 2))
Element 17: (2, (13, 2), ['%', '.', '', '%'], [(15, 2), (10, 9), (16, 8)], [True, False, False, True], 66, False, [False, True, False, False], 473, 'South', (13, 1))
Element 18: (2, (13, 1), ['.', '%', '', '%'], [(15, 3), (9, 9), (16, 7)], [False, True, False, True], 64, False, [True, False, False, False], 502, 'West', (12, 1))
Element 19: (2, (12, 1), ['.', '%', '%', ''], [(16, 3), (9, 8), (16, 6)], [False, True, True, False], 62, False, [True, False, False, False], 531, 'West', (11, 1))
Element 20: (2, (11, 1), ['.', '%', '%', ''], [(16, 4), (9, 7), (16, 5)], [False, True, True, False], 60, False, [True, False, False, False], 570, 'West', (10, 1))
Element 21: (2, (10, 1), ['.', '%', '%', ''], [(15, 4), (10, 7), (15, 5)], [False, True, True, False], 58, False, [True, False, False, False], 609, 'West', (9, 1))
Element 22: (2, (9, 1), ['.', '%', '%', ''], [(15, 5), (11, 7), (15, 6)], [False, True, True, False], 56, False, [True, False, False, False], 638, 'West', (8, 1))
Element 23: (2, (8, 1), ['.', '%', '%', ''], [(16, 5), (10, 7), (15, 7)], [False, True, True, False], 54, False, [True, False, False, False], 657, 'West', (7, 1))
Element 24: (2, (7, 1), ['.', '%', '%', ''], [(16, 6), (10, 8), (15, 6)], [False, True, True, False], 52, False, [True, False, False, False], 666, 'West', (6, 1))
Element 25: (2, (6, 1), ['%', '%', '.', ''], [(15, 6), (10, 7), (15, 5)], [True, True, False, False], 50, False, [False, False, True, False], 675, 'North', (6, 2))
Element 26: (2, (6, 2), ['%', '', '.', '%'], [(15, 7), (9, 7), (16, 5)], [True, False, False, True], 48, False, [False, False, True, False], 684, 'North', (6, 3))
Element 27: (2, (6, 3), ['.', '', '', '.'], [(15, 6), (9, 8), (16, 6)], [False, False, False, False], 46, False, [True, False, False, True], 693, 'East', (7, 3))
Element 28: (2, (7, 3), ['', '%', '%', '.'], [(16, 6), (10, 8), (16, 5)], [False, True, True, False], 44, False, [False, False, False, True], 702, 'East', (8, 3))
Element 29: (2, (8, 3), ['', '%', '', '.'], [(16, 5), (9, 8), (15, 5)], [False, True, False, False], 42, False, [False, False, False, True], 711, 'East', (9, 3))
Element 30: (2, (9, 3), ['', '%', '%', '.'], [(15, 5), (9, 9), (15, 6)], [False, True, True, False], 40, False, [False, False, False, True], 720, 'East', (10, 3))
Element 31: (2, (10, 3), ['', '%', '%', '.'], [(15, 6), (10, 9), (15, 7)], [False, True, True, False], 38, False, [False, False, False, True], 729, 'East', (11, 3))
Element 32: (2, (11, 3), ['', '%', '%', '.'], [(15, 5), (10, 8), (16, 7)], [False, True, True, False], 36, False, [False, False, False, True], 738, 'East', (12, 3))
Element 33: (2, (12, 3), ['', '%', '%', ''], [(15, 4), (10, 9), (17, 7)], [False, True, True, False], 34, False, [False, False, False, False], 747, 'West', (11, 3))
Element 34: (2, (11, 3), ['', '%', '%', ''], [(16, 4), (10, 10), (18, 7)], [False, True, True, False], 32, False, [False, False, False, False], 746, 'West', (10, 3))
Element 35: (2, (10, 3), ['', '%', '%', ''], [(16, 5), (10, 11), (18, 6)], [False, True, True, False], 30, False, [False, False, False, False], 745, 'West', (9, 3))
Element 36: (2, (9, 3), ['', '%', '%', ''], [(16, 4), (11, 11), (18, 5)], [False, True, True, False], 28, False, [False, False, False, False], 744, 'West', (8, 3))
Element 37: (2, (8, 3), ['', '%', '', ''], [(16, 3), (12, 11), (18, 4)], [False, True, False, False], 26, False, [False, False, False, False], 743, 'North', (8, 4))
Element 38: (2, (8, 4), ['%', '', '', '%'], [(15, 3), (13, 11), (18, 3)], [True, False, False, True], 24, False, [False, False, False, False], 742, 'North', (8, 5))
Element 39: (2, (8, 5), ['%', '', '%', ''], [(15, 4), (13, 10), (18, 2)], [True, False, True, False], 22, False, [False, False, False, False], 741, 'East', (9, 5))
Element 40: (2, (9, 5), ['', '%', '%', ''], [(15, 3), (13, 9), (18, 1)], [False, True, True, False], 20, False, [False, False, False, False], 740, 'East', (10, 5))
Element 41: (2, (10, 5), ['', '%', '%', ''], [(15, 2), (12, 9), (17, 1)], [False, True, True, False], 18, False, [False, False, False, False], 749, 'East', (11, 5))
Element 42: (2, (11, 5), ['', '%', '%', '%'], [(15, 1), (13, 9), (16, 1)], [False, True, True, True], 16, False, [False, False, False, False], 748, 'West', (10, 5))
Element 43: (2, (10, 5), ['', '%', '%', ''], [(16, 1), (14, 9), (17, 1)], [False, True, True, False], 14, False, [False, False, False, False], 747, 'West', (9, 5))
Element 44: (2, (9, 5), ['', '%', '%', ''], [(17, 1), (15, 9), (18, 1)], [False, True, True, False], 12, False, [False, False, False, False], 746, 'West', (8, 5))
Element 45: (2, (8, 5), ['%', '', '%', ''], [(18, 1), (16, 9), (18, 2)], [True, False, True, False], 10, False, [False, False, False, False], 745, 'South', (8, 4))
Element 46: (2, (8, 4), ['%', '', '', '%'], [(18, 2), (16, 8), (18, 3)], [True, False, False, True], 8, False, [False, False, False, False], 744, 'South', (8, 3))
Element 47: (2, (8, 3), ['', '%', '', ''], [(18, 3), (16, 7), (18, 4)], [False, True, False, False], 6, False, [False, False, False, False], 743, 'West', (7, 3))
Element 48: (2, (7, 3), ['', '%', '%', ''], [(18, 4), (17, 7), (18, 5)], [False, True, True, False], 4, False, [False, False, False, False], 742, 'West', (6, 3))
Element 49: (2, (6, 3), ['.', '', '', ''], [(18, 5), (18, 7), (18, 6)], [False, False, False, False], 2, False, [True, False, False, False], 741, 'West', (5, 3))
Element 50: (2, (5, 3), ['.', '%', '', ''], [(18, 5), (18, 7), (18, 6)], [False, True, False, False], 0, False, [True, False, False, False], 750, 'Stop', (5, 3))
Element 51: #0#
