Element 1: (3, (13, 11), ['.', '.', '%', '%'], [(13, 3), (5, 4), (5, 5)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (13, 10))
Element 2: (3, (13, 10), ['%', '.', '', '%'], [(13, 4), (6, 4), (6, 5)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (13, 9))
Element 3: (3, (13, 9), ['.', '.', '', '.'], [(13, 5), (6, 3), (6, 6)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (14, 9))
Element 4: (3, (14, 9), ['', '%', '%', '.'], [(13, 6), (7, 3), (6, 7)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (15, 9))
Element 5: (3, (15, 9), ['', '%', '.', '.'], [(13, 7), (8, 3), (6, 8)], [False, True, False, False], 90, False, [False, False, True, True], 185, 'East', (16, 9))
Element 6: (3, (16, 9), ['', '.', '%', '%'], [(13, 8), (9, 3), (6, 9)], [False, False, True, True], 88, False, [False, True, False, False], 224, 'South', (16, 8))
Element 7: (3, (16, 8), ['%', '.', '', '%'], [(13, 9), (10, 3), (7, 9)], [True, False, False, True], 86, False, [False, True, False, False], 253, 'South', (16, 7))
Element 8: (3, (16, 7), ['.', '.', '', '.'], [(12, 9), (11, 3), (6, 9)], [False, False, False, False], 84, False, [True, True, False, True], 282, 'East', (17, 7))
Element 9: (3, (17, 7), ['', '%', '%', '.'], [(13, 9), (12, 3), (6, 10)], [False, True, True, False], 82, False, [False, False, False, True], 311, 'East', (18, 7))
Element 10: (3, (18, 7), ['', '.', '.', '%'], [(14, 9), (13, 3), (6, 11)], [False, False, False, True], 80, False, [False, True, True, False], 330, 'North', (18, 8))
Element 11: (3, (18, 8), ['%', '', '.', '%'], [(15, 9), (13, 4), (7, 11)], [True, False, False, True], 78, False, [False, False, True, False], 349, 'North', (18, 9))
Element 12: (3, (18, 9), ['%', '', '.', '%'], [(15, 10), (13, 5), (8, 11)], [True, False, False, True], 76, False, [False, False, True, False], 378, 'North', (18, 10))
Element 13: (3, (18, 10), ['%', '', '', '%'], [(15, 11), (13, 6), (9, 11)], [True, False, False, True], 74, False, [False, False, False, False], 407, 'North', (18, 11))
Element 14: (3, (18, 11), ['.', '', '%', '%'], [(16, 11), (13, 7), (10, 11)], [False, False, True, True], 72, False, [True, False, False, False], 426, 'West', (17, 11))
Element 15: (3, (17, 11), ['', '%', '%', ''], [(15, 11), (13, 8), (11, 11)], [False, True, True, False], 70, False, [False, False, False, False], 445, 'West', (16, 11))
Element 16: (3, (16, 11), ['', '%', '%', ''], [(15, 10), (13, 9), (12, 11)], [False, True, True, False], 68, False, [False, False, False, False], 454, 'West', (15, 11))
Element 17: (3, (15, 11), ['%', '', '%', ''], [(15, 9), (14, 9), (13, 11)], [True, False, True, False], 66, False, [False, False, False, False], 453, 'South', (15, 10))
Element 18: (3, (15, 10), ['%', 'G', '', '%'], [(16, 9), (15, 9), (13, 10)], [True, False, False, True], 64, False, [False, False, False, False], 452, 'North', (15, 11))
Element 19: (3, (15, 11), ['%', '', '%', ''], [(16, 8), (16, 9), (13, 9)], [True, False, True, False], 62, False, [False, False, False, False], 451, 'East', (16, 11))
Element 20: (3, (16, 11), ['', '%', '%', ''], [(16, 7), (16, 8), (14, 9)], [False, True, True, False], 60, False, [False, False, False, False], 450, 'East', (17, 11))
Element 21: (3, (17, 11), ['', '%', '%', ''], [(16, 6), (16, 7), (15, 9)], [False, True, True, False], 58, False, [False, False, False, False], 459, 'East', (18, 11))
Element 22: (3, (18, 11), ['', '', '%', '%'], [(16, 5), (15, 7), (16, 9)], [False, False, True, True], 56, False, [False, False, False, False], 478, 'South', (18, 10))
Element 23: (3, (18, 10), ['%', '', '', '%'], [(16, 4), (15, 6), (16, 8)], [True, False, False, True], 54, False, [False, False, False, False], 497, 'South', (18, 9))
Element 24: (3, (18, 9), ['%', '', '', '%'], [(16, 3), (15, 5), (16, 7)], [True, False, False, True], 52, False, [False, False, False, False], 516, 'South', (18, 8))
Element 25: (3, (18, 8), ['%', '', '', '%'], [(15, 3), (15, 4), (17, 7)], [True, False, False, True], 50, False, [False, False, False, False], 535, 'South', (18, 7))
Element 26: (3, (18, 7), ['', '.', '', '%'], [(15, 2), (16, 4), (16, 7)], [False, False, False, True], 48, False, [False, True, False, False], 544, 'South', (18, 6))
Element 27: (3, (18, 6), ['%', '.', '', '%'], [(15, 1), (16, 5), (16, 6)], [True, False, False, True], 46, False, [False, True, False, False], 563, 'South', (18, 5))
Element 28: (3, (18, 5), ['%', '.', '', '%'], [(16, 1), (16, 4), (16, 5)], [True, False, False, True], 44, False, [False, True, False, False], 582, 'South', (18, 4))
Element 29: (3, (18, 4), ['%', '.', '', '%'], [(17, 1), (16, 3), (16, 4)], [True, False, False, True], 42, False, [False, True, False, False], 601, 'South', (18, 3))
Element 30: (3, (18, 3), ['%', '.', '', '%'], [(18, 1), (15, 3), (16, 3)], [True, False, False, True], 40, False, [False, True, False, False], 610, 'South', (18, 2))
Element 31: (3, (18, 2), ['%', '', '', '%'], [(17, 1), (15, 2), (15, 3)], [True, False, False, True], 38, False, [False, False, False, False], 619, 'South', (18, 1))
Element 32: (3, (18, 1), ['', '%', '', '%'], [(16, 1), (15, 1), (15, 4)], [False, True, False, True], 36, False, [False, False, False, False], 618, 'West', (17, 1))
Element 33: (3, (17, 1), ['G', '%', '%', ''], [(16, 1), (15, 2), (15, 5)], [False, True, True, False], 34, False, [False, False, False, False], 617, 'East', (18, 1))
Element 34: (3, (18, 1), ['', '%', '', '%'], [(15, 1), (15, 3), (15, 6)], [False, True, False, True], 32, False, [False, False, False, False], 616, 'North', (18, 2))
Element 35: (3, (18, 2), ['%', '', '', '%'], [(15, 2), (16, 3), (15, 7)], [True, False, False, True], 30, False, [False, False, False, False], 615, 'North', (18, 3))
Element 36: (3, (18, 3), ['%', '', '', '%'], [(15, 1), (16, 4), (15, 6)], [True, False, False, True], 28, False, [False, False, False, False], 614, 'North', (18, 4))
Element 37: (3, (18, 4), ['%', '', '', '%'], [(15, 2), (15, 4), (15, 5)], [True, False, False, True], 26, False, [False, False, False, False], 613, 'North', (18, 5))
Element 38: (3, (18, 5), ['%', '', '', '%'], [(15, 1), (15, 3), (15, 4)], [True, False, False, True], 24, False, [False, False, False, False], 612, 'North', (18, 6))
Element 39: (3, (18, 6), ['%', '', '', '%'], [(15, 2), (16, 3), (15, 3)], [True, False, False, True], 22, False, [False, False, False, False], 611, 'North', (18, 7))
Element 40: (3, (18, 7), ['', '', '', '%'], [(15, 3), (16, 4), (15, 2)], [False, False, False, True], 20, False, [False, False, False, False], 610, 'West', (17, 7))
Element 41: (3, (17, 7), ['', '%', '%', ''], [(15, 4), (16, 5), (15, 1)], [False, True, True, False], 18, False, [False, False, False, False], 609, 'West', (16, 7))
Element 42: (3, (16, 7), ['', '', '', ''], [(15, 5), (16, 4), (16, 1)], [False, False, False, False], 16, False, [False, False, False, False], 608, 'South', (16, 6))
Element 43: (3, (16, 6), ['G', '', '', '%'], [(15, 6), (15, 4), (17, 1)], [False, False, False, True], 14, False, [False, False, False, False], 607, 'South', (16, 5))
Element 44: (3, (16, 5), ['G', '', '', '%'], [(15, 7), (15, 5), (18, 1)], [False, False, False, True], 12, False, [False, False, False, False], 606, 'South', (16, 4))
Element 45: (3, (16, 4), ['G', '', '', '%'], [(15, 6), (15, 4), (18, 2)], [False, False, False, True], 10, False, [False, False, False, False], 605, 'South', (16, 3))
Element 46: (3, (16, 3), ['', '%', '', '%'], [(15, 5), (15, 5), (18, 3)], [False, True, False, True], 8, False, [False, False, False, False], 604, 'West', (15, 3))
Element 47: (3, (15, 3), ['%', '', 'G', ''], [(15, 4), (15, 6), (18, 4)], [True, False, False, False], 6, False, [False, False, False, False], 603, 'South', (15, 2))
Element 48: (3, (15, 2), ['%', '', '', '%'], [(15, 5), (15, 7), (18, 5)], [True, False, False, True], 4, False, [False, False, False, False], 602, 'South', (15, 1))
Element 49: (3, (15, 1), ['%', '%', '', ''], [(15, 6), (16, 7), (18, 6)], [True, True, False, False], 2, False, [False, False, False, False], 601, 'East', (16, 1))
Element 50: (3, (16, 1), ['', '%', '%', ''], [(15, 6), (16, 7), (18, 6)], [False, True, True, False], 0, False, [False, False, False, False], 600, 'Stop', (16, 1))
Element 51: #0#
