Element 1: (0, (15, 3), ['%', '.', '.', '.'], [(1, 8), (3, 4), (8, 1)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (16, 3))
Element 2: (0, (16, 3), ['', '%', '.', '%'], [(1, 9), (4, 4), (9, 1)], [False, True, False, True], 96, False, [False, False, True, False], 39, 'North', (16, 4))
Element 3: (0, (16, 4), ['.', '', '.', '%'], [(1, 10), (5, 4), (10, 1)], [False, False, False, True], 94, False, [True, False, True, False], 78, 'North', (16, 5))
Element 4: (0, (16, 5), ['.', '', '.', '%'], [(1, 11), (6, 4), (11, 1)], [False, False, False, True], 92, False, [True, False, True, False], 107, 'North', (16, 6))
Element 5: (0, (16, 6), ['.', '', '.', '%'], [(2, 11), (6, 5), (12, 1)], [False, False, False, True], 90, False, [True, False, True, False], 146, 'North', (16, 7))
Element 6: (0, (16, 7), ['.', '', '.', '.'], [(3, 11), (6, 6), (13, 1)], [False, False, False, False], 88, False, [True, False, True, True], 185, 'East', (17, 7))
Element 7: (0, (17, 7), ['', '%', '%', '.'], [(4, 11), (6, 7), (13, 2)], [False, True, True, False], 86, False, [False, False, False, True], 224, 'East', (18, 7))
Element 8: (0, (18, 7), ['', '.', '.', '%'], [(4, 10), (6, 8), (13, 3)], [False, False, False, True], 84, False, [False, True, True, False], 263, 'North', (18, 8))
Element 9: (0, (18, 8), ['%', '', '.', '%'], [(4, 9), (6, 9), (13, 4)], [True, False, False, True], 82, False, [False, False, True, False], 302, 'North', (18, 9))
Element 10: (0, (18, 9), ['%', '', '.', '%'], [(5, 9), (7, 9), (13, 5)], [True, False, False, True], 80, False, [False, False, True, False], 341, 'North', (18, 10))
Element 11: (0, (18, 10), ['%', '', '', '%'], [(6, 9), (7, 9), (13, 6)], [True, False, False, True], 78, False, [False, False, False, False], 360, 'North', (18, 11))
Element 12: (0, (18, 11), ['.', '', '%', '%'], [(6, 10), (6, 9), (13, 7)], [False, False, True, True], 76, False, [True, False, False, False], 379, 'West', (17, 11))
Element 13: (0, (17, 11), ['.', '%', '%', ''], [(6, 11), (6, 9), (13, 8)], [False, True, True, False], 74, False, [True, False, False, False], 408, 'West', (16, 11))
Element 14: (0, (16, 11), ['.', '%', '%', ''], [(7, 11), (6, 8), (13, 9)], [False, True, True, False], 72, False, [True, False, False, False], 437, 'West', (15, 11))
Element 15: (0, (15, 11), ['%', '.', '%', ''], [(8, 11), (6, 7), (14, 9)], [True, False, True, False], 70, False, [False, True, False, False], 466, 'South', (15, 10))
Element 16: (0, (15, 10), ['%', 'G', '', '%'], [(9, 11), (5, 7), (15, 9)], [True, False, False, True], 68, False, [False, False, False, False], 505, 'North', (15, 11))
Element 17: (0, (15, 11), ['%', '', '%', ''], [(10, 11), (5, 6), (16, 9)], [True, False, True, False], 66, False, [False, False, False, False], 534, 'East', (16, 11))
Element 18: (0, (16, 11), ['', '%', '%', ''], [(11, 11), (5, 5), (16, 8)], [False, True, True, False], 64, False, [False, False, False, False], 563, 'East', (17, 11))
Element 19: (0, (17, 11), ['', '%', '%', ''], [(12, 11), (4, 5), (16, 7)], [False, True, True, False], 62, False, [False, False, False, False], 582, 'East', (18, 11))
Element 20: (0, (18, 11), ['', '', '%', '%'], [(13, 11), (4, 6), (15, 7)], [False, False, True, True], 60, False, [False, False, False, False], 611, 'South', (18, 10))
Element 21: (0, (18, 10), ['%', '', '', '%'], [(13, 10), (4, 7), (15, 6)], [True, False, False, True], 58, False, [False, False, False, False], 640, 'South', (18, 9))
Element 22: (0, (18, 9), ['%', '', '', '%'], [(13, 9), (3, 7), (15, 5)], [True, False, False, True], 56, False, [False, False, False, False], 659, 'South', (18, 8))
Element 23: (0, (18, 8), ['%', '', '', '%'], [(12, 9), (3, 8), (15, 4)], [True, False, False, True], 54, False, [False, False, False, False], 688, 'South', (18, 7))
Element 24: (0, (18, 7), ['', '.', '', '%'], [(13, 9), (3, 9), (16, 4)], [False, False, False, True], 52, False, [False, True, False, False], 697, 'South', (18, 6))
Element 25: (0, (18, 6), ['%', '.', '', '%'], [(14, 9), (4, 9), (16, 5)], [True, False, False, True], 50, False, [False, True, False, False], 706, 'South', (18, 5))
Element 26: (0, (18, 5), ['%', '.', '', '%'], [(15, 9), (5, 9), (16, 6)], [True, False, False, True], 48, False, [False, True, False, False], 715, 'South', (18, 4))
Element 27: (0, (18, 4), ['%', '.', '', '%'], [(16, 9), (4, 9), (16, 5)], [True, False, False, True], 46, False, [False, True, False, False], 724, 'South', (18, 3))
