Element 1: (2, (11, 3), ['.', '%', '%', '.'], [(16, 5), (6, 6), (13, 2)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (12, 3))
Element 2: (2, (12, 3), ['', '%', '%', 'G'], [(16, 6), (6, 7), (13, 3)], [False, True, True, False], 96, False, [False, False, False, False], 58, 'West', (11, 3))
Element 3: (2, (11, 3), ['.', '%', '%', ''], [(16, 7), (6, 8), (13, 4)], [False, True, True, False], 94, False, [True, False, False, False], 87, 'West', (10, 3))
Element 4: (2, (10, 3), ['.', '%', '%', ''], [(17, 7), (6, 9), (13, 5)], [False, True, True, False], 92, False, [True, False, False, False], 126, 'West', (9, 3))
Element 5: (2, (9, 3), ['.', '%', '%', ''], [(18, 7), (7, 9), (13, 6)], [False, True, True, False], 90, False, [True, False, False, False], 165, 'West', (8, 3))
Element 6: (2, (8, 3), ['.', '%', '', ''], [(18, 8), (6, 9), (13, 7)], [False, True, False, False], 88, False, [True, False, False, False], 194, 'West', (7, 3))
Element 7: (2, (7, 3), ['.', '%', '%', ''], [(18, 9), (6, 10), (13, 8)], [False, True, True, False], 86, False, [True, False, False, False], 233, 'West', (6, 3))
Element 8: (2, (6, 3), ['.', '.', '.', ''], [(18, 10), (6, 11), (13, 9)], [False, False, False, False], 84, False, [True, True, True, False], 272, 'North', (6, 4))
Element 9: (2, (6, 4), ['.', '', '.', '%'], [(18, 11), (7, 11), (14, 9)], [False, False, False, True], 82, False, [True, False, True, False], 301, 'North', (6, 5))
Element 10: (2, (6, 5), ['.', '', '', '%'], [(17, 11), (8, 11), (15, 9)], [False, False, False, True], 80, False, [True, False, False, False], 340, 'West', (5, 5))
Element 11: (2, (5, 5), ['.', '.', '', ''], [(16, 11), (9, 11), (16, 9)], [False, False, False, False], 78, False, [True, True, False, False], 379, 'South', (5, 4))
Element 12: (2, (5, 4), ['.', '.', '', ''], [(15, 11), (10, 11), (16, 8)], [False, False, False, False], 76, False, [True, True, False, False], 418, 'South', (5, 3))
Element 13: (2, (5, 3), ['.', '%', '', ''], [(15, 10), (11, 11), (16, 7)], [False, True, False, False], 74, False, [True, False, False, False], 447, 'West', (4, 3))
Element 14: (2, (4, 3), ['.', '.', '.', ''], [(15, 9), (12, 11), (15, 7)], [False, False, False, False], 72, False, [True, True, True, False], 476, 'North', (4, 4))
Element 15: (2, (4, 4), ['.', '', '.', ''], [(16, 9), (13, 11), (15, 6)], [False, False, False, False], 70, False, [True, False, True, False], 505, 'North', (4, 5))
Element 16: (2, (4, 5), ['.', '', '.', ''], [(16, 8), (13, 10), (16, 6)], [False, False, False, False], 68, False, [True, False, True, False], 524, 'North', (4, 6))
Element 17: (2, (4, 6), ['.', '', '.', ''], [(16, 9), (13, 9), (16, 5)], [False, False, False, False], 66, False, [True, False, True, False], 533, 'North', (4, 7))
Element 18: (2, (4, 7), ['.', '', '%', '.'], [(15, 9), (12, 9), (16, 4)], [False, False, True, False], 64, False, [True, False, False, True], 562, 'East', (5, 7))
Element 19: (2, (5, 7), ['', '', '%', ''], [(14, 9), (13, 9), (16, 3)], [False, False, True, False], 62, False, [False, False, False, False], 581, 'East', (6, 7))
Element 20: (2, (6, 7), ['', '', '', ''], [(15, 9), (14, 9), (15, 3)], [False, False, False, False], 60, False, [False, False, False, False], 590, 'East', (7, 7))
Element 21: (2, (7, 7), ['', '%', '%', '%'], [(15, 10), (15, 9), (15, 4)], [False, True, True, True], 58, False, [False, False, False, False], 599, 'West', (6, 7))
Element 22: (2, (6, 7), ['', '', '', ''], [(15, 11), (16, 9), (15, 5)], [False, False, False, False], 56, False, [False, False, False, False], 598, 'North', (6, 8))
Element 23: (2, (6, 8), ['%', '', '', '%'], [(16, 11), (16, 8), (15, 4)], [True, False, False, True], 54, False, [False, False, False, False], 597, 'North', (6, 9))
Element 24: (2, (6, 9), ['.', '', '', ''], [(17, 11), (16, 7), (15, 3)], [False, False, False, False], 52, False, [True, False, False, False], 596, 'West', (5, 9))
Element 25: (2, (5, 9), ['.', '%', '%', ''], [(18, 11), (17, 7), (15, 2)], [False, True, True, False], 50, False, [True, False, False, False], 615, 'West', (4, 9))
Element 26: (2, (4, 9), ['.', '%', '.', ''], [(18, 10), (18, 7), (15, 1)], [False, True, False, False], 48, False, [True, False, True, False], 634, 'North', (4, 10))
Element 27: (2, (4, 10), ['%', '', '.', '%'], [(18, 9), (18, 6), (16, 1)], [True, False, False, True], 46, False, [False, False, True, False], 663, 'North', (4, 11))
Element 28: (2, (4, 11), ['.', '', '%', '%'], [(18, 8), (18, 5), (17, 1)], [False, False, True, True], 44, False, [True, False, False, False], 692, 'West', (3, 11))
Element 29: (2, (3, 11), ['.', '%', '%', ''], [(18, 7), (18, 4), (18, 1)], [False, True, True, False], 42, False, [True, False, False, False], 711, 'West', (2, 11))
Element 30: (2, (2, 11), ['', '%', '%', ''], [(18, 6), (18, 3), (18, 2)], [False, True, True, False], 40, False, [False, False, False, False], 740, 'West', (1, 11))
Element 31: (2, (1, 11), ['%', '.', '%', ''], [(18, 5), (18, 2), (18, 1)], [True, False, True, False], 38, False, [False, True, False, False], 739, 'South', (1, 10))
Element 32: (2, (1, 10), ['%', '.', '', '%'], [(18, 4), (18, 1), (17, 1)], [True, False, False, True], 36, False, [False, True, False, False], 748, 'South', (1, 9))
Element 33: (2, (1, 9), ['%', '.', '', '%'], [(18, 3), (17, 1), (16, 1)], [True, False, False, True], 34, False, [False, True, False, False], 757, 'South', (1, 8))
Element 34: (2, (1, 8), ['%', '.', '', '%'], [(18, 2), (16, 1), (15, 1)], [True, False, False, True], 32, False, [False, True, False, False], 766, 'South', (1, 7))
Element 35: (2, (1, 7), ['%', '.', '', '.'], [(18, 1), (15, 1), (15, 2)], [True, False, False, False], 30, False, [False, True, False, True], 775, 'East', (2, 7))
Element 36: (2, (2, 7), ['', '%', '%', '.'], [(17, 1), (15, 2), (15, 3)], [False, True, True, False], 28, False, [False, False, False, True], 784, 'East', (3, 7))
Element 37: (2, (3, 7), ['', '.', '.', ''], [(16, 1), (15, 3), (16, 3)], [False, False, False, False], 26, False, [False, True, True, False], 793, 'North', (3, 8))
Element 38: (2, (3, 8), ['%', '', '.', '%'], [(15, 1), (16, 3), (16, 4)], [True, False, False, True], 24, False, [False, False, True, False], 802, 'North', (3, 9))
Element 39: (2, (3, 9), ['%', '', '%', ''], [(15, 2), (16, 4), (15, 4)], [True, False, True, False], 22, False, [False, False, False, False], 811, 'South', (3, 8))
Element 40: (2, (3, 8), ['%', '', '', '%'], [(15, 1), (16, 5), (15, 3)], [True, False, False, True], 20, False, [False, False, False, False], 810, 'South', (3, 7))
Element 41: (2, (3, 7), ['', '.', '', ''], [(16, 1), (16, 6), (15, 2)], [False, False, False, False], 18, False, [False, True, False, False], 809, 'South', (3, 6))
Element 42: (2, (3, 6), ['%', '.', '', ''], [(17, 1), (15, 6), (15, 3)], [True, False, False, False], 16, False, [False, True, False, False], 818, 'South', (3, 5))
Element 43: (2, (3, 5), ['%', '.', '', ''], [(18, 1), (15, 7), (15, 4)], [True, False, False, False], 14, False, [False, True, False, False], 827, 'South', (3, 4))
Element 44: (2, (3, 4), ['%', '.', '', ''], [(18, 2), (15, 6), (15, 5)], [True, False, False, False], 12, False, [False, True, False, False], 836, 'South', (3, 3))
Element 45: (2, (3, 3), ['%', 'F', '', ''], [(18, 3), (15, 5), (15, 4)], [True, False, False, False], 10, False, [False, False, False, False], 845, 'South', (3, 2))
Element 46: (2, (3, 2), ['F', '.', '', '.'], [(18, 4), (15, 4), (15, 3)], [False, False, False, False], 8, False, [False, True, False, True], 1844, 'West', (2, 2))
Element 47: #1#
