Element 1: (3, (18, 6), ['%', '.', '.', '%'], [(13, 4), (11, 11), (16, 6)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (18, 7))
Element 2: (3, (18, 7), ['.', '', '.', '%'], [(13, 5), (12, 11), (16, 7)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (18, 8))
Element 3: (3, (18, 8), ['%', '', '.', '%'], [(13, 6), (13, 11), (17, 7)], [True, False, False, True], 94, False, [False, False, True, False], 107, 'North', (18, 9))
Element 4: (3, (18, 9), ['%', '', '.', '%'], [(13, 7), (13, 10), (18, 7)], [True, False, False, True], 92, False, [False, False, True, False], 136, 'North', (18, 10))
Element 5: (3, (18, 10), ['%', '', '', '%'], [(13, 8), (13, 9), (18, 8)], [True, False, False, True], 90, False, [False, False, False, False], 165, 'North', (18, 11))
Element 6: (3, (18, 11), ['.', '', '%', '%'], [(13, 7), (14, 9), (18, 9)], [False, False, True, True], 88, False, [True, False, False, False], 174, 'West', (17, 11))
Element 7: (3, (17, 11), ['.', '%', '%', ''], [(13, 6), (15, 9), (18, 10)], [False, True, True, False], 86, False, [True, False, False, False], 193, 'West', (16, 11))
Element 8: (3, (16, 11), ['.', '%', '%', ''], [(13, 5), (16, 9), (18, 11)], [False, True, True, False], 84, False, [True, False, False, False], 212, 'West', (15, 11))
Element 9: (3, (15, 11), ['%', '.', '%', ''], [(13, 4), (16, 8), (17, 11)], [True, False, True, False], 82, False, [False, True, False, False], 231, 'South', (15, 10))
Element 10: (3, (15, 10), ['%', '', '', '%'], [(13, 3), (16, 7), (16, 11)], [True, False, False, True], 80, False, [False, False, False, False], 240, 'South', (15, 9))
Element 11: (3, (15, 9), ['', '%', '', ''], [(13, 2), (15, 7), (15, 11)], [False, True, False, False], 78, False, [False, False, False, False], 259, 'East', (16, 9))
Element 12: (3, (16, 9), ['', '', '%', '%'], [(13, 1), (15, 6), (15, 10)], [False, False, True, True], 76, False, [False, False, False, False], 278, 'South', (16, 8))
Element 13: (3, (16, 8), ['%', '', '', '%'], [(12, 1), (15, 5), (15, 9)], [True, False, False, True], 74, False, [False, False, False, False], 297, 'South', (16, 7))
Element 14: (3, (16, 7), ['', '', '', ''], [(11, 1), (15, 4), (16, 9)], [False, False, False, False], 72, False, [False, False, False, False], 316, 'East', (17, 7))
Element 15: (3, (17, 7), ['', '%', '%', ''], [(10, 1), (16, 4), (16, 8)], [False, True, True, False], 70, False, [False, False, False, False], 335, 'West', (16, 7))
Element 16: (3, (16, 7), ['', '', '', ''], [(9, 1), (16, 3), (16, 9)], [False, False, False, False], 68, False, [False, False, False, False], 354, 'South', (16, 6))
Element 17: (3, (16, 6), ['', '', '', '%'], [(8, 1), (15, 3), (15, 9)], [False, False, False, True], 66, False, [False, False, False, False], 373, 'South', (16, 5))
Element 18: (3, (16, 5), ['', '', '', '%'], [(7, 1), (15, 2), (14, 9)], [False, False, False, True], 64, False, [False, False, False, False], 392, 'South', (16, 4))
Element 19: (3, (16, 4), ['', '', '', '%'], [(6, 1), (15, 1), (13, 9)], [False, False, False, True], 62, False, [False, False, False, False], 411, 'South', (16, 3))
Element 20: (3, (16, 3), ['', '%', '', '%'], [(6, 2), (16, 1), (12, 9)], [False, True, False, True], 60, False, [False, False, False, False], 440, 'West', (15, 3))
Element 21: (3, (15, 3), ['%', '', '', ''], [(6, 3), (17, 1), (13, 9)], [True, False, False, False], 58, False, [False, False, False, False], 459, 'North', (15, 4))
Element 22: (3, (15, 4), ['%', '', '', ''], [(7, 3), (18, 1), (13, 10)], [True, False, False, False], 56, False, [False, False, False, False], 468, 'North', (15, 5))
Element 23: (3, (15, 5), ['%', '', '', ''], [(8, 3), (18, 2), (13, 11)], [True, False, False, False], 54, False, [False, False, False, False], 487, 'North', (15, 6))
Element 24: (3, (15, 6), ['%', '', '', ''], [(9, 3), (18, 3), (12, 11)], [True, False, False, False], 52, False, [False, False, False, False], 506, 'North', (15, 7))
Element 25: (3, (15, 7), ['%', '', '%', ''], [(10, 3), (18, 4), (11, 11)], [True, False, True, False], 50, False, [False, False, False, False], 525, 'South', (15, 6))
Element 26: (3, (15, 6), ['%', '', '', ''], [(11, 3), (18, 5), (10, 11)], [True, False, False, False], 48, False, [False, False, False, False], 544, 'South', (15, 5))
Element 27: (3, (15, 5), ['%', '', '', ''], [(12, 3), (18, 6), (10, 10)], [True, False, False, False], 46, False, [False, False, False, False], 563, 'South', (15, 4))
Element 28: (3, (15, 4), ['%', '', '', ''], [(11, 3), (18, 7), (10, 9)], [True, False, False, False], 44, False, [False, False, False, False], 572, 'South', (15, 3))
Element 29: (3, (15, 3), ['%', '', '', ''], [(10, 3), (18, 8), (9, 9)], [True, False, False, False], 42, False, [False, False, False, False], 581, 'South', (15, 2))
Element 30: (3, (15, 2), ['%', '', '', '%'], [(9, 3), (18, 9), (9, 10)], [True, False, False, True], 40, False, [False, False, False, False], 590, 'South', (15, 1))
Element 31: (3, (15, 1), ['%', '%', '', ''], [(8, 3), (18, 10), (9, 11)], [True, True, False, False], 38, False, [False, False, False, False], 599, 'East', (16, 1))
Element 32: (3, (16, 1), ['', '%', '%', ''], [(8, 4), (18, 11), (8, 11)], [False, True, True, False], 36, False, [False, False, False, False], 608, 'East', (17, 1))
Element 33: (3, (17, 1), ['', '%', '%', ''], [(8, 5), (17, 11), (7, 11)], [False, True, True, False], 34, False, [False, False, False, False], 617, 'East', (18, 1))
