Element 1: (0, (16, 7), ['.', '.', '.', '.'], [(4, 4), (6, 8), (9, 3)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (17, 7))
Element 2: (0, (17, 7), ['', '%', '%', '.'], [(5, 4), (6, 9), (10, 3)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (18, 7))
Element 3: (0, (18, 7), ['', '.', '.', '%'], [(6, 4), (7, 9), (11, 3)], [False, False, False, True], 94, False, [False, True, True, False], 78, 'North', (18, 8))
Element 4: (0, (18, 8), ['%', '', '.', '%'], [(6, 5), (6, 9), (12, 3)], [True, False, False, True], 92, False, [False, False, True, False], 107, 'North', (18, 9))
Element 5: (0, (18, 9), ['%', '', '.', '%'], [(6, 6), (6, 10), (13, 3)], [True, False, False, True], 90, False, [False, False, True, False], 146, 'North', (18, 10))
Element 6: (0, (18, 10), ['%', '', '', '%'], [(6, 7), (6, 11), (13, 4)], [True, False, False, True], 88, False, [False, False, False, False], 185, 'North', (18, 11))
Element 7: (0, (18, 11), ['.', '', '%', '%'], [(5, 7), (7, 11), (13, 5)], [False, False, True, True], 86, False, [True, False, False, False], 214, 'West', (17, 11))
Element 8: (0, (17, 11), ['.', '%', '%', ''], [(5, 6), (8, 11), (13, 6)], [False, True, True, False], 84, False, [True, False, False, False], 253, 'West', (16, 11))
Element 9: (0, (16, 11), ['.', '%', '%', ''], [(5, 5), (9, 11), (13, 7)], [False, True, True, False], 82, False, [True, False, False, False], 292, 'West', (15, 11))
Element 10: (0, (15, 11), ['%', '.', '%', ''], [(4, 5), (10, 11), (13, 8)], [True, False, True, False], 80, False, [False, True, False, False], 331, 'South', (15, 10))
Element 11: (0, (15, 10), ['%', '.', '', '%'], [(4, 6), (11, 11), (13, 9)], [True, False, False, True], 78, False, [False, True, False, False], 370, 'South', (15, 9))
Element 12: (0, (15, 9), ['G', '%', '', '.'], [(4, 7), (12, 11), (14, 9)], [False, True, False, False], 76, False, [False, False, False, True], 409, 'East', (16, 9))
Element 13: (0, (16, 9), ['G', '.', '%', '%'], [(3, 7), (13, 11), (15, 9)], [False, False, True, True], 74, False, [False, True, False, False], 438, 'South', (16, 8))
Element 14: (0, (16, 8), ['%', '', 'G', '%'], [(3, 8), (13, 10), (16, 9)], [True, False, False, True], 72, False, [False, False, False, False], 467, 'South', (16, 7))
Element 15: (0, (16, 7), ['.', '.', 'G', ''], [(3, 9), (13, 9), (16, 8)], [False, False, False, False], 70, False, [True, True, False, False], 476, 'North', (16, 8))
Element 16: (0, (16, 8), ['%', 'G', '', '%'], [(4, 9), (12, 9), (16, 7)], [True, False, False, True], 68, False, [False, False, False, False], 495, 'North', (16, 9))
Element 17: (0, (16, 9), ['', '', '%', '%'], [(5, 9), (13, 9), (16, 6)], [False, False, True, True], 66, False, [False, False, False, False], 514, 'Stop', (16, 9))
Element 18: (0, (16, 9), ['', '', '%', '%'], [(6, 9), (14, 9), (16, 5)], [False, False, True, True], 64, False, [False, False, False, False], 523, 'Stop', (16, 9))
Element 19: (0, (16, 9), ['G', '', '%', '%'], [(7, 9), (15, 9), (16, 4)], [False, False, True, True], 62, False, [False, False, False, False], 532, 'Stop', (16, 9))
Element 20: (0, (16, 9), ['', '', '%', '%'], [(6, 9), (15, 10), (16, 3)], [False, False, True, True], 60, False, [False, False, False, False], 541, 'Stop', (16, 9))
Element 21: (0, (16, 9), ['', '', '%', '%'], [(6, 10), (15, 11), (15, 3)], [False, False, True, True], 58, False, [False, False, False, False], 550, 'Stop', (16, 9))
Element 22: (0, (16, 9), ['', '', '%', '%'], [(6, 11), (16, 11), (15, 4)], [False, False, True, True], 56, False, [False, False, False, False], 559, 'Stop', (16, 9))
Element 23: (0, (16, 9), ['', '', '%', '%'], [(7, 11), (17, 11), (15, 5)], [False, False, True, True], 54, False, [False, False, False, False], 568, 'South', (16, 8))
Element 24: (0, (16, 8), ['%', '', '', '%'], [(8, 11), (18, 11), (15, 6)], [True, False, False, True], 52, False, [False, False, False, False], 577, 'South', (16, 7))
Element 25: (0, (16, 7), ['G', '', '', ''], [(9, 11), (18, 10), (15, 7)], [False, False, False, False], 50, False, [False, False, False, False], 586, 'South', (16, 6))
Element 26: (0, (16, 6), ['G', '', '', '%'], [(9, 10), (18, 9), (15, 6)], [False, False, False, True], 48, False, [False, False, False, False], 595, 'South', (16, 5))
Element 27: (0, (16, 5), ['G', '', '', '%'], [(10, 10), (18, 8), (15, 5)], [False, False, False, True], 46, False, [False, False, False, False], 604, 'South', (16, 4))
Element 28: (0, (16, 4), ['G', '', '', '%'], [(10, 9), (18, 7), (15, 4)], [False, False, False, True], 44, False, [False, False, False, False], 613, 'South', (16, 3))
Element 29: (0, (16, 3), ['G', '%', '', '%'], [(9, 9), (18, 6), (15, 3)], [False, True, False, True], 42, False, [False, False, False, False], 632, 'North', (16, 4))
Element 30: (0, (16, 4), ['', '', '', '%'], [(9, 8), (18, 5), (15, 2)], [False, False, False, True], 40, False, [False, False, False, False], 651, 'North', (16, 5))
Element 31: (0, (16, 5), ['', '', '', '%'], [(9, 7), (18, 4), (15, 1)], [False, False, False, True], 38, False, [False, False, False, False], 680, 'North', (16, 6))
Element 32: (0, (16, 6), ['', '', '', '%'], [(10, 7), (18, 3), (16, 1)], [False, False, False, True], 36, False, [False, False, False, False], 709, 'North', (16, 7))
Element 33: (0, (16, 7), ['', '', '', ''], [(11, 7), (18, 2), (17, 1)], [False, False, False, False], 34, False, [False, False, False, False], 738, 'East', (17, 7))
Element 34: (0, (17, 7), ['', '%', '%', ''], [(10, 7), (18, 1), (16, 1)], [False, True, True, False], 32, False, [False, False, False, False], 737, 'West', (16, 7))
Element 35: (0, (16, 7), ['', '', '', ''], [(10, 8), (17, 1), (15, 1)], [False, False, False, False], 30, False, [False, False, False, False], 736, 'North', (16, 8))
