Element 1: (0, (13, 11), ['.', '.', '%', '%'], [(8, 3), (15, 5), (17, 1)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (13, 10))
Element 2: (0, (13, 10), ['%', '.', '', '%'], [(9, 3), (16, 5), (16, 1)], [True, False, False, True], 96, False, [False, True, False, False], 39, 'South', (13, 9))
Element 3: (0, (13, 9), ['.', '.', '', '.'], [(10, 3), (16, 6), (15, 1)], [False, False, False, False], 94, False, [True, True, False, True], 78, 'East', (14, 9))
Element 4: (0, (14, 9), ['', '%', '%', '.'], [(11, 3), (16, 7), (15, 2)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (15, 9))
Element 5: (0, (15, 9), ['', '%', '.', '.'], [(12, 3), (17, 7), (15, 3)], [False, True, False, False], 90, False, [False, False, True, True], 156, 'East', (16, 9))
Element 6: (0, (16, 9), ['', '.', '%', '%'], [(13, 3), (18, 7), (16, 3)], [False, False, True, True], 88, False, [False, True, False, False], 195, 'South', (16, 8))
Element 7: (0, (16, 8), ['%', '', '', '%'], [(13, 4), (18, 8), (16, 4)], [True, False, False, True], 86, False, [False, False, False, False], 234, 'South', (16, 7))
Element 8: (0, (16, 7), ['.', '', '', ''], [(13, 5), (18, 9), (15, 4)], [False, False, False, False], 84, False, [True, False, False, False], 263, 'West', (15, 7))
Element 9: (0, (15, 7), ['%', '.', '%', ''], [(13, 6), (18, 10), (15, 5)], [True, False, True, False], 82, False, [False, True, False, False], 292, 'South', (15, 6))
Element 10: (0, (15, 6), ['%', '', '', ''], [(13, 7), (18, 11), (16, 5)], [True, False, False, False], 80, False, [False, False, False, False], 311, 'East', (16, 6))
Element 11: (0, (16, 6), ['', '', '', '%'], [(13, 8), (17, 11), (15, 5)], [False, False, False, True], 78, False, [False, False, False, False], 330, 'South', (16, 5))
Element 12: (0, (16, 5), ['', '', '', '%'], [(13, 9), (16, 11), (15, 4)], [False, False, False, True], 76, False, [False, False, False, False], 339, 'South', (16, 4))
Element 13: (0, (16, 4), ['', '', '', '%'], [(12, 9), (15, 11), (15, 3)], [False, False, False, True], 74, False, [False, False, False, False], 358, 'South', (16, 3))
Element 14: (0, (16, 3), ['', '%', '', '%'], [(13, 9), (15, 10), (15, 4)], [False, True, False, True], 72, False, [False, False, False, False], 367, 'West', (15, 3))
