Element 1: (1, (9, 11), ['.', '.', '%', '.'], [(13, 6), (15, 2), (17, 1)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (10, 11))
Element 2: (1, (10, 11), ['', '.', '%', '.'], [(13, 7), (15, 3), (16, 1)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (11, 11))
Element 3: (1, (11, 11), ['', '%', '%', '.'], [(13, 8), (16, 3), (15, 1)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (12, 11))
Element 4: (1, (12, 11), ['', '%', '%', '.'], [(13, 9), (16, 4), (15, 2)], [False, True, True, False], 92, False, [False, False, False, True], 116, 'East', (13, 11))
Element 5: (1, (13, 11), ['', '.', '%', '%'], [(14, 9), (16, 5), (15, 3)], [False, False, True, True], 90, False, [False, True, False, False], 145, 'South', (13, 10))
Element 6: (1, (13, 10), ['%', '', '', '%'], [(15, 9), (16, 6), (15, 4)], [True, False, False, True], 88, False, [False, False, False, False], 184, 'South', (13, 9))
Element 7: (1, (13, 9), ['.', '', '', ''], [(16, 9), (16, 7), (15, 5)], [False, False, False, False], 86, False, [True, False, False, False], 213, 'West', (12, 9))
Element 8: (1, (12, 9), ['%', '%', '%', ''], [(16, 8), (17, 7), (15, 6)], [True, True, True, False], 84, False, [False, False, False, False], 252, 'East', (13, 9))
Element 9: (1, (13, 9), ['', '', '', ''], [(16, 7), (18, 7), (15, 7)], [False, False, False, False], 82, False, [False, False, False, False], 271, 'East', (14, 9))
Element 10: (1, (14, 9), ['', '%', '%', ''], [(17, 7), (18, 8), (15, 6)], [False, True, True, False], 80, False, [False, False, False, False], 280, 'East', (15, 9))
Element 11: (1, (15, 9), ['', '%', '.', ''], [(18, 7), (18, 9), (16, 6)], [False, True, False, False], 78, False, [False, False, True, False], 289, 'North', (15, 10))
Element 12: (1, (15, 10), ['%', '', '.', '%'], [(18, 6), (18, 10), (16, 7)], [True, False, False, True], 76, False, [False, False, True, False], 318, 'North', (15, 11))
Element 13: (1, (15, 11), ['%', '', '%', '.'], [(18, 5), (18, 11), (17, 7)], [True, False, True, False], 74, False, [False, False, False, True], 337, 'East', (16, 11))
Element 14: (1, (16, 11), ['', '%', '%', 'G'], [(18, 4), (17, 11), (18, 7)], [False, True, True, False], 72, False, [False, False, False, False], 366, 'West', (15, 11))
Element 15: (1, (15, 11), ['%', '', '%', 'G'], [(18, 3), (16, 11), (18, 8)], [True, False, True, False], 70, False, [False, False, False, False], 375, 'South', (15, 10))
Element 16: (1, (15, 10), ['%', '', 'G', '%'], [(18, 2), (15, 11), (18, 9)], [True, False, False, True], 68, False, [False, False, False, False], 384, 'South', (15, 9))
Element 17: (1, (15, 9), ['', '%', 'G', ''], [(18, 1), (15, 10), (18, 10)], [False, True, False, False], 66, False, [False, False, False, False], 383, 'East', (16, 9))
Element 18: (1, (16, 9), ['G', '', '%', '%'], [(17, 1), (15, 9), (18, 11)], [False, False, True, True], 64, False, [False, False, False, False], 382, 'South', (16, 8))
Element 19: (1, (16, 8), ['%', '', 'G', '%'], [(16, 1), (16, 9), (17, 11)], [True, False, False, True], 62, False, [False, False, False, False], 381, 'South', (16, 7))
Element 20: (1, (16, 7), ['', '', 'G', ''], [(15, 1), (16, 8), (16, 11)], [False, False, False, False], 60, False, [False, False, False, False], 380, 'East', (17, 7))
Element 21: (1, (17, 7), ['', '%', '%', ''], [(15, 2), (16, 9), (15, 11)], [False, True, True, False], 58, False, [False, False, False, False], 379, 'East', (18, 7))
Element 22: (1, (18, 7), ['', '', '', '%'], [(15, 3), (15, 9), (15, 10)], [False, False, False, True], 56, False, [False, False, False, False], 378, 'North', (18, 8))
Element 23: (1, (18, 8), ['%', '', '', '%'], [(16, 3), (14, 9), (15, 9)], [True, False, False, True], 54, False, [False, False, False, False], 377, 'North', (18, 9))
Element 24: (1, (18, 9), ['%', '', '', '%'], [(16, 4), (13, 9), (16, 9)], [True, False, False, True], 52, False, [False, False, False, False], 376, 'North', (18, 10))
Element 25: (1, (18, 10), ['%', '', '', '%'], [(16, 5), (13, 10), (16, 8)], [True, False, False, True], 50, False, [False, False, False, False], 375, 'North', (18, 11))
Element 26: (1, (18, 11), ['', '', '%', '%'], [(16, 6), (13, 11), (16, 9)], [False, False, True, True], 48, False, [False, False, False, False], 374, 'West', (17, 11))
Element 27: (1, (17, 11), ['', '%', '%', ''], [(15, 6), (12, 11), (15, 9)], [False, True, True, False], 46, False, [False, False, False, False], 373, 'East', (18, 11))
Element 28: (1, (18, 11), ['', '', '%', '%'], [(15, 7), (11, 11), (14, 9)], [False, False, True, True], 44, False, [False, False, False, False], 372, 'South', (18, 10))
Element 29: (1, (18, 10), ['%', '', '', '%'], [(15, 6), (10, 11), (13, 9)], [True, False, False, True], 42, False, [False, False, False, False], 371, 'South', (18, 9))
Element 30: (1, (18, 9), ['%', '', '', '%'], [(15, 5), (10, 10), (13, 10)], [True, False, False, True], 40, False, [False, False, False, False], 380, 'South', (18, 8))
Element 31: (1, (18, 8), ['%', '', '', '%'], [(15, 4), (10, 9), (13, 11)], [True, False, False, True], 38, False, [False, False, False, False], 389, 'South', (18, 7))
Element 32: (1, (18, 7), ['', '', '', '%'], [(15, 5), (9, 9), (12, 11)], [False, False, False, True], 36, False, [False, False, False, False], 398, 'South', (18, 6))
Element 33: (1, (18, 6), ['%', '', '', '%'], [(15, 6), (9, 10), (11, 11)], [True, False, False, True], 34, False, [False, False, False, False], 407, 'South', (18, 5))
Element 34: (1, (18, 5), ['%', '', '', '%'], [(16, 6), (9, 11), (10, 11)], [True, False, False, True], 32, False, [False, False, False, False], 406, 'South', (18, 4))
Element 35: (1, (18, 4), ['%', '', '', '%'], [(16, 5), (8, 11), (10, 10)], [True, False, False, True], 30, False, [False, False, False, False], 415, 'South', (18, 3))
Element 36: (1, (18, 3), ['%', '', '', '%'], [(15, 5), (7, 11), (10, 9)], [True, False, False, True], 28, False, [False, False, False, False], 424, 'South', (18, 2))
Element 37: (1, (18, 2), ['%', '', '', '%'], [(16, 5), (6, 11), (10, 8)], [True, False, False, True], 26, False, [False, False, False, False], 433, 'South', (18, 1))
Element 38: (1, (18, 1), ['', '%', '', '%'], [(16, 4), (6, 10), (10, 7)], [False, True, False, True], 24, False, [False, False, False, False], 452, 'West', (17, 1))
Element 39: (1, (17, 1), ['', '%', '%', ''], [(15, 4), (6, 9), (11, 7)], [False, True, True, False], 22, False, [False, False, False, False], 471, 'West', (16, 1))
Element 40: (1, (16, 1), ['', '%', '%', ''], [(16, 4), (7, 9), (10, 7)], [False, True, True, False], 20, False, [False, False, False, False], 480, 'West', (15, 1))
Element 41: (1, (15, 1), ['%', '%', '', ''], [(16, 3), (6, 9), (9, 7)], [True, True, False, False], 18, False, [False, False, False, False], 489, 'North', (15, 2))
Element 42: (1, (15, 2), ['%', '', 'G', '%'], [(15, 3), (6, 8), (9, 8)], [True, False, False, True], 16, False, [False, False, False, False], 498, 'South', (15, 1))
Element 43: (1, (15, 1), ['%', '%', '', ''], [(15, 4), (6, 7), (9, 9)], [True, True, False, False], 14, False, [False, False, False, False], 507, 'East', (16, 1))
Element 44: (1, (16, 1), ['', '%', '%', ''], [(15, 3), (6, 6), (9, 10)], [False, True, True, False], 12, False, [False, False, False, False], 516, 'East', (17, 1))
Element 45: (1, (17, 1), ['', '%', '%', ''], [(15, 2), (6, 5), (9, 11)], [False, True, True, False], 10, False, [False, False, False, False], 525, 'East', (18, 1))
Element 46: (1, (18, 1), ['', '%', '', '%'], [(15, 1), (6, 4), (8, 11)], [False, True, False, True], 8, False, [False, False, False, False], 534, 'North', (18, 2))
