Element 1: (3, (15, 1), ['%', '%', '.', '.'], [(3, 9), (3, 11), (10, 3)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (16, 1))
Element 2: (3, (16, 1), ['', '%', '%', '.'], [(4, 9), (4, 11), (11, 3)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (17, 1))
Element 3: (3, (17, 1), ['', '%', '%', ''], [(5, 9), (4, 10), (12, 3)], [False, True, True, False], 94, False, [False, False, False, False], 107, 'East', (18, 1))
Element 4: (3, (18, 1), ['', '%', '.', '%'], [(6, 9), (4, 9), (13, 3)], [False, True, False, True], 92, False, [False, False, True, False], 126, 'North', (18, 2))
Element 5: (3, (18, 2), ['%', '', '.', '%'], [(7, 9), (5, 9), (13, 4)], [True, False, False, True], 90, False, [False, False, True, False], 155, 'North', (18, 3))
Element 6: (3, (18, 3), ['%', '', '.', '%'], [(6, 9), (4, 9), (13, 5)], [True, False, False, True], 88, False, [False, False, True, False], 174, 'North', (18, 4))
Element 7: (3, (18, 4), ['%', '', '.', '%'], [(6, 10), (3, 9), (13, 6)], [True, False, False, True], 86, False, [False, False, True, False], 203, 'North', (18, 5))
Element 8: (3, (18, 5), ['%', '', '.', '%'], [(6, 11), (3, 8), (13, 7)], [True, False, False, True], 84, False, [False, False, True, False], 232, 'North', (18, 6))
Element 9: (3, (18, 6), ['%', '', '.', '%'], [(7, 11), (3, 7), (13, 8)], [True, False, False, True], 82, False, [False, False, True, False], 271, 'North', (18, 7))
Element 10: (3, (18, 7), ['.', '', '.', '%'], [(8, 11), (4, 7), (13, 9)], [False, False, False, True], 80, False, [True, False, True, False], 310, 'North', (18, 8))
Element 11: (3, (18, 8), ['%', '', '.', '%'], [(9, 11), (5, 7), (14, 9)], [True, False, False, True], 78, False, [False, False, True, False], 349, 'North', (18, 9))
Element 12: (3, (18, 9), ['%', '', '.', '%'], [(10, 11), (6, 7), (15, 9)], [True, False, False, True], 76, False, [False, False, True, False], 388, 'North', (18, 10))
Element 13: (3, (18, 10), ['%', '', '', '%'], [(11, 11), (6, 8), (16, 9)], [True, False, False, True], 74, False, [False, False, False, False], 427, 'North', (18, 11))
Element 14: (3, (18, 11), ['.', '', '%', '%'], [(12, 11), (6, 9), (16, 8)], [False, False, True, True], 72, False, [True, False, False, False], 446, 'West', (17, 11))
Element 15: (3, (17, 11), ['.', '%', '%', ''], [(13, 11), (7, 9), (16, 7)], [False, True, True, False], 70, False, [True, False, False, False], 475, 'West', (16, 11))
Element 16: (3, (16, 11), ['.', '%', '%', ''], [(13, 10), (6, 9), (17, 7)], [False, True, True, False], 68, False, [True, False, False, False], 504, 'West', (15, 11))
Element 17: (3, (15, 11), ['%', '.', '%', ''], [(13, 9), (6, 10), (18, 7)], [True, False, True, False], 66, False, [False, True, False, False], 513, 'South', (15, 10))
Element 18: (3, (15, 10), ['%', '', '', '%'], [(12, 9), (6, 11), (18, 8)], [True, False, False, True], 64, False, [False, False, False, False], 532, 'South', (15, 9))
Element 19: (3, (15, 9), ['', '%', '', ''], [(13, 9), (7, 11), (18, 9)], [False, True, False, False], 62, False, [False, False, False, False], 531, 'East', (16, 9))
Element 20: (3, (16, 9), ['', '', '%', '%'], [(14, 9), (8, 11), (18, 10)], [False, False, True, True], 60, False, [False, False, False, False], 530, 'South', (16, 8))
Element 21: (3, (16, 8), ['%', '', '', '%'], [(15, 9), (9, 11), (18, 11)], [True, False, False, True], 58, False, [False, False, False, False], 529, 'South', (16, 7))
Element 22: (3, (16, 7), ['.', '.', '', ''], [(16, 9), (9, 10), (17, 11)], [False, False, False, False], 56, False, [True, True, False, False], 538, 'South', (16, 6))
Element 23: (3, (16, 6), ['.', '.', '', '%'], [(16, 8), (10, 10), (16, 11)], [False, False, False, True], 54, False, [True, True, False, False], 557, 'South', (16, 5))
Element 24: (3, (16, 5), ['.', '.', '', '%'], [(16, 7), (10, 9), (15, 11)], [False, False, False, True], 52, False, [True, True, False, False], 576, 'South', (16, 4))
Element 25: (3, (16, 4), ['.', '.', '', '%'], [(15, 7), (9, 9), (15, 10)], [False, False, False, True], 50, False, [True, True, False, False], 605, 'South', (16, 3))
Element 26: (3, (16, 3), ['.', '%', '', '%'], [(15, 6), (9, 8), (15, 11)], [False, True, False, True], 48, False, [True, False, False, False], 624, 'West', (15, 3))
Element 27: (3, (15, 3), ['%', '.', '.', ''], [(15, 5), (9, 7), (16, 11)], [True, False, False, False], 46, False, [False, True, True, False], 653, 'North', (15, 4))
Element 28: (3, (15, 4), ['%', '', '', ''], [(16, 5), (10, 7), (17, 11)], [True, False, False, False], 44, False, [False, False, False, False], 672, 'North', (15, 5))
Element 29: (3, (15, 5), ['%', '', '', ''], [(16, 6), (11, 7), (18, 11)], [True, False, False, False], 42, False, [False, False, False, False], 681, 'North', (15, 6))
Element 30: (3, (15, 6), ['%', '', '', ''], [(16, 5), (10, 7), (18, 10)], [True, False, False, False], 40, False, [False, False, False, False], 680, 'North', (15, 7))
Element 31: (3, (15, 7), ['%', '', '%', ''], [(16, 4), (10, 8), (18, 9)], [True, False, True, False], 38, False, [False, False, False, False], 679, 'South', (15, 6))
Element 32: (3, (15, 6), ['%', '', '', ''], [(16, 3), (10, 7), (18, 8)], [True, False, False, False], 36, False, [False, False, False, False], 678, 'South', (15, 5))
Element 33: (3, (15, 5), ['%', '', '', ''], [(15, 3), (9, 7), (18, 7)], [True, False, False, False], 34, False, [False, False, False, False], 677, 'South', (15, 4))
Element 34: (3, (15, 4), ['%', '', '', ''], [(15, 2), (9, 8), (18, 6)], [True, False, False, False], 32, False, [False, False, False, False], 686, 'South', (15, 3))
Element 35: (3, (15, 3), ['%', '', '', ''], [(15, 1), (10, 8), (18, 5)], [True, False, False, False], 30, False, [False, False, False, False], 685, 'South', (15, 2))
Element 36: (3, (15, 2), ['%', '', '', '%'], [(16, 1), (9, 8), (18, 4)], [True, False, False, True], 28, False, [False, False, False, False], 684, 'North', (15, 3))
Element 37: (3, (15, 3), ['%', '', '', ''], [(17, 1), (9, 9), (18, 3)], [True, False, False, False], 26, False, [False, False, False, False], 683, 'East', (16, 3))
Element 38: (3, (16, 3), ['', '%', '', '%'], [(18, 1), (10, 9), (18, 2)], [False, True, False, True], 24, False, [False, False, False, False], 682, 'North', (16, 4))
Element 39: (3, (16, 4), ['', '', '', '%'], [(17, 1), (10, 8), (18, 1)], [False, False, False, True], 22, False, [False, False, False, False], 681, 'West', (15, 4))
Element 40: (3, (15, 4), ['%', '', '', ''], [(16, 1), (10, 9), (17, 1)], [True, False, False, False], 20, False, [False, False, False, False], 680, 'East', (16, 4))
Element 41: (3, (16, 4), ['', '', '', '%'], [(15, 1), (10, 10), (16, 1)], [False, False, False, True], 18, False, [False, False, False, False], 679, 'North', (16, 5))
Element 42: (3, (16, 5), ['', '', '', '%'], [(15, 2), (10, 11), (15, 1)], [False, False, False, True], 16, False, [False, False, False, False], 678, 'West', (15, 5))
Element 43: (3, (15, 5), ['%', '', '', ''], [(15, 3), (11, 11), (15, 2)], [True, False, False, False], 14, False, [False, False, False, False], 677, 'East', (16, 5))
Element 44: (3, (16, 5), ['', '', '', '%'], [(16, 3), (12, 11), (15, 3)], [False, False, False, True], 12, False, [False, False, False, False], 676, 'North', (16, 6))
Element 45: (3, (16, 6), ['', '', '', '%'], [(16, 4), (13, 11), (16, 3)], [False, False, False, True], 10, False, [False, False, False, False], 675, 'West', (15, 6))
Element 46: (3, (15, 6), ['%', '', '', ''], [(15, 4), (13, 10), (16, 4)], [True, False, False, False], 8, False, [False, False, False, False], 674, 'East', (16, 6))
Element 47: (3, (16, 6), ['', 'G', '', '%'], [(15, 3), (13, 9), (16, 5)], [False, False, False, True], 6, False, [False, False, False, False], 673, 'North', (16, 7))
Element 48: (3, (16, 7), ['', 'G', '', ''], [(15, 2), (14, 9), (16, 6)], [False, False, False, False], 4, False, [False, False, False, False], 672, 'West', (15, 7))
Element 49: (3, (15, 7), ['%', 'G', '%', ''], [(15, 3), (15, 9), (15, 6)], [True, False, True, False], 2, False, [False, False, False, False], 671, 'East', (16, 7))
Element 50: (3, (16, 7), ['', '', '', ''], [(15, 3), (15, 9), (15, 6)], [False, False, False, False], 0, False, [False, False, False, False], 670, 'Stop', (16, 7))
Element 51: #0#
