Element 1: (2, (5, 4), ['.', '.', '.', '.'], [(16, 1), (1, 9), (18, 2)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (6, 4))
Element 2: (2, (6, 4), ['', '.', '.', '%'], [(15, 1), (1, 8), (18, 3)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (6, 5))
Element 3: (2, (6, 5), ['.', '', '.', '%'], [(15, 2), (1, 7), (18, 4)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (6, 6))
Element 4: (2, (6, 6), ['.', '', '.', '%'], [(15, 3), (2, 7), (18, 5)], [False, False, False, True], 92, False, [True, False, True, False], 136, 'North', (6, 7))
Element 5: (2, (6, 7), ['.', '', '.', ''], [(16, 3), (3, 7), (18, 6)], [False, False, False, False], 90, False, [True, False, True, False], 175, 'North', (6, 8))
Element 6: (2, (6, 8), ['%', '', '.', '%'], [(16, 4), (4, 7), (18, 7)], [True, False, False, True], 88, False, [False, False, True, False], 214, 'North', (6, 9))
Element 7: (2, (6, 9), ['.', '', '.', '.'], [(16, 5), (5, 7), (18, 8)], [False, False, False, False], 86, False, [True, False, True, True], 253, 'East', (7, 9))
Element 8: (2, (7, 9), ['', '%', '%', '%'], [(16, 6), (5, 6), (18, 9)], [False, True, True, True], 84, False, [False, False, False, False], 292, 'West', (6, 9))
Element 9: (2, (6, 9), ['.', '', '.', ''], [(16, 7), (5, 5), (18, 10)], [False, False, False, False], 82, False, [True, False, True, False], 321, 'North', (6, 10))
Element 10: (2, (6, 10), ['%', '', '.', '%'], [(17, 7), (4, 5), (18, 11)], [True, False, False, True], 80, False, [False, False, True, False], 350, 'North', (6, 11))
Element 11: (2, (6, 11), ['%', '', '%', '.'], [(18, 7), (4, 6), (17, 11)], [True, False, True, False], 78, False, [False, False, False, True], 379, 'East', (7, 11))
Element 12: (2, (7, 11), ['', '%', '%', '.'], [(18, 8), (3, 6), (16, 11)], [False, True, True, False], 76, False, [False, False, False, True], 408, 'East', (8, 11))
Element 13: (2, (8, 11), ['', '%', '%', '.'], [(18, 9), (3, 5), (15, 11)], [False, True, True, False], 74, False, [False, False, False, True], 437, 'East', (9, 11))
Element 14: (2, (9, 11), ['', '.', '%', '.'], [(18, 10), (3, 4), (15, 10)], [False, False, True, False], 72, False, [False, True, False, True], 466, 'East', (10, 11))
Element 15: (2, (10, 11), ['', '.', '%', '.'], [(18, 11), (4, 4), (15, 9)], [False, False, True, False], 70, False, [False, True, False, True], 495, 'East', (11, 11))
Element 16: (2, (11, 11), ['', '%', '%', '.'], [(17, 11), (4, 3), (16, 9)], [False, True, True, False], 68, False, [False, False, False, True], 524, 'East', (12, 11))
Element 17: (2, (12, 11), ['', '%', '%', '.'], [(16, 11), (5, 3), (16, 8)], [False, True, True, False], 66, False, [False, False, False, True], 553, 'East', (13, 11))
Element 18: (2, (13, 11), ['', '.', '%', '%'], [(15, 11), (6, 3), (16, 7)], [False, False, True, True], 64, False, [False, True, False, False], 572, 'South', (13, 10))
Element 19: (2, (13, 10), ['%', '.', '', '%'], [(15, 10), (7, 3), (15, 7)], [True, False, False, True], 62, False, [False, True, False, False], 601, 'South', (13, 9))
Element 20: (2, (13, 9), ['.', '.', '', '.'], [(15, 9), (8, 3), (15, 6)], [False, False, False, False], 60, False, [True, True, False, True], 630, 'East', (14, 9))
Element 21: (2, (14, 9), ['', '%', '%', ''], [(16, 9), (9, 3), (15, 5)], [False, True, True, False], 58, False, [False, False, False, False], 659, 'East', (15, 9))
Element 22: (2, (15, 9), ['', '%', '', ''], [(16, 8), (10, 3), (15, 4)], [False, True, False, False], 56, False, [False, False, False, False], 678, 'East', (16, 9))
Element 23: (2, (16, 9), ['', '', '%', '%'], [(16, 7), (11, 3), (16, 4)], [False, False, True, True], 54, False, [False, False, False, False], 687, 'South', (16, 8))
Element 24: (2, (16, 8), ['%', '', '', '%'], [(16, 8), (12, 3), (16, 5)], [True, False, False, True], 52, False, [False, False, False, False], 696, 'South', (16, 7))
Element 25: (2, (16, 7), ['', 'G', '', ''], [(16, 9), (13, 3), (16, 6)], [False, False, False, False], 50, False, [False, False, False, False], 705, 'East', (17, 7))
Element 26: (2, (17, 7), ['', '%', '%', ''], [(16, 9), (13, 4), (16, 5)], [False, True, True, False], 48, False, [False, False, False, False], 714, 'East', (18, 7))
Element 27: (2, (18, 7), ['', '', '', '%'], [(16, 9), (13, 5), (16, 4)], [False, False, False, True], 46, False, [False, False, False, False], 723, 'North', (18, 8))
Element 28: (2, (18, 8), ['%', '', '', '%'], [(16, 9), (13, 6), (16, 3)], [True, False, False, True], 44, False, [False, False, False, False], 732, 'North', (18, 9))
Element 29: (2, (18, 9), ['%', '', '', '%'], [(16, 9), (13, 7), (15, 3)], [True, False, False, True], 42, False, [False, False, False, False], 741, 'North', (18, 10))
Element 30: (2, (18, 10), ['%', '', '', '%'], [(15, 9), (13, 8), (15, 2)], [True, False, False, True], 40, False, [False, False, False, False], 750, 'North', (18, 11))
