Element 1: (2, (15, 6), ['%', '.', '.', '.'], [(11, 1), (6, 6), (16, 11)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (16, 6))
Element 2: (2, (16, 6), ['', '.', '.', '%'], [(12, 1), (6, 7), (17, 11)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (16, 7))
Element 3: (2, (16, 7), ['.', '', '.', '.'], [(13, 1), (6, 8), (18, 11)], [False, False, False, False], 94, False, [True, False, True, True], 87, 'East', (17, 7))
Element 4: (2, (17, 7), ['', '%', '%', '.'], [(13, 2), (6, 9), (18, 10)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (18, 7))
Element 5: (2, (18, 7), ['', '.', '.', '%'], [(13, 3), (7, 9), (18, 9)], [False, False, False, True], 90, False, [False, True, True, False], 165, 'North', (18, 8))
Element 6: (2, (18, 8), ['%', '', '', '%'], [(13, 4), (6, 9), (18, 10)], [True, False, False, True], 88, False, [False, False, False, False], 184, 'North', (18, 9))
Element 7: (2, (18, 9), ['%', '', '', '%'], [(13, 5), (6, 10), (18, 11)], [True, False, False, True], 86, False, [False, False, False, False], 203, 'North', (18, 10))
Element 8: (2, (18, 10), ['%', '', '', '%'], [(13, 6), (6, 11), (17, 11)], [True, False, False, True], 84, False, [False, False, False, False], 222, 'North', (18, 11))
Element 9: (2, (18, 11), ['', '', '%', '%'], [(13, 7), (7, 11), (16, 11)], [False, False, True, True], 82, False, [False, False, False, False], 241, 'West', (17, 11))
Element 10: (2, (17, 11), ['', '%', '%', ''], [(13, 8), (8, 11), (15, 11)], [False, True, True, False], 80, False, [False, False, False, False], 270, 'West', (16, 11))
Element 11: (2, (16, 11), ['', '%', '%', ''], [(13, 9), (9, 11), (15, 10)], [False, True, True, False], 78, False, [False, False, False, False], 299, 'West', (15, 11))
Element 12: (2, (15, 11), ['%', '', '%', ''], [(14, 9), (10, 11), (15, 9)], [True, False, True, False], 76, False, [False, False, False, False], 328, 'South', (15, 10))
Element 13: (2, (15, 10), ['%', 'G', '', '%'], [(15, 9), (11, 11), (16, 9)], [True, False, False, True], 74, False, [False, False, False, False], 347, 'North', (15, 11))
Element 14: (2, (15, 11), ['%', '', '%', ''], [(16, 9), (12, 11), (16, 8)], [True, False, True, False], 72, False, [False, False, False, False], 366, 'East', (16, 11))
Element 15: (2, (16, 11), ['', '%', '%', ''], [(16, 8), (13, 11), (16, 7)], [False, True, True, False], 70, False, [False, False, False, False], 375, 'East', (17, 11))
Element 16: (2, (17, 11), ['', '%', '%', ''], [(16, 7), (13, 10), (15, 7)], [False, True, True, False], 68, False, [False, False, False, False], 394, 'East', (18, 11))
Element 17: (2, (18, 11), ['', '', '%', '%'], [(17, 7), (13, 9), (15, 6)], [False, False, True, True], 66, False, [False, False, False, False], 393, 'South', (18, 10))
Element 18: (2, (18, 10), ['%', '', '', '%'], [(18, 7), (12, 9), (15, 5)], [True, False, False, True], 64, False, [False, False, False, False], 412, 'South', (18, 9))
Element 19: (2, (18, 9), ['%', '', '', '%'], [(18, 6), (13, 9), (16, 5)], [True, False, False, True], 62, False, [False, False, False, False], 431, 'South', (18, 8))
Element 20: (2, (18, 8), ['%', '', '', '%'], [(18, 5), (14, 9), (16, 4)], [True, False, False, True], 60, False, [False, False, False, False], 450, 'South', (18, 7))
Element 21: (2, (18, 7), ['', '', '', '%'], [(18, 4), (15, 9), (16, 3)], [False, False, False, True], 58, False, [False, False, False, False], 469, 'South', (18, 6))
Element 22: (2, (18, 6), ['%', '', '', '%'], [(18, 3), (16, 9), (15, 3)], [True, False, False, True], 56, False, [False, False, False, False], 488, 'South', (18, 5))
Element 23: (2, (18, 5), ['%', '', '', '%'], [(18, 2), (16, 8), (15, 4)], [True, False, False, True], 54, False, [False, False, False, False], 507, 'South', (18, 4))
Element 24: (2, (18, 4), ['%', '', '', '%'], [(18, 1), (16, 7), (15, 3)], [True, False, False, True], 52, False, [False, False, False, False], 506, 'South', (18, 3))
Element 25: (2, (18, 3), ['%', '', '', '%'], [(17, 1), (17, 7), (15, 2)], [True, False, False, True], 50, False, [False, False, False, False], 525, 'South', (18, 2))
Element 26: (2, (18, 2), ['%', '', '', '%'], [(16, 1), (18, 7), (15, 1)], [True, False, False, True], 48, False, [False, False, False, False], 544, 'South', (18, 1))
Element 27: (2, (18, 1), ['', '%', '', '%'], [(15, 1), (18, 8), (15, 2)], [False, True, False, True], 46, False, [False, False, False, False], 543, 'West', (17, 1))
Element 28: (2, (17, 1), ['', '%', '%', ''], [(15, 2), (18, 9), (15, 3)], [False, True, True, False], 44, False, [False, False, False, False], 542, 'West', (16, 1))
Element 29: (2, (16, 1), ['', '%', '%', ''], [(15, 3), (18, 10), (16, 3)], [False, True, True, False], 42, False, [False, False, False, False], 541, 'West', (15, 1))
