Element 1: (0, (10, 11), ['.', '.', '%', '.'], [(3, 5), (13, 10), (18, 10)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (11, 11))
Element 2: (0, (11, 11), ['', '%', '%', '.'], [(4, 5), (13, 11), (18, 9)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (12, 11))
Element 3: (0, (12, 11), ['', '%', '%', ''], [(5, 5), (13, 10), (18, 8)], [False, True, True, False], 94, False, [False, False, False, False], 68, 'East', (13, 11))
Element 4: (0, (13, 11), ['', '', '%', '%'], [(6, 5), (13, 9), (18, 7)], [False, False, True, True], 92, False, [False, False, False, False], 97, 'South', (13, 10))
Element 5: (0, (13, 10), ['%', '', '', '%'], [(6, 6), (14, 9), (18, 6)], [True, False, False, True], 90, False, [False, False, False, False], 126, 'South', (13, 9))
Element 6: (0, (13, 9), ['.', '.', '', ''], [(6, 7), (15, 9), (18, 5)], [False, False, False, False], 88, False, [True, True, False, False], 155, 'South', (13, 8))
Element 7: (0, (13, 8), ['%', '.', '', '%'], [(6, 8), (16, 9), (18, 4)], [True, False, False, True], 86, False, [False, True, False, False], 194, 'South', (13, 7))
Element 8: (0, (13, 7), ['%', '.', '', '%'], [(6, 9), (16, 8), (18, 3)], [True, False, False, True], 84, False, [False, True, False, False], 233, 'South', (13, 6))
Element 9: (0, (13, 6), ['%', '.', '', '%'], [(7, 9), (16, 7), (18, 2)], [True, False, False, True], 82, False, [False, True, False, False], 272, 'South', (13, 5))
Element 10: (0, (13, 5), ['%', '.', '', '%'], [(6, 9), (17, 7), (18, 1)], [True, False, False, True], 80, False, [False, True, False, False], 291, 'South', (13, 4))
Element 11: (0, (13, 4), ['%', '.', '', '%'], [(6, 10), (18, 7), (17, 1)], [True, False, False, True], 78, False, [False, True, False, False], 320, 'South', (13, 3))
Element 12: (0, (13, 3), ['.', '.', '', '%'], [(6, 11), (18, 8), (16, 1)], [False, False, False, True], 76, False, [True, True, False, False], 349, 'South', (13, 2))
Element 13: (0, (13, 2), ['%', '.', '', '%'], [(7, 11), (18, 9), (15, 1)], [True, False, False, True], 74, False, [False, True, False, False], 378, 'South', (13, 1))
Element 14: (0, (13, 1), ['.', '%', '', '%'], [(8, 11), (18, 10), (15, 2)], [False, True, False, True], 72, False, [True, False, False, False], 407, 'West', (12, 1))
Element 15: (0, (12, 1), ['.', '%', '%', ''], [(9, 11), (18, 11), (15, 3)], [False, True, True, False], 70, False, [True, False, False, False], 436, 'West', (11, 1))
Element 16: (0, (11, 1), ['.', '%', '%', ''], [(9, 10), (17, 11), (16, 3)], [False, True, True, False], 68, False, [True, False, False, False], 475, 'West', (10, 1))
Element 17: (0, (10, 1), ['.', '%', '%', ''], [(10, 10), (16, 11), (16, 4)], [False, True, True, False], 66, False, [True, False, False, False], 514, 'West', (9, 1))
Element 18: (0, (9, 1), ['.', '%', '%', ''], [(10, 9), (15, 11), (16, 5)], [False, True, True, False], 64, False, [True, False, False, False], 553, 'West', (8, 1))
Element 19: (0, (8, 1), ['.', '%', '%', ''], [(9, 9), (15, 10), (16, 6)], [False, True, True, False], 62, False, [True, False, False, False], 592, 'West', (7, 1))
Element 20: (0, (7, 1), ['.', '%', '%', ''], [(9, 8), (15, 11), (15, 6)], [False, True, True, False], 60, False, [True, False, False, False], 611, 'West', (6, 1))
Element 21: (0, (6, 1), ['%', '%', '.', ''], [(9, 7), (16, 11), (15, 7)], [True, True, False, False], 58, False, [False, False, True, False], 640, 'North', (6, 2))
Element 22: (0, (6, 2), ['%', '', '.', '%'], [(10, 7), (17, 11), (16, 7)], [True, False, False, True], 56, False, [False, False, True, False], 659, 'North', (6, 3))
Element 23: (0, (6, 3), ['.', '', '.', '.'], [(11, 7), (18, 11), (17, 7)], [False, False, False, False], 54, False, [True, False, True, True], 678, 'East', (7, 3))
Element 24: (0, (7, 3), ['', '%', '%', '.'], [(10, 7), (18, 10), (16, 7)], [False, True, True, False], 52, False, [False, False, False, True], 687, 'East', (8, 3))
Element 25: (0, (8, 3), ['', '%', '', '.'], [(10, 8), (18, 9), (16, 8)], [False, True, False, False], 50, False, [False, False, False, True], 696, 'East', (9, 3))
Element 26: (0, (9, 3), ['', '%', '%', '.'], [(10, 7), (18, 8), (16, 9)], [False, True, True, False], 48, False, [False, False, False, True], 705, 'East', (10, 3))
Element 27: (0, (10, 3), ['', '%', '%', '.'], [(9, 7), (18, 7), (15, 9)], [False, True, True, False], 46, False, [False, False, False, True], 714, 'East', (11, 3))
Element 28: (0, (11, 3), ['', '%', '%', '.'], [(9, 8), (18, 6), (15, 10)], [False, True, True, False], 44, False, [False, False, False, True], 723, 'East', (12, 3))
Element 29: (0, (12, 3), ['', '%', '%', ''], [(10, 8), (18, 5), (15, 11)], [False, True, True, False], 42, False, [False, False, False, False], 732, 'West', (11, 3))
Element 30: (0, (11, 3), ['', '%', '%', ''], [(9, 8), (18, 4), (16, 11)], [False, True, True, False], 40, False, [False, False, False, False], 731, 'West', (10, 3))
Element 31: (0, (10, 3), ['', '%', '%', ''], [(9, 9), (18, 3), (17, 11)], [False, True, True, False], 38, False, [False, False, False, False], 730, 'West', (9, 3))
Element 32: (0, (9, 3), ['', '%', '%', ''], [(10, 9), (18, 2), (18, 11)], [False, True, True, False], 36, False, [False, False, False, False], 729, 'West', (8, 3))
Element 33: (0, (8, 3), ['', '%', '', ''], [(10, 8), (18, 1), (17, 11)], [False, True, False, False], 34, False, [False, False, False, False], 728, 'North', (8, 4))
Element 34: (0, (8, 4), ['%', '', '', '%'], [(10, 9), (17, 1), (16, 11)], [True, False, False, True], 32, False, [False, False, False, False], 727, 'North', (8, 5))
Element 35: (0, (8, 5), ['%', '', '%', ''], [(10, 10), (16, 1), (15, 11)], [True, False, True, False], 30, False, [False, False, False, False], 726, 'East', (9, 5))
Element 36: (0, (9, 5), ['', '%', '%', ''], [(10, 11), (15, 1), (15, 10)], [False, True, True, False], 28, False, [False, False, False, False], 725, 'East', (10, 5))
Element 37: (0, (10, 5), ['', '%', '%', ''], [(11, 11), (15, 2), (15, 9)], [False, True, True, False], 26, False, [False, False, False, False], 724, 'East', (11, 5))
Element 38: (0, (11, 5), ['', '%', '%', '%'], [(12, 11), (15, 3), (14, 9)], [False, True, True, True], 24, False, [False, False, False, False], 723, 'West', (10, 5))
Element 39: (0, (10, 5), ['', '%', '%', ''], [(13, 11), (15, 4), (13, 9)], [False, True, True, False], 22, False, [False, False, False, False], 732, 'West', (9, 5))
Element 40: (0, (9, 5), ['', '%', '%', ''], [(13, 10), (15, 5), (12, 9)], [False, True, True, False], 20, False, [False, False, False, False], 751, 'West', (8, 5))
Element 41: (0, (8, 5), ['%', '', '%', ''], [(13, 9), (16, 5), (12, 9)], [True, False, True, False], 18, False, [False, False, False, False], 750, 'South', (8, 4))
Element 42: (0, (8, 4), ['%', '', '', '%'], [(14, 9), (16, 6), (12, 9)], [True, False, False, True], 16, False, [False, False, False, False], 749, 'South', (8, 3))
Element 43: (0, (8, 3), ['', '%', '', ''], [(15, 9), (15, 6), (13, 9)], [False, True, False, False], 14, False, [False, False, False, False], 748, 'West', (7, 3))
Element 44: (0, (7, 3), ['', '%', '%', ''], [(16, 9), (15, 7), (14, 9)], [False, True, True, False], 12, False, [False, False, False, False], 747, 'West', (6, 3))
Element 45: (0, (6, 3), ['.', '', '.', ''], [(16, 8), (15, 6), (15, 9)], [False, False, False, False], 10, False, [True, False, True, False], 746, 'North', (6, 4))
Element 46: (0, (6, 4), ['.', '', '', '%'], [(16, 7), (16, 6), (16, 9)], [False, False, False, True], 8, False, [True, False, False, False], 755, 'West', (5, 4))
Element 47: (0, (5, 4), ['.', '.', '', ''], [(17, 7), (16, 5), (16, 8)], [False, False, False, False], 6, False, [True, True, False, False], 764, 'South', (5, 3))
Element 48: (0, (5, 3), ['.', '%', '', ''], [(18, 7), (16, 4), (16, 7)], [False, True, False, False], 4, False, [True, False, False, False], 773, 'West', (4, 3))
Element 49: (0, (4, 3), ['.', '.', '.', ''], [(18, 8), (16, 3), (15, 7)], [False, False, False, False], 2, False, [True, True, True, False], 782, 'North', (4, 4))
Element 50: (0, (4, 4), ['.', '', '', ''], [(18, 9), (16, 4), (15, 6)], [False, False, False, False], 0, False, [True, False, False, False], 791, 'Stop', (4, 4))
Element 51: #0#
