Element 1: (2, (13, 7), ['%', '.', '.', '%'], [(6, 3), (12, 1), (15, 3)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (13, 8))
Element 2: (2, (13, 8), ['%', '', '.', '%'], [(7, 3), (13, 1), (16, 3)], [True, False, False, True], 96, False, [False, False, True, False], 58, 'North', (13, 9))
Element 3: (2, (13, 9), ['.', '', '.', '.'], [(8, 3), (13, 2), (16, 4)], [False, False, False, False], 94, False, [True, False, True, True], 97, 'East', (14, 9))
Element 4: (2, (14, 9), ['', '%', '%', '.'], [(9, 3), (13, 3), (16, 5)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (15, 9))
Element 5: (2, (15, 9), ['', '%', '.', '.'], [(10, 3), (13, 4), (16, 6)], [False, True, False, False], 90, False, [False, False, True, True], 175, 'East', (16, 9))
Element 6: (2, (16, 9), ['', '.', '%', '%'], [(11, 3), (13, 5), (16, 7)], [False, False, True, True], 88, False, [False, True, False, False], 214, 'South', (16, 8))
Element 7: (2, (16, 8), ['%', '', '', '%'], [(12, 3), (13, 6), (17, 7)], [True, False, False, True], 86, False, [False, False, False, False], 253, 'South', (16, 7))
Element 8: (2, (16, 7), ['.', '', '', ''], [(13, 3), (13, 7), (18, 7)], [False, False, False, False], 84, False, [True, False, False, False], 262, 'West', (15, 7))
Element 9: (2, (15, 7), ['%', '.', '%', ''], [(13, 4), (13, 8), (18, 8)], [True, False, True, False], 82, False, [False, True, False, False], 281, 'South', (15, 6))
Element 10: (2, (15, 6), ['%', '.', '', ''], [(13, 5), (13, 9), (18, 9)], [True, False, False, False], 80, False, [False, True, False, False], 300, 'South', (15, 5))
Element 11: (2, (15, 5), ['%', '.', '', ''], [(13, 6), (13, 10), (18, 10)], [True, False, False, False], 78, False, [False, True, False, False], 329, 'South', (15, 4))
Element 12: (2, (15, 4), ['%', '', '', ''], [(13, 7), (13, 11), (18, 11)], [True, False, False, False], 76, False, [False, False, False, False], 348, 'East', (16, 4))
Element 13: (2, (16, 4), ['', '', '', '%'], [(13, 8), (12, 11), (17, 11)], [False, False, False, True], 74, False, [False, False, False, False], 367, 'North', (16, 5))
Element 14: (2, (16, 5), ['', '', '', '%'], [(13, 9), (11, 11), (16, 11)], [False, False, False, True], 72, False, [False, False, False, False], 386, 'North', (16, 6))
Element 15: (2, (16, 6), ['', '', '', '%'], [(12, 9), (10, 11), (15, 11)], [False, False, False, True], 70, False, [False, False, False, False], 415, 'South', (16, 5))
Element 16: (2, (16, 5), ['', '', '', '%'], [(13, 9), (10, 10), (15, 10)], [False, False, False, True], 68, False, [False, False, False, False], 434, 'South', (16, 4))
Element 17: (2, (16, 4), ['', '', '', '%'], [(14, 9), (10, 9), (15, 9)], [False, False, False, True], 66, False, [False, False, False, False], 443, 'South', (16, 3))
Element 18: (2, (16, 3), ['', '%', '', '%'], [(15, 9), (9, 9), (16, 9)], [False, True, False, True], 64, False, [False, False, False, False], 452, 'West', (15, 3))
Element 19: (2, (15, 3), ['%', '.', '', ''], [(16, 9), (9, 10), (16, 8)], [True, False, False, False], 62, False, [False, True, False, False], 461, 'South', (15, 2))
Element 20: (2, (15, 2), ['%', '.', '', '%'], [(16, 8), (9, 11), (16, 7)], [True, False, False, True], 60, False, [False, True, False, False], 480, 'South', (15, 1))
Element 21: (2, (15, 1), ['%', '%', '', '.'], [(16, 7), (8, 11), (16, 8)], [True, True, False, False], 58, False, [False, False, False, True], 499, 'East', (16, 1))
Element 22: (2, (16, 1), ['', '%', '%', '.'], [(17, 7), (7, 11), (16, 9)], [False, True, True, False], 56, False, [False, False, False, True], 518, 'East', (17, 1))
Element 23: (2, (17, 1), ['', '%', '%', ''], [(18, 7), (6, 11), (16, 9)], [False, True, True, False], 54, False, [False, False, False, False], 537, 'East', (18, 1))
Element 24: (2, (18, 1), ['', '%', '.', '%'], [(18, 6), (6, 10), (16, 9)], [False, True, False, True], 52, False, [False, False, True, False], 556, 'North', (18, 2))
Element 25: (2, (18, 2), ['%', '', '.', '%'], [(18, 5), (6, 9), (16, 9)], [True, False, False, True], 50, False, [False, False, True, False], 585, 'North', (18, 3))
Element 26: (2, (18, 3), ['%', '', 'G', '%'], [(18, 4), (7, 9), (16, 9)], [True, False, False, True], 48, False, [False, False, False, False], 614, 'South', (18, 2))
Element 27: (2, (18, 2), ['%', '', 'G', '%'], [(18, 3), (6, 9), (16, 9)], [True, False, False, True], 46, False, [False, False, False, False], 613, 'South', (18, 1))
Element 28: (2, (18, 1), ['', '%', 'G', '%'], [(18, 2), (6, 8), (16, 9)], [False, True, False, True], 44, False, [False, False, False, False], 622, 'West', (17, 1))
Element 29: (2, (17, 1), ['', '%', '%', 'G'], [(18, 1), (6, 7), (16, 8)], [False, True, True, False], 42, False, [False, False, False, False], 631, 'West', (16, 1))
Element 30: (2, (16, 1), ['', '%', '%', 'G'], [(17, 1), (6, 6), (16, 7)], [False, True, True, False], 40, False, [False, False, False, False], 640, 'West', (15, 1))
Element 31: (2, (15, 1), ['%', '%', '', 'G'], [(16, 1), (6, 5), (16, 6)], [True, True, False, False], 38, False, [False, False, False, False], 649, 'North', (15, 2))
Element 32: (2, (15, 2), ['%', 'G', '', '%'], [(15, 1), (6, 4), (16, 7)], [True, False, False, True], 36, False, [False, False, False, False], 658, 'North', (15, 3))
Element 33: (2, (15, 3), ['%', 'G', '', ''], [(15, 2), (5, 4), (17, 7)], [True, False, False, False], 34, False, [False, False, False, False], 667, 'East', (16, 3))
Element 34: (2, (16, 3), ['G', '%', '', '%'], [(15, 3), (5, 5), (16, 7)], [False, True, False, True], 32, False, [False, False, False, False], 676, 'North', (16, 4))
Element 35: (2, (16, 4), ['', 'G', '', '%'], [(16, 3), (5, 6), (15, 7)], [False, False, False, True], 30, False, [False, False, False, False], 685, 'West', (15, 4))
Element 36: (2, (15, 4), ['%', '', '', 'G'], [(16, 4), (5, 7), (15, 6)], [True, False, False, False], 28, False, [False, False, False, False], 694, 'South', (15, 3))
Element 37: (2, (15, 3), ['%', '', '', ''], [(16, 5), (4, 7), (15, 5)], [True, False, False, False], 26, False, [False, False, False, False], 703, 'North', (15, 4))
Element 38: (2, (15, 4), ['%', '', '', ''], [(16, 6), (4, 6), (15, 6)], [True, False, False, False], 24, False, [False, False, False, False], 712, 'North', (15, 5))
Element 39: (2, (15, 5), ['%', '', 'G', ''], [(15, 6), (4, 5), (15, 7)], [True, False, False, False], 22, False, [False, False, False, False], 721, 'East', (16, 5))
