Element 1: (0, (4, 7), ['.', '.', '%', '.'], [(7, 1), (8, 3), (11, 3)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (5, 7))
Element 2: (0, (5, 7), ['', '.', '%', '.'], [(8, 1), (9, 3), (12, 3)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (6, 7))
Element 3: (0, (6, 7), ['', '.', '.', ''], [(9, 1), (10, 3), (13, 3)], [False, False, False, False], 94, False, [False, True, True, False], 78, 'North', (6, 8))
Element 4: (0, (6, 8), ['%', '', '.', '%'], [(10, 1), (11, 3), (13, 4)], [True, False, False, True], 92, False, [False, False, True, False], 107, 'North', (6, 9))
Element 5: (0, (6, 9), ['.', '', '.', '.'], [(11, 1), (12, 3), (13, 5)], [False, False, False, False], 90, False, [True, False, True, True], 136, 'East', (7, 9))
Element 6: (0, (7, 9), ['', '%', '%', '%'], [(12, 1), (13, 3), (13, 6)], [False, True, True, True], 88, False, [False, False, False, False], 165, 'West', (6, 9))
Element 7: (0, (6, 9), ['.', '', '.', ''], [(13, 1), (13, 2), (13, 7)], [False, False, False, False], 86, False, [True, False, True, False], 194, 'North', (6, 10))
Element 8: (0, (6, 10), ['%', '', '.', '%'], [(12, 1), (13, 1), (13, 8)], [True, False, False, True], 84, False, [False, False, True, False], 213, 'North', (6, 11))
Element 9: (0, (6, 11), ['%', '', '%', '.'], [(11, 1), (12, 1), (13, 9)], [True, False, True, False], 82, False, [False, False, False, True], 232, 'East', (7, 11))
Element 10: (0, (7, 11), ['', '%', '%', '.'], [(10, 1), (11, 1), (14, 9)], [False, True, True, False], 80, False, [False, False, False, True], 251, 'East', (8, 11))
Element 11: (0, (8, 11), ['', '%', '%', '.'], [(9, 1), (10, 1), (15, 9)], [False, True, True, False], 78, False, [False, False, False, True], 270, 'East', (9, 11))
Element 12: (0, (9, 11), ['', '.', '%', '.'], [(8, 1), (9, 1), (16, 9)], [False, False, True, False], 76, False, [False, True, False, True], 289, 'East', (10, 11))
Element 13: (0, (10, 11), ['', '.', '%', '.'], [(7, 1), (8, 1), (16, 8)], [False, False, True, False], 74, False, [False, True, False, True], 308, 'East', (11, 11))
Element 14: (0, (11, 11), ['', '%', '%', '.'], [(6, 1), (7, 1), (16, 7)], [False, True, True, False], 72, False, [False, False, False, True], 337, 'East', (12, 11))
Element 15: (0, (12, 11), ['', '%', '%', '.'], [(6, 2), (6, 1), (17, 7)], [False, True, True, False], 70, False, [False, False, False, True], 366, 'East', (13, 11))
Element 16: (0, (13, 11), ['', '.', '%', '%'], [(6, 3), (6, 2), (18, 7)], [False, False, True, True], 68, False, [False, True, False, False], 395, 'South', (13, 10))
Element 17: (0, (13, 10), ['%', '', '', '%'], [(7, 3), (6, 3), (18, 8)], [True, False, False, True], 66, False, [False, False, False, False], 424, 'South', (13, 9))
Element 18: (0, (13, 9), ['.', '', '', ''], [(8, 3), (6, 4), (18, 9)], [False, False, False, False], 64, False, [True, False, False, False], 443, 'West', (12, 9))
Element 19: (0, (12, 9), ['%', '%', '%', ''], [(9, 3), (6, 5), (18, 10)], [True, True, True, False], 62, False, [False, False, False, False], 472, 'East', (13, 9))
Element 20: (0, (13, 9), ['', '', '', ''], [(10, 3), (6, 6), (18, 11)], [False, False, False, False], 60, False, [False, False, False, False], 481, 'East', (14, 9))
