Element 1: (0, (3, 7), ['.', '.', '.', '.'], [(13, 9), (16, 6), (17, 11)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (4, 7))
Element 2: (0, (4, 7), ['', '.', '%', '.'], [(14, 9), (16, 7), (16, 11)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (5, 7))
Element 3: (0, (5, 7), ['', '.', '%', '.'], [(15, 9), (17, 7), (15, 11)], [False, False, True, False], 94, False, [False, True, False, True], 78, 'East', (6, 7))
Element 4: (0, (6, 7), ['', '.', '.', ''], [(16, 9), (18, 7), (15, 10)], [False, False, False, False], 92, False, [False, True, True, False], 117, 'North', (6, 8))
Element 5: (0, (6, 8), ['%', '', '.', '%'], [(16, 8), (18, 8), (15, 9)], [True, False, False, True], 90, False, [False, False, True, False], 146, 'North', (6, 9))
Element 6: (0, (6, 9), ['.', '', '.', '.'], [(16, 7), (18, 9), (16, 9)], [False, False, False, False], 88, False, [True, False, True, True], 165, 'East', (7, 9))
Element 7: (0, (7, 9), ['', '%', '%', '%'], [(15, 7), (18, 10), (16, 8)], [False, True, True, True], 86, False, [False, False, False, False], 194, 'West', (6, 9))
Element 8: (0, (6, 9), ['.', '', '.', ''], [(15, 6), (18, 11), (16, 7)], [False, False, False, False], 84, False, [True, False, True, False], 203, 'North', (6, 10))
Element 9: (0, (6, 10), ['%', '', '.', '%'], [(15, 5), (17, 11), (17, 7)], [True, False, False, True], 82, False, [False, False, True, False], 222, 'North', (6, 11))
Element 10: (0, (6, 11), ['%', '', '%', '.'], [(16, 5), (16, 11), (18, 7)], [True, False, True, False], 80, False, [False, False, False, True], 241, 'East', (7, 11))
Element 11: (0, (7, 11), ['', '%', '%', '.'], [(16, 4), (15, 11), (18, 6)], [False, True, True, False], 78, False, [False, False, False, True], 270, 'East', (8, 11))
Element 12: (0, (8, 11), ['', '%', '%', '.'], [(16, 3), (15, 10), (18, 5)], [False, True, True, False], 76, False, [False, False, False, True], 299, 'East', (9, 11))
