Element 1: (2, (6, 1), ['%', '%', '.', '.'], [(18, 6), (4, 6), (6, 5)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '%', '.'], [(18, 7), (5, 6), (6, 6)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '%', '.'], [(18, 8), (5, 7), (6, 7)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '%', '.'], [(18, 9), (4, 7), (6, 8)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '%', '.'], [(18, 10), (3, 7), (6, 9)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '%', '.'], [(18, 11), (3, 8), (7, 9)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '%', '.'], [(17, 11), (3, 9), (6, 9)], [False, True, True, False], 86, False, [False, False, False, True], 233, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', '%'], [(16, 11), (4, 9), (6, 10)], [False, True, False, True], 84, False, [False, False, True, False], 272, 'North', (13, 2))
Element 9: (2, (13, 2), ['%', '', '.', '%'], [(15, 11), (5, 9), (6, 11)], [True, False, False, True], 82, False, [False, False, True, False], 311, 'North', (13, 3))
Element 10: (2, (13, 3), ['.', '', '.', '%'], [(15, 10), (6, 9), (7, 11)], [False, False, False, True], 80, False, [True, False, True, False], 340, 'North', (13, 4))
Element 11: (2, (13, 4), ['%', '', '.', '%'], [(15, 9), (7, 9), (8, 11)], [True, False, False, True], 78, False, [False, False, True, False], 369, 'North', (13, 5))
Element 12: (2, (13, 5), ['%', '', '.', '%'], [(16, 9), (6, 9), (9, 11)], [True, False, False, True], 76, False, [False, False, True, False], 398, 'North', (13, 6))
Element 13: (2, (13, 6), ['%', '', '.', '%'], [(16, 8), (6, 10), (10, 11)], [True, False, False, True], 74, False, [False, False, True, False], 427, 'North', (13, 7))
Element 14: (2, (13, 7), ['%', '', '.', '%'], [(16, 7), (6, 11), (11, 11)], [True, False, False, True], 72, False, [False, False, True, False], 456, 'North', (13, 8))
Element 15: (2, (13, 8), ['%', '', '.', '%'], [(17, 7), (7, 11), (12, 11)], [True, False, False, True], 70, False, [False, False, True, False], 485, 'North', (13, 9))
Element 16: (2, (13, 9), ['.', '', '.', '.'], [(16, 7), (8, 11), (13, 11)], [False, False, False, False], 68, False, [True, False, True, True], 504, 'East', (14, 9))
