Element 1: (0, (15, 1), ['%', '%', '.', '.'], [(1, 7), (5, 9), (7, 3)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (16, 1))
Element 2: (0, (16, 1), ['', '%', '%', '.'], [(2, 7), (6, 9), (8, 3)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (17, 1))
Element 3: (0, (17, 1), ['', '%', '%', ''], [(3, 7), (7, 9), (9, 3)], [False, True, True, False], 94, False, [False, False, False, False], 78, 'East', (18, 1))
Element 4: (0, (18, 1), ['', '%', '.', '%'], [(4, 7), (6, 9), (10, 3)], [False, True, False, True], 92, False, [False, False, True, False], 97, 'North', (18, 2))
Element 5: (0, (18, 2), ['%', '', '.', '%'], [(5, 7), (6, 10), (11, 3)], [True, False, False, True], 90, False, [False, False, True, False], 136, 'North', (18, 3))
Element 6: (0, (18, 3), ['%', '', '.', '%'], [(6, 7), (6, 11), (12, 3)], [True, False, False, True], 88, False, [False, False, True, False], 175, 'North', (18, 4))
Element 7: (0, (18, 4), ['%', '', '.', '%'], [(6, 8), (7, 11), (13, 3)], [True, False, False, True], 86, False, [False, False, True, False], 214, 'North', (18, 5))
Element 8: (0, (18, 5), ['%', '', '.', '%'], [(6, 9), (8, 11), (13, 4)], [True, False, False, True], 84, False, [False, False, True, False], 243, 'North', (18, 6))
Element 9: (0, (18, 6), ['%', '', '.', '%'], [(7, 9), (9, 11), (13, 5)], [True, False, False, True], 82, False, [False, False, True, False], 272, 'North', (18, 7))
Element 10: (0, (18, 7), ['.', '', '.', '%'], [(6, 9), (10, 11), (13, 6)], [False, False, False, True], 80, False, [True, False, True, False], 301, 'North', (18, 8))
Element 11: (0, (18, 8), ['%', '', '.', '%'], [(6, 10), (11, 11), (13, 7)], [True, False, False, True], 78, False, [False, False, True, False], 330, 'North', (18, 9))
Element 12: (0, (18, 9), ['%', '', '.', '%'], [(6, 11), (12, 11), (13, 8)], [True, False, False, True], 76, False, [False, False, True, False], 359, 'North', (18, 10))
Element 13: (0, (18, 10), ['%', '', '', '%'], [(7, 11), (13, 11), (13, 9)], [True, False, False, True], 74, False, [False, False, False, False], 388, 'North', (18, 11))
Element 14: (0, (18, 11), ['.', '', '%', '%'], [(8, 11), (13, 10), (14, 9)], [False, False, True, True], 72, False, [True, False, False, False], 407, 'West', (17, 11))
Element 15: (0, (17, 11), ['.', '%', '%', ''], [(9, 11), (13, 9), (15, 9)], [False, True, True, False], 70, False, [True, False, False, False], 426, 'West', (16, 11))
Element 16: (0, (16, 11), ['.', '%', '%', ''], [(9, 10), (12, 9), (16, 9)], [False, True, True, False], 68, False, [True, False, False, False], 465, 'West', (15, 11))
Element 17: (0, (15, 11), ['%', '.', '%', ''], [(10, 10), (13, 9), (16, 8)], [True, False, True, False], 66, False, [False, True, False, False], 494, 'South', (15, 10))
Element 18: (0, (15, 10), ['%', '', '', '%'], [(10, 9), (14, 9), (16, 7)], [True, False, False, True], 64, False, [False, False, False, False], 523, 'South', (15, 9))
Element 19: (0, (15, 9), ['', '%', '', ''], [(9, 9), (13, 9), (17, 7)], [False, True, False, False], 62, False, [False, False, False, False], 542, 'East', (16, 9))
Element 20: (0, (16, 9), ['', '', '%', '%'], [(9, 8), (13, 8), (18, 7)], [False, False, True, True], 60, False, [False, False, False, False], 541, 'South', (16, 8))
Element 21: (0, (16, 8), ['%', '', '', '%'], [(9, 7), (13, 7), (18, 8)], [True, False, False, True], 58, False, [False, False, False, False], 550, 'South', (16, 7))
Element 22: (0, (16, 7), ['.', '.', '', ''], [(10, 7), (13, 6), (18, 9)], [False, False, False, False], 56, False, [True, True, False, False], 559, 'South', (16, 6))
Element 23: (0, (16, 6), ['.', '.', '', '%'], [(11, 7), (13, 5), (18, 10)], [False, False, False, True], 54, False, [True, True, False, False], 578, 'South', (16, 5))
Element 24: (0, (16, 5), ['.', '.', '', '%'], [(10, 7), (13, 4), (18, 11)], [False, False, False, True], 52, False, [True, True, False, False], 587, 'South', (16, 4))
Element 25: (0, (16, 4), ['.', '.', '', '%'], [(10, 8), (13, 3), (17, 11)], [False, False, False, True], 50, False, [True, True, False, False], 596, 'South', (16, 3))
Element 26: (0, (16, 3), ['.', '%', '', '%'], [(10, 7), (13, 2), (16, 11)], [False, True, False, True], 48, False, [True, False, False, False], 615, 'West', (15, 3))
Element 27: (0, (15, 3), ['%', '.', '.', ''], [(9, 7), (13, 1), (15, 11)], [True, False, False, False], 46, False, [False, True, True, False], 634, 'North', (15, 4))
Element 28: (0, (15, 4), ['%', '', '.', ''], [(9, 8), (12, 1), (15, 10)], [True, False, False, False], 44, False, [False, False, True, False], 653, 'North', (15, 5))
Element 29: (0, (15, 5), ['%', '', '.', ''], [(10, 8), (11, 1), (15, 11)], [True, False, False, False], 42, False, [False, False, True, False], 672, 'North', (15, 6))
Element 30: (0, (15, 6), ['%', '', '.', ''], [(9, 8), (10, 1), (16, 11)], [True, False, False, False], 40, False, [False, False, True, False], 691, 'North', (15, 7))
Element 31: (0, (15, 7), ['%', '', '%', ''], [(9, 9), (9, 1), (17, 11)], [True, False, True, False], 38, False, [False, False, False, False], 710, 'South', (15, 6))
Element 32: (0, (15, 6), ['%', '', '', ''], [(10, 9), (8, 1), (18, 11)], [True, False, False, False], 36, False, [False, False, False, False], 719, 'South', (15, 5))
Element 33: (0, (15, 5), ['%', '', '', ''], [(10, 8), (7, 1), (18, 10)], [True, False, False, False], 34, False, [False, False, False, False], 728, 'South', (15, 4))
Element 34: (0, (15, 4), ['%', '', '', ''], [(10, 9), (6, 1), (18, 9)], [True, False, False, False], 32, False, [False, False, False, False], 737, 'South', (15, 3))
Element 35: (0, (15, 3), ['%', '.', '', ''], [(10, 10), (6, 2), (18, 8)], [True, False, False, False], 30, False, [False, True, False, False], 746, 'South', (15, 2))
Element 36: (0, (15, 2), ['%', '', '', '%'], [(10, 11), (6, 3), (18, 7)], [True, False, False, True], 28, False, [False, False, False, False], 765, 'North', (15, 3))
Element 37: (0, (15, 3), ['%', '', '', ''], [(11, 11), (6, 4), (18, 6)], [True, False, False, False], 26, False, [False, False, False, False], 774, 'East', (16, 3))
