Element 1: (2, (6, 3), ['.', '.', '.', '.'], [(16, 3), (7, 1), (16, 6)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (7, 3))
Element 2: (2, (7, 3), ['', '%', '%', '.'], [(16, 4), (8, 1), (16, 7)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 3))
Element 3: (2, (8, 3), ['', '%', '', '.'], [(16, 5), (9, 1), (17, 7)], [False, True, False, False], 94, False, [False, False, False, True], 97, 'East', (9, 3))
Element 4: (2, (9, 3), ['', '%', '%', '.'], [(15, 5), (10, 1), (18, 7)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (10, 3))
Element 5: (2, (10, 3), ['', '%', '%', '.'], [(15, 6), (11, 1), (18, 8)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (11, 3))
Element 6: (2, (11, 3), ['', '%', '%', '.'], [(15, 7), (12, 1), (18, 9)], [False, True, True, False], 88, False, [False, False, False, True], 214, 'East', (12, 3))
Element 7: (2, (12, 3), ['', '%', '%', '.'], [(16, 7), (13, 1), (18, 10)], [False, True, True, False], 86, False, [False, False, False, True], 243, 'East', (13, 3))
Element 8: (2, (13, 3), ['', 'G', '.', '%'], [(16, 8), (13, 2), (18, 11)], [False, False, False, True], 84, False, [False, False, True, False], 272, 'North', (13, 4))
Element 9: (2, (13, 4), ['%', 'G', '.', '%'], [(16, 9), (13, 3), (17, 11)], [True, False, False, True], 82, False, [False, False, True, False], 301, 'North', (13, 5))
Element 10: (2, (13, 5), ['%', 'G', '.', '%'], [(15, 9), (13, 4), (16, 11)], [True, False, False, True], 80, False, [False, False, True, False], 330, 'North', (13, 6))
Element 11: (2, (13, 6), ['%', 'G', '.', '%'], [(15, 10), (13, 5), (15, 11)], [True, False, False, True], 78, False, [False, False, True, False], 359, 'North', (13, 7))
Element 12: (2, (13, 7), ['%', 'G', '.', '%'], [(15, 11), (13, 6), (16, 11)], [True, False, False, True], 76, False, [False, False, True, False], 368, 'North', (13, 8))
Element 13: (2, (13, 8), ['%', 'G', '.', '%'], [(16, 11), (13, 7), (17, 11)], [True, False, False, True], 74, False, [False, False, True, False], 377, 'North', (13, 9))
Element 14: (2, (13, 9), ['.', 'G', '.', '.'], [(17, 11), (13, 8), (18, 11)], [False, False, False, False], 72, False, [True, False, True, True], 386, 'East', (14, 9))
Element 15: (2, (14, 9), ['G', '%', '%', ''], [(18, 11), (13, 9), (18, 10)], [False, True, True, False], 70, False, [False, False, False, False], 395, 'East', (15, 9))
Element 16: (2, (15, 9), ['', '%', '', ''], [(18, 10), (13, 10), (18, 9)], [False, True, False, False], 68, False, [False, False, False, False], 404, 'East', (16, 9))
Element 17: (2, (16, 9), ['', '', '%', '%'], [(18, 9), (13, 11), (18, 8)], [False, False, True, True], 66, False, [False, False, False, False], 413, 'South', (16, 8))
Element 18: (2, (16, 8), ['%', '', '', '%'], [(18, 8), (12, 11), (18, 7)], [True, False, False, True], 64, False, [False, False, False, False], 422, 'South', (16, 7))
Element 19: (2, (16, 7), ['', '', '', ''], [(18, 7), (11, 11), (18, 6)], [False, False, False, False], 62, False, [False, False, False, False], 441, 'East', (17, 7))
Element 20: (2, (17, 7), ['', '%', '%', ''], [(18, 6), (10, 11), (18, 5)], [False, True, True, False], 60, False, [False, False, False, False], 460, 'East', (18, 7))
Element 21: (2, (18, 7), ['', '', '', '%'], [(18, 5), (10, 10), (18, 4)], [False, False, False, True], 58, False, [False, False, False, False], 479, 'North', (18, 8))
Element 22: (2, (18, 8), ['%', '', '', '%'], [(18, 4), (10, 9), (18, 3)], [True, False, False, True], 56, False, [False, False, False, False], 498, 'North', (18, 9))
Element 23: (2, (18, 9), ['%', '', '', '%'], [(18, 3), (9, 9), (18, 2)], [True, False, False, True], 54, False, [False, False, False, False], 517, 'North', (18, 10))
Element 24: (2, (18, 10), ['%', '', '', '%'], [(18, 2), (9, 10), (18, 1)], [True, False, False, True], 52, False, [False, False, False, False], 526, 'North', (18, 11))
Element 25: (2, (18, 11), ['', '', '%', '%'], [(18, 1), (9, 11), (17, 1)], [False, False, True, True], 50, False, [False, False, False, False], 545, 'West', (17, 11))
Element 26: (2, (17, 11), ['', '%', '%', ''], [(17, 1), (8, 11), (16, 1)], [False, True, True, False], 48, False, [False, False, False, False], 564, 'West', (16, 11))
Element 27: (2, (16, 11), ['', '%', '%', ''], [(16, 1), (7, 11), (15, 1)], [False, True, True, False], 46, False, [False, False, False, False], 583, 'West', (15, 11))
Element 28: (2, (15, 11), ['%', '', '%', ''], [(15, 1), (6, 11), (15, 2)], [True, False, True, False], 44, False, [False, False, False, False], 602, 'South', (15, 10))
Element 29: (2, (15, 10), ['%', '', '', '%'], [(15, 2), (6, 10), (15, 3)], [True, False, False, True], 42, False, [False, False, False, False], 611, 'North', (15, 11))
Element 30: (2, (15, 11), ['%', '', '%', ''], [(15, 1), (6, 9), (15, 4)], [True, False, True, False], 40, False, [False, False, False, False], 630, 'East', (16, 11))
Element 31: (2, (16, 11), ['', '%', '%', ''], [(16, 1), (7, 9), (16, 4)], [False, True, True, False], 38, False, [False, False, False, False], 639, 'East', (17, 11))
Element 32: (2, (17, 11), ['', '%', '%', ''], [(17, 1), (6, 9), (16, 5)], [False, True, True, False], 36, False, [False, False, False, False], 638, 'East', (18, 11))
Element 33: (2, (18, 11), ['', '', '%', '%'], [(18, 1), (6, 8), (15, 5)], [False, False, True, True], 34, False, [False, False, False, False], 647, 'South', (18, 10))
Element 34: (2, (18, 10), ['%', '', '', '%'], [(18, 2), (6, 7), (15, 6)], [True, False, False, True], 32, False, [False, False, False, False], 656, 'South', (18, 9))
Element 35: (2, (18, 9), ['%', '', '', '%'], [(18, 3), (6, 6), (15, 7)], [True, False, False, True], 30, False, [False, False, False, False], 665, 'South', (18, 8))
Element 36: (2, (18, 8), ['%', '', '', '%'], [(18, 4), (6, 5), (15, 6)], [True, False, False, True], 28, False, [False, False, False, False], 674, 'South', (18, 7))
Element 37: (2, (18, 7), ['', '', '', '%'], [(18, 5), (6, 4), (15, 5)], [False, False, False, True], 26, False, [False, False, False, False], 683, 'South', (18, 6))
Element 38: (2, (18, 6), ['%', '', '', '%'], [(18, 4), (5, 4), (16, 5)], [True, False, False, True], 24, False, [False, False, False, False], 692, 'South', (18, 5))
Element 39: (2, (18, 5), ['%', '', '', '%'], [(18, 5), (5, 5), (16, 4)], [True, False, False, True], 22, False, [False, False, False, False], 701, 'South', (18, 4))
Element 40: (2, (18, 4), ['%', '', '', '%'], [(18, 6), (5, 6), (16, 3)], [True, False, False, True], 20, False, [False, False, False, False], 710, 'South', (18, 3))
Element 41: (2, (18, 3), ['%', '', '', '%'], [(18, 7), (5, 7), (16, 4)], [True, False, False, True], 18, False, [False, False, False, False], 719, 'South', (18, 2))
Element 42: (2, (18, 2), ['%', '', '', '%'], [(18, 8), (4, 7), (15, 4)], [True, False, False, True], 16, False, [False, False, False, False], 728, 'South', (18, 1))
Element 43: (2, (18, 1), ['', '%', '', '%'], [(18, 9), (4, 6), (15, 5)], [False, True, False, True], 14, False, [False, False, False, False], 737, 'West', (17, 1))
Element 44: (2, (17, 1), ['', '%', '%', ''], [(18, 10), (4, 5), (15, 4)], [False, True, True, False], 12, False, [False, False, False, False], 746, 'West', (16, 1))
Element 45: (2, (16, 1), ['', '%', '%', ''], [(18, 11), (4, 4), (15, 3)], [False, True, True, False], 10, False, [False, False, False, False], 755, 'West', (15, 1))
Element 46: (2, (15, 1), ['%', '%', '', ''], [(17, 11), (4, 3), (16, 3)], [True, True, False, False], 8, False, [False, False, False, False], 764, 'North', (15, 2))
Element 47: (2, (15, 2), ['%', '', 'G', '%'], [(17, 11), (5, 3), (15, 3)], [True, False, False, True], 6, False, [False, False, False, False], 773, 'South', (15, 1))
Element 48: (2, (15, 1), ['%', '%', 'G', ''], [(17, 11), (6, 3), (15, 2)], [True, True, False, False], 4, False, [False, False, False, False], 772, 'East', (16, 1))
Element 49: (2, (16, 1), ['G', '%', '%', ''], [(17, 11), (6, 2), (15, 1)], [False, True, True, False], 2, False, [False, False, False, False], 781, 'East', (17, 1))
Element 50: (2, (17, 1), ['G', '%', '%', ''], [(17, 11), (6, 2), (16, 1)], [False, True, True, False], 0, False, [False, False, False, False], 780, 'Stop', (17, 1))
Element 51: #0#
