Element 1: (2, (10, 3), ['.', '%', '%', '.'], [(13, 11), (10, 9), (13, 5)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (11, 3))
Element 2: (2, (11, 3), ['', '%', '%', '.'], [(12, 11), (10, 10), (13, 6)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (12, 3))
Element 3: (2, (12, 3), ['', '%', '%', '.'], [(11, 11), (10, 11), (13, 7)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (13, 3))
Element 4: (2, (13, 3), ['', '.', '.', '%'], [(12, 11), (9, 11), (13, 8)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (13, 4))
Element 5: (2, (13, 4), ['%', '', '', '%'], [(13, 11), (9, 10), (13, 9)], [True, False, False, True], 90, False, [False, False, False, False], 155, 'North', (13, 5))
Element 6: (2, (13, 5), ['%', '', '', '%'], [(13, 10), (9, 11), (14, 9)], [True, False, False, True], 88, False, [False, False, False, False], 164, 'North', (13, 6))
Element 7: (2, (13, 6), ['%', '', '', '%'], [(13, 9), (8, 11), (15, 9)], [True, False, False, True], 86, False, [False, False, False, False], 183, 'North', (13, 7))
Element 8: (2, (13, 7), ['%', '', '', '%'], [(12, 9), (7, 11), (16, 9)], [True, False, False, True], 84, False, [False, False, False, False], 212, 'North', (13, 8))
Element 9: (2, (13, 8), ['%', '', 'G', '%'], [(13, 9), (6, 11), (16, 8)], [True, False, False, True], 82, False, [False, False, False, False], 231, 'South', (13, 7))
Element 10: (2, (13, 7), ['%', '', '', '%'], [(14, 9), (6, 10), (16, 7)], [True, False, False, True], 80, False, [False, False, False, False], 250, 'South', (13, 6))
Element 11: (2, (13, 6), ['%', '', '', '%'], [(15, 9), (6, 9), (17, 7)], [True, False, False, True], 78, False, [False, False, False, False], 269, 'South', (13, 5))
Element 12: (2, (13, 5), ['%', '', '', '%'], [(15, 10), (7, 9), (18, 7)], [True, False, False, True], 76, False, [False, False, False, False], 298, 'South', (13, 4))
Element 13: (2, (13, 4), ['%', '', '', '%'], [(15, 11), (6, 9), (18, 8)], [True, False, False, True], 74, False, [False, False, False, False], 317, 'South', (13, 3))
Element 14: (2, (13, 3), ['', '.', '', '%'], [(16, 11), (6, 8), (18, 9)], [False, False, False, True], 72, False, [False, True, False, False], 346, 'South', (13, 2))
Element 15: (2, (13, 2), ['%', '.', '', '%'], [(17, 11), (6, 7), (18, 10)], [True, False, False, True], 70, False, [False, True, False, False], 385, 'South', (13, 1))
Element 16: (2, (13, 1), ['.', '%', '', '%'], [(16, 11), (6, 6), (18, 11)], [False, True, False, True], 68, False, [True, False, False, False], 404, 'West', (12, 1))
Element 17: (2, (12, 1), ['.', '%', '%', ''], [(15, 11), (6, 5), (17, 11)], [False, True, True, False], 66, False, [True, False, False, False], 423, 'West', (11, 1))
Element 18: (2, (11, 1), ['.', '%', '%', ''], [(15, 10), (6, 4), (16, 11)], [False, True, True, False], 64, False, [True, False, False, False], 442, 'West', (10, 1))
Element 19: (2, (10, 1), ['.', '%', '%', ''], [(15, 9), (6, 3), (15, 11)], [False, True, True, False], 62, False, [True, False, False, False], 461, 'West', (9, 1))
Element 20: (2, (9, 1), ['.', '%', '%', ''], [(16, 9), (7, 3), (15, 10)], [False, True, True, False], 60, False, [True, False, False, False], 480, 'West', (8, 1))
Element 21: (2, (8, 1), ['.', '%', '%', ''], [(16, 8), (8, 3), (15, 11)], [False, True, True, False], 58, False, [True, False, False, False], 499, 'West', (7, 1))
Element 22: (2, (7, 1), ['.', '%', '%', ''], [(16, 7), (9, 3), (16, 11)], [False, True, True, False], 56, False, [True, False, False, False], 518, 'West', (6, 1))
Element 23: (2, (6, 1), ['%', '%', '.', ''], [(16, 6), (10, 3), (17, 11)], [True, True, False, False], 54, False, [False, False, True, False], 537, 'North', (6, 2))
Element 24: (2, (6, 2), ['%', '', '', '%'], [(16, 5), (11, 3), (18, 11)], [True, False, False, True], 52, False, [False, False, False, False], 556, 'North', (6, 3))
Element 25: (2, (6, 3), ['.', '', '', ''], [(16, 4), (12, 3), (18, 10)], [False, False, False, False], 50, False, [True, False, False, False], 565, 'West', (5, 3))
