Element 1: (2, (15, 1), ['%', '%', '.', '.'], [(16, 9), (6, 8), (17, 7)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (16, 1))
Element 2: (2, (16, 1), ['', '%', '%', '.'], [(16, 8), (6, 9), (18, 7)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (17, 1))
Element 3: (2, (17, 1), ['', '%', '%', ''], [(16, 7), (7, 9), (18, 8)], [False, True, True, False], 94, False, [False, False, False, False], 97, 'East', (18, 1))
Element 4: (2, (18, 1), ['', '%', '.', '%'], [(16, 6), (6, 9), (18, 9)], [False, True, False, True], 92, False, [False, False, True, False], 116, 'North', (18, 2))
Element 5: (2, (18, 2), ['%', '', '.', '%'], [(16, 5), (6, 10), (18, 10)], [True, False, False, True], 90, False, [False, False, True, False], 155, 'North', (18, 3))
Element 6: (2, (18, 3), ['%', '', '.', '%'], [(16, 4), (6, 11), (18, 11)], [True, False, False, True], 88, False, [False, False, True, False], 184, 'North', (18, 4))
Element 7: (2, (18, 4), ['%', '', '.', '%'], [(16, 3), (7, 11), (17, 11)], [True, False, False, True], 86, False, [False, False, True, False], 223, 'North', (18, 5))
Element 8: (2, (18, 5), ['%', '', '.', '%'], [(15, 3), (8, 11), (16, 11)], [True, False, False, True], 84, False, [False, False, True, False], 262, 'North', (18, 6))
Element 9: (2, (18, 6), ['%', '', '', '%'], [(15, 4), (9, 11), (15, 11)], [True, False, False, True], 82, False, [False, False, False, False], 301, 'North', (18, 7))
Element 10: (2, (18, 7), ['', '', '', '%'], [(15, 5), (10, 11), (15, 10)], [False, False, False, True], 80, False, [False, False, False, False], 330, 'North', (18, 8))
Element 11: (2, (18, 8), ['%', '', '', '%'], [(15, 6), (11, 11), (15, 9)], [True, False, False, True], 78, False, [False, False, False, False], 349, 'North', (18, 9))
Element 12: (2, (18, 9), ['%', '', '', '%'], [(15, 7), (12, 11), (14, 9)], [True, False, False, True], 76, False, [False, False, False, False], 378, 'North', (18, 10))
Element 13: (2, (18, 10), ['%', '', '', '%'], [(15, 6), (13, 11), (13, 9)], [True, False, False, True], 74, False, [False, False, False, False], 397, 'North', (18, 11))
