Element 1: (2, (15, 11), ['%', '.', '%', '.'], [(8, 1), (16, 9), (16, 5)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (16, 11))
Element 2: (2, (16, 11), ['', '%', '%', '.'], [(9, 1), (16, 8), (16, 6)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (17, 11))
Element 3: (2, (17, 11), ['', '%', '%', ''], [(10, 1), (16, 9), (16, 7)], [False, True, True, False], 94, False, [False, False, False, False], 87, 'East', (18, 11))
Element 4: (2, (18, 11), ['', '.', '%', '%'], [(11, 1), (15, 9), (17, 7)], [False, False, True, True], 92, False, [False, True, False, False], 106, 'South', (18, 10))
Element 5: (2, (18, 10), ['%', '.', '', '%'], [(12, 1), (15, 10), (18, 7)], [True, False, False, True], 90, False, [False, True, False, False], 145, 'South', (18, 9))
Element 6: (2, (18, 9), ['%', 'G', '', '%'], [(13, 1), (15, 11), (18, 8)], [True, False, False, True], 88, False, [False, False, False, False], 174, 'North', (18, 10))
Element 7: (2, (18, 10), ['%', 'G', '', '%'], [(13, 2), (16, 11), (18, 9)], [True, False, False, True], 86, False, [False, False, False, False], 183, 'North', (18, 11))
Element 8: (2, (18, 11), ['G', 'G', '%', '%'], [(13, 3), (17, 11), (18, 10)], [False, False, True, True], 84, False, [False, False, False, False], 192, 'Stop', (18, 11))
Element 9: (2, (18, 11), ['', '', '%', '%'], [(13, 4), (16, 11), (18, 9)], [False, False, True, True], 82, False, [False, False, False, False], 201, 'West', (17, 11))
Element 10: (2, (17, 11), ['', '%', '%', ''], [(13, 5), (15, 11), (18, 8)], [False, True, True, False], 80, False, [False, False, False, False], 210, 'West', (16, 11))
Element 11: (2, (16, 11), ['', '%', '%', ''], [(13, 6), (15, 10), (18, 7)], [False, True, True, False], 78, False, [False, False, False, False], 219, 'West', (15, 11))
Element 12: (2, (15, 11), ['%', '', '%', ''], [(13, 7), (15, 9), (18, 6)], [True, False, True, False], 76, False, [False, False, False, False], 238, 'Stop', (15, 11))
Element 13: (2, (15, 11), ['%', '', '%', ''], [(13, 8), (14, 9), (18, 5)], [True, False, True, False], 74, False, [False, False, False, False], 267, 'Stop', (15, 11))
