Element 1: (3, (15, 3), ['%', '.', '.', '.'], [(13, 6), (1, 4), (15, 9)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (16, 3))
Element 2: (3, (16, 3), ['', '%', '.', '%'], [(13, 7), (1, 5), (16, 9)], [False, True, False, True], 96, False, [False, False, True, False], 68, 'North', (16, 4))
Element 3: (3, (16, 4), ['.', '', '.', '%'], [(13, 8), (1, 6), (16, 8)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (16, 5))
Element 4: (3, (16, 5), ['.', '', '.', '%'], [(13, 9), (1, 7), (16, 7)], [False, False, False, True], 92, False, [True, False, True, False], 146, 'North', (16, 6))
Element 5: (3, (16, 6), ['.', '', '', '%'], [(13, 10), (2, 7), (17, 7)], [False, False, False, True], 90, False, [True, False, False, False], 185, 'West', (15, 6))
Element 6: (3, (15, 6), ['%', '.', '.', ''], [(13, 11), (3, 7), (18, 7)], [True, False, False, False], 88, False, [False, True, True, False], 224, 'North', (15, 7))
Element 7: (3, (15, 7), ['%', '', '%', ''], [(12, 11), (4, 7), (18, 8)], [True, False, True, False], 86, False, [False, False, False, False], 263, 'East', (16, 7))
Element 8: (3, (16, 7), ['', '', '', ''], [(11, 11), (5, 7), (18, 9)], [False, False, False, False], 84, False, [False, False, False, False], 292, 'East', (17, 7))
Element 9: (3, (17, 7), ['', '%', '%', ''], [(10, 11), (6, 7), (18, 10)], [False, True, True, False], 82, False, [False, False, False, False], 321, 'East', (18, 7))
Element 10: (3, (18, 7), ['', '.', '', '%'], [(10, 10), (6, 8), (18, 11)], [False, False, False, True], 80, False, [False, True, False, False], 340, 'South', (18, 6))
Element 11: (3, (18, 6), ['%', '.', '', '%'], [(10, 9), (6, 9), (17, 11)], [True, False, False, True], 78, False, [False, True, False, False], 379, 'South', (18, 5))
Element 12: (3, (18, 5), ['%', '.', '', '%'], [(9, 9), (7, 9), (16, 11)], [True, False, False, True], 76, False, [False, True, False, False], 418, 'South', (18, 4))
Element 13: (3, (18, 4), ['%', '.', '', '%'], [(9, 10), (6, 9), (15, 11)], [True, False, False, True], 74, False, [False, True, False, False], 447, 'South', (18, 3))
Element 14: (3, (18, 3), ['%', '.', '', '%'], [(9, 11), (6, 10), (15, 10)], [True, False, False, True], 72, False, [False, True, False, False], 486, 'South', (18, 2))
Element 15: (3, (18, 2), ['%', '', '', '%'], [(8, 11), (6, 11), (15, 11)], [True, False, False, True], 70, False, [False, False, False, False], 515, 'South', (18, 1))
Element 16: (3, (18, 1), ['.', '%', '', '%'], [(7, 11), (6, 10), (16, 11)], [False, True, False, True], 68, False, [True, False, False, False], 524, 'West', (17, 1))
Element 17: (3, (17, 1), ['.', '%', '%', ''], [(6, 11), (6, 9), (17, 11)], [False, True, True, False], 66, False, [True, False, False, False], 533, 'West', (16, 1))
Element 18: (3, (16, 1), ['.', '%', '%', ''], [(6, 10), (5, 9), (18, 11)], [False, True, True, False], 64, False, [True, False, False, False], 552, 'West', (15, 1))
Element 19: (3, (15, 1), ['%', '%', '.', ''], [(6, 9), (4, 9), (18, 10)], [True, True, False, False], 62, False, [False, False, True, False], 571, 'North', (15, 2))
Element 20: (3, (15, 2), ['%', '', '', '%'], [(7, 9), (4, 10), (18, 9)], [True, False, False, True], 60, False, [False, False, False, False], 590, 'South', (15, 1))
Element 21: (3, (15, 1), ['%', '%', '', ''], [(6, 9), (4, 11), (18, 8)], [True, True, False, False], 58, False, [False, False, False, False], 599, 'East', (16, 1))
Element 22: (3, (16, 1), ['', '%', '%', ''], [(6, 8), (3, 11), (18, 7)], [False, True, True, False], 56, False, [False, False, False, False], 608, 'East', (17, 1))
Element 23: (3, (17, 1), ['', '%', '%', ''], [(6, 7), (2, 11), (18, 6)], [False, True, True, False], 54, False, [False, False, False, False], 617, 'East', (18, 1))
Element 24: (3, (18, 1), ['', '%', '', '%'], [(6, 6), (1, 11), (18, 5)], [False, True, False, True], 52, False, [False, False, False, False], 626, 'North', (18, 2))
Element 25: (3, (18, 2), ['%', '', '', '%'], [(6, 5), (1, 10), (18, 4)], [True, False, False, True], 50, False, [False, False, False, False], 645, 'North', (18, 3))
