Element 1: (1, (5, 3), ['.', '%', '.', '.'], [(6, 11), (13, 6), (15, 1)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (6, 3))
Element 2: (1, (6, 3), ['', '.', '.', '.'], [(7, 11), (13, 7), (16, 1)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (7, 3))
Element 3: (1, (7, 3), ['', '%', '%', '.'], [(8, 11), (13, 8), (17, 1)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (8, 3))
Element 4: (1, (8, 3), ['', '%', '', '.'], [(9, 11), (13, 9), (18, 1)], [False, True, False, False], 92, False, [False, False, False, True], 116, 'East', (9, 3))
Element 5: (1, (9, 3), ['', '%', '%', '.'], [(10, 11), (14, 9), (18, 2)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (10, 3))
Element 6: (1, (10, 3), ['', '%', '%', '.'], [(11, 11), (15, 9), (18, 3)], [False, True, True, False], 88, False, [False, False, False, True], 194, 'East', (11, 3))
Element 7: (1, (11, 3), ['', '%', '%', '.'], [(12, 11), (16, 9), (18, 4)], [False, True, True, False], 86, False, [False, False, False, True], 233, 'East', (12, 3))
Element 8: (1, (12, 3), ['', '%', '%', '.'], [(13, 11), (16, 8), (18, 5)], [False, True, True, False], 84, False, [False, False, False, True], 272, 'East', (13, 3))
Element 9: (1, (13, 3), ['', '.', '.', '%'], [(13, 10), (16, 7), (18, 6)], [False, False, False, True], 82, False, [False, True, True, False], 311, 'North', (13, 4))
Element 10: (1, (13, 4), ['%', '', '.', '%'], [(13, 9), (17, 7), (18, 7)], [True, False, False, True], 80, False, [False, False, True, False], 340, 'North', (13, 5))
Element 11: (1, (13, 5), ['%', '', '', '%'], [(12, 9), (16, 7), (18, 8)], [True, False, False, True], 78, False, [False, False, False, False], 369, 'North', (13, 6))
Element 12: (1, (13, 6), ['%', '', '', '%'], [(13, 9), (16, 6), (18, 9)], [True, False, False, True], 76, False, [False, False, False, False], 388, 'North', (13, 7))
Element 13: (1, (13, 7), ['%', '', '', '%'], [(14, 9), (16, 5), (18, 10)], [True, False, False, True], 74, False, [False, False, False, False], 407, 'North', (13, 8))
Element 14: (1, (13, 8), ['%', '', '', '%'], [(15, 9), (16, 4), (18, 11)], [True, False, False, True], 72, False, [False, False, False, False], 416, 'North', (13, 9))
Element 15: (1, (13, 9), ['', '', '', ''], [(15, 10), (16, 3), (17, 11)], [False, False, False, False], 70, False, [False, False, False, False], 445, 'East', (14, 9))
Element 16: (1, (14, 9), ['', '%', '%', ''], [(15, 11), (15, 3), (16, 11)], [False, True, True, False], 68, False, [False, False, False, False], 474, 'East', (15, 9))
Element 17: (1, (15, 9), ['', '%', '', ''], [(16, 11), (15, 4), (17, 11)], [False, True, False, False], 66, False, [False, False, False, False], 483, 'East', (16, 9))
Element 18: (1, (16, 9), ['', '', '%', '%'], [(17, 11), (15, 5), (18, 11)], [False, False, True, True], 64, False, [False, False, False, False], 492, 'South', (16, 8))
Element 19: (1, (16, 8), ['%', '', '', '%'], [(18, 11), (15, 6), (18, 10)], [True, False, False, True], 62, False, [False, False, False, False], 501, 'South', (16, 7))
Element 20: (1, (16, 7), ['G', '', '', ''], [(18, 10), (15, 7), (18, 9)], [False, False, False, False], 60, False, [False, False, False, False], 510, 'East', (17, 7))
Element 21: (1, (17, 7), ['', '%', '%', ''], [(18, 9), (15, 6), (18, 8)], [False, True, True, False], 58, False, [False, False, False, False], 509, 'East', (18, 7))
Element 22: (1, (18, 7), ['', '', 'G', '%'], [(18, 10), (15, 5), (18, 8)], [False, False, False, True], 56, False, [False, False, False, False], 508, 'South', (18, 6))
Element 23: (1, (18, 6), ['%', '', 'G', '%'], [(18, 11), (15, 4), (18, 7)], [True, False, False, True], 54, False, [False, False, False, False], 507, 'South', (18, 5))
Element 24: (1, (18, 5), ['%', '', '', '%'], [(17, 11), (15, 3), (18, 7)], [True, False, False, True], 52, False, [False, False, False, False], 506, 'South', (18, 4))
Element 25: (1, (18, 4), ['%', '', '', '%'], [(16, 11), (15, 2), (18, 6)], [True, False, False, True], 50, False, [False, False, False, False], 515, 'South', (18, 3))
Element 26: (1, (18, 3), ['%', '', '', '%'], [(15, 11), (15, 1), (18, 5)], [True, False, False, True], 48, False, [False, False, False, False], 514, 'South', (18, 2))
Element 27: (1, (18, 2), ['%', '', '', '%'], [(15, 10), (16, 1), (18, 4)], [True, False, False, True], 46, False, [False, False, False, False], 513, 'South', (18, 1))
Element 28: (1, (18, 1), ['G', '%', '', '%'], [(15, 9), (17, 1), (18, 3)], [False, True, False, True], 44, False, [False, False, False, False], 512, 'North', (18, 2))
Element 29: (1, (18, 2), ['%', 'G', '', '%'], [(16, 9), (18, 1), (18, 4)], [True, False, False, True], 42, False, [False, False, False, False], 511, 'North', (18, 3))
Element 30: (1, (18, 3), ['%', 'G', '', '%'], [(16, 8), (18, 2), (18, 3)], [True, False, False, True], 40, False, [False, False, False, False], 510, 'North', (18, 4))
Element 31: (1, (18, 4), ['%', '', '', '%'], [(16, 7), (18, 1), (18, 2)], [True, False, False, True], 38, False, [False, False, False, False], 509, 'North', (18, 5))
Element 32: (1, (18, 5), ['%', '', '', '%'], [(17, 7), (17, 1), (18, 1)], [True, False, False, True], 36, False, [False, False, False, False], 508, 'North', (18, 6))
Element 33: (1, (18, 6), ['%', '', 'G', '%'], [(18, 7), (16, 1), (17, 1)], [True, False, False, True], 34, False, [False, False, False, False], 507, 'South', (18, 5))
Element 34: (1, (18, 5), ['%', '', '', '%'], [(18, 8), (15, 1), (17, 1)], [True, False, False, True], 32, False, [False, False, False, False], 506, 'North', (18, 6))
Element 35: (1, (18, 6), ['%', '', 'G', '%'], [(18, 7), (15, 2), (16, 1)], [True, False, False, True], 30, False, [False, False, False, False], 505, 'North', (18, 7))
Element 36: (1, (18, 7), ['', 'G', '', '%'], [(18, 6), (15, 3), (16, 1)], [False, False, False, True], 28, False, [False, False, False, False], 504, 'South', (18, 6))
Element 37: (1, (18, 6), ['%', 'G', '', '%'], [(18, 5), (16, 3), (17, 1)], [True, False, False, True], 26, False, [False, False, False, False], 503, 'North', (18, 7))
Element 38: (1, (18, 7), ['', '', '', '%'], [(18, 4), (16, 4), (18, 1)], [False, False, False, True], 24, False, [False, False, False, False], 502, 'North', (18, 8))
Element 39: (1, (18, 8), ['%', '', '', '%'], [(18, 3), (15, 4), (18, 2)], [True, False, False, True], 22, False, [False, False, False, False], 501, 'North', (18, 9))
Element 40: (1, (18, 9), ['%', '', '', '%'], [(18, 2), (16, 4), (18, 1)], [True, False, False, True], 20, False, [False, False, False, False], 500, 'North', (18, 10))
Element 41: (1, (18, 10), ['%', '', '', '%'], [(18, 1), (16, 5), (17, 1)], [True, False, False, True], 18, False, [False, False, False, False], 499, 'North', (18, 11))
Element 42: (1, (18, 11), ['', '', '%', '%'], [(17, 1), (15, 5), (16, 1)], [False, False, True, True], 16, False, [False, False, False, False], 498, 'West', (17, 11))
