Element 1: (2, (6, 1), ['%', '%', '.', '.'], [(11, 1), (3, 9), (10, 11)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '%', '.'], [(12, 1), (4, 9), (11, 11)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '%', '.'], [(13, 1), (5, 9), (12, 11)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '%', ''], [(13, 2), (6, 9), (13, 11)], [False, True, True, False], 92, False, [False, False, False, False], 136, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '%', ''], [(13, 3), (7, 9), (13, 10)], [False, True, True, False], 90, False, [False, False, False, False], 165, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '%', ''], [(13, 4), (6, 9), (13, 9)], [False, True, True, False], 88, False, [False, False, False, False], 184, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '%', ''], [(13, 5), (6, 10), (14, 9)], [False, True, True, False], 86, False, [False, False, False, False], 213, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '', '%'], [(13, 6), (6, 11), (15, 9)], [False, True, False, True], 84, False, [False, False, False, False], 242, 'North', (13, 2))
Element 9: (2, (13, 2), ['%', '', '', '%'], [(13, 7), (7, 11), (16, 9)], [True, False, False, True], 82, False, [False, False, False, False], 271, 'North', (13, 3))
Element 10: (2, (13, 3), ['.', '', '', '%'], [(13, 8), (8, 11), (16, 8)], [False, False, False, True], 80, False, [True, False, False, False], 300, 'West', (12, 3))
Element 11: (2, (12, 3), ['.', '%', '%', ''], [(13, 9), (9, 11), (16, 7)], [False, True, True, False], 78, False, [True, False, False, False], 329, 'West', (11, 3))
Element 12: (2, (11, 3), ['.', '%', '%', ''], [(12, 9), (9, 10), (17, 7)], [False, True, True, False], 76, False, [True, False, False, False], 368, 'West', (10, 3))
Element 13: (2, (10, 3), ['.', '%', '%', ''], [(13, 9), (10, 10), (18, 7)], [False, True, True, False], 74, False, [True, False, False, False], 397, 'West', (9, 3))
Element 14: (2, (9, 3), ['.', '%', '%', ''], [(14, 9), (10, 9), (18, 8)], [False, True, True, False], 72, False, [True, False, False, False], 426, 'West', (8, 3))
Element 15: (2, (8, 3), ['.', '%', '', ''], [(15, 9), (9, 9), (18, 9)], [False, True, False, False], 70, False, [True, False, False, False], 455, 'West', (7, 3))
Element 16: (2, (7, 3), ['.', '%', '%', ''], [(15, 10), (9, 8), (18, 10)], [False, True, True, False], 68, False, [True, False, False, False], 484, 'West', (6, 3))
Element 17: (2, (6, 3), ['.', '.', '.', ''], [(15, 11), (9, 7), (18, 11)], [False, False, False, False], 66, False, [True, True, True, False], 513, 'North', (6, 4))
Element 18: (2, (6, 4), ['.', '', '.', '%'], [(16, 11), (10, 7), (17, 11)], [False, False, False, True], 64, False, [True, False, True, False], 552, 'North', (6, 5))
Element 19: (2, (6, 5), ['.', '', '.', '%'], [(17, 11), (11, 7), (18, 11)], [False, False, False, True], 62, False, [True, False, True, False], 571, 'North', (6, 6))
Element 20: (2, (6, 6), ['.', '', '.', '%'], [(18, 11), (10, 7), (18, 10)], [False, False, False, True], 60, False, [True, False, True, False], 580, 'North', (6, 7))
Element 21: (2, (6, 7), ['.', '', '.', ''], [(18, 10), (10, 8), (18, 9)], [False, False, False, False], 58, False, [True, False, True, False], 589, 'North', (6, 8))
Element 22: (2, (6, 8), ['%', '', '', '%'], [(18, 9), (10, 7), (18, 8)], [True, False, False, True], 56, False, [False, False, False, False], 598, 'North', (6, 9))
Element 23: (2, (6, 9), ['', '', '', ''], [(18, 8), (9, 7), (18, 7)], [False, False, False, False], 54, False, [False, False, False, False], 597, 'East', (7, 9))
Element 24: (2, (7, 9), ['', '%', '%', '%'], [(18, 7), (9, 8), (18, 6)], [False, True, True, True], 52, False, [False, False, False, False], 606, 'West', (6, 9))
Element 25: (2, (6, 9), ['', '', '', ''], [(18, 6), (10, 8), (18, 5)], [False, False, False, False], 50, False, [False, False, False, False], 615, 'North', (6, 10))
Element 26: (2, (6, 10), ['%', '', '', '%'], [(18, 5), (9, 8), (18, 4)], [True, False, False, True], 48, False, [False, False, False, False], 624, 'North', (6, 11))
Element 27: (2, (6, 11), ['%', '', '%', ''], [(18, 4), (9, 9), (18, 3)], [True, False, True, False], 46, False, [False, False, False, False], 633, 'East', (7, 11))
