Element 1: (0, (15, 11), ['%', '.', '%', '.'], [(6, 9), (13, 8), (16, 3)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (16, 11))
Element 2: (0, (16, 11), ['', '%', '%', '.'], [(7, 9), (13, 9), (16, 4)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (17, 11))
Element 3: (0, (17, 11), ['', '%', '%', ''], [(6, 9), (14, 9), (16, 5)], [False, True, True, False], 94, False, [False, False, False, False], 68, 'East', (18, 11))
Element 4: (0, (18, 11), ['', '.', '%', '%'], [(6, 10), (15, 9), (16, 6)], [False, False, True, True], 92, False, [False, True, False, False], 97, 'South', (18, 10))
Element 5: (0, (18, 10), ['%', '.', '', '%'], [(6, 11), (16, 9), (16, 7)], [True, False, False, True], 90, False, [False, True, False, False], 136, 'South', (18, 9))
Element 6: (0, (18, 9), ['%', '.', '', '%'], [(7, 11), (16, 8), (17, 7)], [True, False, False, True], 88, False, [False, True, False, False], 175, 'South', (18, 8))
Element 7: (0, (18, 8), ['%', 'G', '', '%'], [(8, 11), (16, 7), (18, 7)], [True, False, False, True], 86, False, [False, False, False, False], 204, 'North', (18, 9))
Element 8: (0, (18, 9), ['%', '', '', '%'], [(9, 11), (15, 7), (18, 6)], [True, False, False, True], 84, False, [False, False, False, False], 233, 'North', (18, 10))
Element 9: (0, (18, 10), ['%', '', '', '%'], [(10, 11), (15, 6), (18, 5)], [True, False, False, True], 82, False, [False, False, False, False], 262, 'North', (18, 11))
Element 10: (0, (18, 11), ['', '', '%', '%'], [(11, 11), (15, 5), (18, 4)], [False, False, True, True], 80, False, [False, False, False, False], 291, 'West', (17, 11))
Element 11: (0, (17, 11), ['', '%', '%', ''], [(12, 11), (15, 4), (18, 3)], [False, True, True, False], 78, False, [False, False, False, False], 320, 'West', (16, 11))
Element 12: (0, (16, 11), ['', '%', '%', ''], [(13, 11), (15, 3), (18, 2)], [False, True, True, False], 76, False, [False, False, False, False], 349, 'West', (15, 11))
Element 13: (0, (15, 11), ['%', '.', '%', ''], [(13, 10), (15, 2), (18, 1)], [True, False, True, False], 74, False, [False, True, False, False], 368, 'South', (15, 10))
Element 14: (0, (15, 10), ['%', '', '', '%'], [(13, 9), (15, 1), (17, 1)], [True, False, False, True], 72, False, [False, False, False, False], 397, 'South', (15, 9))
Element 15: (0, (15, 9), ['', '%', '', ''], [(12, 9), (16, 1), (18, 1)], [False, True, False, False], 70, False, [False, False, False, False], 416, 'East', (16, 9))
Element 16: (0, (16, 9), ['', '', '%', '%'], [(13, 9), (17, 1), (18, 2)], [False, False, True, True], 68, False, [False, False, False, False], 415, 'South', (16, 8))
Element 17: (0, (16, 8), ['%', '', '', '%'], [(14, 9), (18, 1), (18, 3)], [True, False, False, True], 66, False, [False, False, False, False], 414, 'South', (16, 7))
Element 18: (0, (16, 7), ['', '', '', ''], [(15, 9), (18, 2), (18, 4)], [False, False, False, False], 64, False, [False, False, False, False], 413, 'East', (17, 7))
Element 19: (0, (17, 7), ['', '%', '%', ''], [(16, 9), (18, 3), (18, 5)], [False, True, True, False], 62, False, [False, False, False, False], 412, 'East', (18, 7))
Element 20: (0, (18, 7), ['', 'G', '', '%'], [(16, 8), (18, 4), (18, 6)], [False, False, False, True], 60, False, [False, False, False, False], 411, 'West', (17, 7))
Element 21: (0, (17, 7), ['G', '%', '%', 'G'], [(16, 7), (18, 5), (18, 7)], [False, True, True, False], 58, False, [False, False, False, False], 410, 'Stop', (17, 7))
Element 22: (0, (17, 7), ['', '%', '%', ''], [(16, 6), (18, 6), (18, 8)], [False, True, True, False], 56, False, [False, False, False, False], 409, 'West', (16, 7))
Element 23: (0, (16, 7), ['', '', '', ''], [(16, 5), (18, 7), (18, 9)], [False, False, False, False], 54, False, [False, False, False, False], 408, 'Stop', (16, 7))
Element 24: (0, (16, 7), ['', '', '', ''], [(16, 4), (18, 8), (18, 10)], [False, False, False, False], 52, False, [False, False, False, False], 407, 'West', (15, 7))
Element 25: (0, (15, 7), ['%', '', '%', ''], [(16, 3), (18, 9), (18, 11)], [True, False, True, False], 50, False, [False, False, False, False], 406, 'South', (15, 6))
Element 26: (0, (15, 6), ['%', '', '', ''], [(15, 3), (18, 10), (17, 11)], [True, False, False, False], 48, False, [False, False, False, False], 405, 'East', (16, 6))
Element 27: (0, (16, 6), ['', '', '', '%'], [(15, 4), (18, 11), (16, 11)], [False, False, False, True], 46, False, [False, False, False, False], 404, 'South', (16, 5))
Element 28: (0, (16, 5), ['G', '', '', '%'], [(15, 5), (17, 11), (15, 11)], [False, False, False, True], 44, False, [False, False, False, False], 403, 'South', (16, 4))
Element 29: (0, (16, 4), ['', '', '', '%'], [(15, 6), (16, 11), (15, 10)], [False, False, False, True], 42, False, [False, False, False, False], 402, 'South', (16, 3))
Element 30: (0, (16, 3), ['', '%', '', '%'], [(15, 7), (15, 11), (15, 9)], [False, True, False, True], 40, False, [False, False, False, False], 401, 'West', (15, 3))
Element 31: (0, (15, 3), ['%', '', '', ''], [(15, 6), (15, 10), (16, 9)], [True, False, False, False], 38, False, [False, False, False, False], 400, 'North', (15, 4))
Element 32: (0, (15, 4), ['%', '', 'G', ''], [(15, 5), (15, 11), (16, 8)], [True, False, False, False], 36, False, [False, False, False, False], 399, 'South', (15, 3))
Element 33: (0, (15, 3), ['%', '', 'G', ''], [(15, 4), (16, 11), (16, 9)], [True, False, False, False], 34, False, [False, False, False, False], 398, 'South', (15, 2))
Element 34: (0, (15, 2), ['%', '', 'G', '%'], [(15, 3), (17, 11), (15, 9)], [True, False, False, True], 32, False, [False, False, False, False], 397, 'South', (15, 1))
Element 35: (0, (15, 1), ['%', '%', 'G', ''], [(15, 2), (18, 11), (14, 9)], [True, True, False, False], 30, False, [False, False, False, False], 396, 'East', (16, 1))
Element 36: (0, (16, 1), ['G', '%', '%', ''], [(15, 1), (18, 10), (13, 9)], [False, True, True, False], 28, False, [False, False, False, False], 395, 'East', (17, 1))
Element 37: (0, (17, 1), ['G', '%', '%', ''], [(16, 1), (18, 9), (13, 10)], [False, True, True, False], 26, False, [False, False, False, False], 394, 'East', (18, 1))
Element 38: (0, (18, 1), ['G', '%', '', '%'], [(17, 1), (18, 8), (13, 11)], [False, True, False, True], 24, False, [False, False, False, False], 393, 'North', (18, 2))
Element 39: (0, (18, 2), ['%', 'G', '', '%'], [(18, 1), (18, 7), (12, 11)], [True, False, False, True], 22, False, [False, False, False, False], 392, 'North', (18, 3))
Element 40: (0, (18, 3), ['%', 'G', '', '%'], [(18, 2), (17, 7), (11, 11)], [True, False, False, True], 20, False, [False, False, False, False], 391, 'North', (18, 4))
Element 41: (0, (18, 4), ['%', 'G', '', '%'], [(18, 3), (18, 7), (10, 11)], [True, False, False, True], 18, False, [False, False, False, False], 390, 'North', (18, 5))
Element 42: (0, (18, 5), ['%', 'G', 'G', '%'], [(18, 4), (18, 6), (10, 10)], [True, False, False, True], 16, False, [False, False, False, False], 399, 'Stop', (18, 5))
Element 43: (0, (18, 5), ['%', '', '', '%'], [(18, 3), (18, 7), (10, 9)], [True, False, False, True], 14, False, [False, False, False, False], 408, 'South', (18, 4))
Element 44: (0, (18, 4), ['%', '', '', '%'], [(18, 2), (17, 7), (9, 9)], [True, False, False, True], 12, False, [False, False, False, False], 417, 'South', (18, 3))
Element 45: (0, (18, 3), ['%', '', '', '%'], [(18, 1), (16, 7), (9, 10)], [True, False, False, True], 10, False, [False, False, False, False], 426, 'South', (18, 2))
Element 46: (0, (18, 2), ['%', '', '', '%'], [(17, 1), (15, 7), (9, 11)], [True, False, False, True], 8, False, [False, False, False, False], 425, 'South', (18, 1))
Element 47: (0, (18, 1), ['', '%', '', '%'], [(16, 1), (15, 6), (8, 11)], [False, True, False, True], 6, False, [False, False, False, False], 424, 'West', (17, 1))
Element 48: (0, (17, 1), ['', '%', '%', ''], [(15, 1), (15, 5), (7, 11)], [False, True, True, False], 4, False, [False, False, False, False], 423, 'West', (16, 1))
Element 49: (0, (16, 1), ['', '%', '%', ''], [(15, 2), (15, 4), (6, 11)], [False, True, True, False], 2, False, [False, False, False, False], 422, 'West', (15, 1))
Element 50: (0, (15, 1), ['%', '%', '', ''], [(15, 3), (15, 5), (6, 10)], [True, True, False, False], 0, False, [False, False, False, False], 421, 'Stop', (15, 1))
Element 51: #0#
