Element 1: (2, (15, 9), ['.', '%', '.', '.'], [(6, 3), (6, 1), (16, 4)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (16, 9))
Element 2: (2, (16, 9), ['', '.', '%', '%'], [(7, 3), (7, 1), (16, 5)], [False, False, True, True], 96, False, [False, True, False, False], 58, 'South', (16, 8))
Element 3: (2, (16, 8), ['%', '.', '', '%'], [(8, 3), (8, 1), (16, 6)], [True, False, False, True], 94, False, [False, True, False, False], 97, 'South', (16, 7))
Element 4: (2, (16, 7), ['.', '', '', '.'], [(9, 3), (9, 1), (15, 6)], [False, False, False, False], 92, False, [True, False, False, True], 136, 'East', (17, 7))
Element 5: (2, (17, 7), ['', '%', '%', '.'], [(10, 3), (10, 1), (15, 7)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (18, 7))
Element 6: (2, (18, 7), ['', '.', '.', '%'], [(11, 3), (11, 1), (16, 7)], [False, False, False, True], 88, False, [False, True, True, False], 204, 'North', (18, 8))
Element 7: (2, (18, 8), ['%', '', '.', '%'], [(12, 3), (12, 1), (17, 7)], [True, False, False, True], 86, False, [False, False, True, False], 233, 'North', (18, 9))
Element 8: (2, (18, 9), ['%', '', '.', '%'], [(13, 3), (13, 1), (18, 7)], [True, False, False, True], 84, False, [False, False, True, False], 262, 'North', (18, 10))
Element 9: (2, (18, 10), ['%', '', '', '%'], [(13, 4), (13, 2), (18, 6)], [True, False, False, True], 82, False, [False, False, False, False], 301, 'North', (18, 11))
Element 10: (2, (18, 11), ['.', '', '%', '%'], [(13, 5), (13, 3), (18, 5)], [False, False, True, True], 80, False, [True, False, False, False], 320, 'West', (17, 11))
Element 11: (2, (17, 11), ['.', '%', '%', ''], [(13, 6), (13, 4), (18, 4)], [False, True, True, False], 78, False, [True, False, False, False], 349, 'West', (16, 11))
Element 12: (2, (16, 11), ['.', '%', '%', ''], [(13, 7), (13, 5), (18, 3)], [False, True, True, False], 76, False, [True, False, False, False], 378, 'West', (15, 11))
Element 13: (2, (15, 11), ['%', '.', '%', ''], [(13, 8), (13, 6), (18, 2)], [True, False, True, False], 74, False, [False, True, False, False], 407, 'South', (15, 10))
