Element 1: (1, (6, 11), ['%', '.', '%', '.'], [(5, 6), (13, 4), (15, 2)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (7, 11))
Element 2: (1, (7, 11), ['', '%', '%', '.'], [(6, 6), (13, 5), (15, 3)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (8, 11))
Element 3: (1, (8, 11), ['', '%', '%', '.'], [(6, 7), (13, 6), (16, 3)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (9, 11))
Element 4: (1, (9, 11), ['', '.', '%', '.'], [(6, 8), (13, 7), (16, 4)], [False, False, True, False], 92, False, [False, True, False, True], 126, 'East', (10, 11))
Element 5: (1, (10, 11), ['', '.', '%', '.'], [(6, 9), (13, 8), (16, 5)], [False, False, True, False], 90, False, [False, True, False, True], 165, 'East', (11, 11))
Element 6: (1, (11, 11), ['', '%', '%', '.'], [(7, 9), (13, 9), (16, 6)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (12, 11))
Element 7: (1, (12, 11), ['', '%', '%', '.'], [(6, 9), (14, 9), (16, 7)], [False, True, True, False], 86, False, [False, False, False, True], 233, 'East', (13, 11))
Element 8: (1, (13, 11), ['', '.', '%', '%'], [(6, 10), (15, 9), (17, 7)], [False, False, True, True], 84, False, [False, True, False, False], 272, 'South', (13, 10))
Element 9: (1, (13, 10), ['%', '', '', '%'], [(6, 11), (16, 9), (18, 7)], [True, False, False, True], 82, False, [False, False, False, False], 301, 'South', (13, 9))
Element 10: (1, (13, 9), ['.', '', '', ''], [(7, 11), (16, 8), (18, 8)], [False, False, False, False], 80, False, [True, False, False, False], 320, 'West', (12, 9))
Element 11: (1, (12, 9), ['%', '%', '%', ''], [(8, 11), (16, 7), (18, 9)], [True, True, True, False], 78, False, [False, False, False, False], 339, 'East', (13, 9))
Element 12: (1, (13, 9), ['', '', '', ''], [(9, 11), (15, 7), (18, 10)], [False, False, False, False], 76, False, [False, False, False, False], 358, 'East', (14, 9))
Element 13: (1, (14, 9), ['', '%', '%', ''], [(9, 10), (15, 6), (18, 11)], [False, True, True, False], 74, False, [False, False, False, False], 377, 'East', (15, 9))
Element 14: (1, (15, 9), ['', '%', '.', ''], [(10, 10), (15, 5), (17, 11)], [False, True, False, False], 72, False, [False, False, True, False], 406, 'North', (15, 10))
Element 15: (1, (15, 10), ['%', '', '.', '%'], [(10, 9), (15, 4), (16, 11)], [True, False, False, True], 70, False, [False, False, True, False], 445, 'North', (15, 11))
Element 16: (1, (15, 11), ['%', '', '%', ''], [(9, 9), (16, 4), (17, 11)], [True, False, True, False], 68, False, [False, False, False, False], 464, 'East', (16, 11))
Element 17: (1, (16, 11), ['', '%', '%', ''], [(9, 8), (16, 5), (18, 11)], [False, True, True, False], 66, False, [False, False, False, False], 463, 'East', (17, 11))
Element 18: (1, (17, 11), ['', '%', '%', ''], [(9, 7), (16, 6), (18, 10)], [False, True, True, False], 64, False, [False, False, False, False], 472, 'East', (18, 11))
Element 19: (1, (18, 11), ['', '', '%', '%'], [(10, 7), (16, 5), (18, 9)], [False, False, True, True], 62, False, [False, False, False, False], 481, 'South', (18, 10))
Element 20: (1, (18, 10), ['%', '', '', '%'], [(11, 7), (16, 4), (18, 8)], [True, False, False, True], 60, False, [False, False, False, False], 490, 'South', (18, 9))
Element 21: (1, (18, 9), ['%', '', '', '%'], [(10, 7), (16, 3), (18, 7)], [True, False, False, True], 58, False, [False, False, False, False], 489, 'South', (18, 8))
Element 22: (1, (18, 8), ['%', '', '', '%'], [(10, 8), (15, 3), (18, 6)], [True, False, False, True], 56, False, [False, False, False, False], 498, 'South', (18, 7))
Element 23: (1, (18, 7), ['', '', '', '%'], [(10, 7), (15, 2), (18, 5)], [False, False, False, True], 54, False, [False, False, False, False], 507, 'South', (18, 6))
Element 24: (1, (18, 6), ['%', '', '', '%'], [(9, 7), (15, 1), (18, 4)], [True, False, False, True], 52, False, [False, False, False, False], 526, 'South', (18, 5))
Element 25: (1, (18, 5), ['%', '', '', '%'], [(9, 8), (16, 1), (18, 3)], [True, False, False, True], 50, False, [False, False, False, False], 545, 'South', (18, 4))
Element 26: (1, (18, 4), ['%', '', '', '%'], [(10, 8), (17, 1), (18, 2)], [True, False, False, True], 48, False, [False, False, False, False], 564, 'South', (18, 3))
Element 27: (1, (18, 3), ['%', 'G', '', '%'], [(9, 8), (18, 1), (18, 2)], [True, False, False, True], 46, False, [False, False, False, False], 563, 'North', (18, 4))
Element 28: (1, (18, 4), ['%', '', '', '%'], [(9, 9), (17, 1), (18, 1)], [True, False, False, True], 44, False, [False, False, False, False], 562, 'North', (18, 5))
Element 29: (1, (18, 5), ['%', '', '', '%'], [(10, 9), (16, 1), (17, 1)], [True, False, False, True], 42, False, [False, False, False, False], 561, 'North', (18, 6))
Element 30: (1, (18, 6), ['%', '', '', '%'], [(10, 8), (15, 1), (16, 1)], [True, False, False, True], 40, False, [False, False, False, False], 560, 'North', (18, 7))
Element 31: (1, (18, 7), ['', '', '', '%'], [(10, 9), (15, 2), (15, 1)], [False, False, False, True], 38, False, [False, False, False, False], 559, 'West', (17, 7))
Element 32: (1, (17, 7), ['', '%', '%', ''], [(10, 10), (15, 3), (16, 1)], [False, True, True, False], 36, False, [False, False, False, False], 558, 'West', (16, 7))
Element 33: (1, (16, 7), ['', '', '', ''], [(10, 11), (16, 3), (17, 1)], [False, False, False, False], 34, False, [False, False, False, False], 557, 'North', (16, 8))
Element 34: (1, (16, 8), ['%', '', '', '%'], [(11, 11), (16, 4), (18, 1)], [True, False, False, True], 32, False, [False, False, False, False], 556, 'North', (16, 9))
Element 35: (1, (16, 9), ['', '', '%', '%'], [(12, 11), (15, 4), (18, 2)], [False, False, True, True], 30, False, [False, False, False, False], 555, 'South', (16, 8))
Element 36: (1, (16, 8), ['%', '', '', '%'], [(13, 11), (15, 3), (18, 3)], [True, False, False, True], 28, False, [False, False, False, False], 554, 'South', (16, 7))
Element 37: (1, (16, 7), ['', '', '', ''], [(13, 10), (15, 4), (18, 4)], [False, False, False, False], 26, False, [False, False, False, False], 553, 'South', (16, 6))
Element 38: (1, (16, 6), ['', '', '', '%'], [(13, 9), (15, 5), (18, 5)], [False, False, False, True], 24, False, [False, False, False, False], 552, 'South', (16, 5))
Element 39: (1, (16, 5), ['', '', '', '%'], [(14, 9), (15, 4), (18, 6)], [False, False, False, True], 22, False, [False, False, False, False], 551, 'South', (16, 4))
Element 40: (1, (16, 4), ['', '', '', '%'], [(15, 9), (15, 5), (18, 7)], [False, False, False, True], 20, False, [False, False, False, False], 550, 'South', (16, 3))
Element 41: (1, (16, 3), ['', '%', '', '%'], [(16, 9), (15, 6), (17, 7)], [False, True, False, True], 18, False, [False, False, False, False], 549, 'West', (15, 3))
Element 42: (1, (15, 3), ['%', '', '', ''], [(16, 8), (16, 6), (16, 7)], [True, False, False, False], 16, False, [False, False, False, False], 548, 'North', (15, 4))
Element 43: (1, (15, 4), ['%', '', '', ''], [(16, 9), (15, 6), (16, 7)], [True, False, False, False], 14, False, [False, False, False, False], 547, 'North', (15, 5))
Element 44: (1, (15, 5), ['%', '', '', ''], [(15, 9), (15, 7), (16, 6)], [True, False, False, False], 12, False, [False, False, False, False], 546, 'North', (15, 6))
Element 45: (1, (15, 6), ['%', '', '', ''], [(15, 10), (16, 7), (16, 5)], [True, False, False, False], 10, False, [False, False, False, False], 545, 'North', (15, 7))
Element 46: (1, (15, 7), ['%', '', '%', ''], [(15, 11), (17, 7), (16, 6)], [True, False, True, False], 8, False, [False, False, False, False], 544, 'South', (15, 6))
Element 47: (1, (15, 6), ['%', '', '', ''], [(16, 11), (18, 7), (16, 5)], [True, False, False, False], 6, False, [False, False, False, False], 543, 'South', (15, 5))
Element 48: (1, (15, 5), ['%', '', '', ''], [(17, 11), (18, 8), (16, 4)], [True, False, False, False], 4, False, [False, False, False, False], 542, 'South', (15, 4))
Element 49: (1, (15, 4), ['%', '', '', ''], [(18, 11), (18, 9), (16, 5)], [True, False, False, False], 2, False, [False, False, False, False], 541, 'South', (15, 3))
Element 50: (1, (15, 3), ['%', '', '', ''], [(18, 11), (18, 10), (16, 4)], [True, False, False, False], 0, False, [False, False, False, False], 540, 'Stop', (15, 3))
Element 51: #0#
