Element 1: (3, (16, 9), ['.', '.', '%', '%'], [(1, 7), (4, 11), (6, 8)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 8))
Element 2: (3, (16, 8), ['%', '.', '', '%'], [(2, 7), (4, 10), (6, 9)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 7))
Element 3: (3, (16, 7), ['.', '.', '', '.'], [(3, 7), (4, 9), (7, 9)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (17, 7))
Element 4: (3, (17, 7), ['', '%', '%', '.'], [(4, 7), (5, 9), (6, 9)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (18, 7))
Element 5: (3, (18, 7), ['', '.', '.', '%'], [(5, 7), (4, 9), (6, 10)], [False, False, False, True], 90, False, [False, True, True, False], 165, 'North', (18, 8))
Element 6: (3, (18, 8), ['%', '', '.', '%'], [(5, 6), (3, 9), (6, 11)], [True, False, False, True], 88, False, [False, False, True, False], 204, 'North', (18, 9))
Element 7: (3, (18, 9), ['%', '', '.', '%'], [(6, 6), (3, 8), (7, 11)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (18, 10))
Element 8: (3, (18, 10), ['%', '', '', '%'], [(6, 5), (3, 7), (8, 11)], [True, False, False, True], 84, False, [False, False, False, False], 272, 'North', (18, 11))
Element 9: (3, (18, 11), ['.', '', '%', '%'], [(6, 4), (3, 6), (9, 11)], [False, False, True, True], 82, False, [True, False, False, False], 301, 'West', (17, 11))
Element 10: (3, (17, 11), ['.', '%', '%', ''], [(6, 3), (4, 6), (10, 11)], [False, True, True, False], 80, False, [True, False, False, False], 340, 'West', (16, 11))
Element 11: (3, (16, 11), ['.', '%', '%', ''], [(7, 3), (4, 5), (11, 11)], [False, True, True, False], 78, False, [True, False, False, False], 379, 'West', (15, 11))
Element 12: (3, (15, 11), ['%', '.', '%', ''], [(8, 3), (5, 5), (12, 11)], [True, False, True, False], 76, False, [False, True, False, False], 418, 'South', (15, 10))
Element 13: (3, (15, 10), ['%', '.', '', '%'], [(9, 3), (5, 4), (13, 11)], [True, False, False, True], 74, False, [False, True, False, False], 457, 'South', (15, 9))
Element 14: (3, (15, 9), ['.', '%', '', ''], [(10, 3), (5, 3), (13, 10)], [False, True, False, False], 72, False, [True, False, False, False], 496, 'West', (14, 9))
Element 15: (3, (14, 9), ['G', '%', '%', ''], [(11, 3), (4, 3), (13, 9)], [False, True, True, False], 70, False, [False, False, False, False], 535, 'East', (15, 9))
Element 16: (3, (15, 9), ['', '%', '', ''], [(12, 3), (4, 4), (13, 8)], [False, True, False, False], 68, False, [False, False, False, False], 564, 'North', (15, 10))
Element 17: (3, (15, 10), ['%', '', '', '%'], [(13, 3), (3, 4), (13, 7)], [True, False, False, True], 66, False, [False, False, False, False], 593, 'North', (15, 11))
Element 18: (3, (15, 11), ['%', '', '%', ''], [(13, 4), (3, 5), (13, 6)], [True, False, True, False], 64, False, [False, False, False, False], 622, 'East', (16, 11))
Element 19: (3, (16, 11), ['', '%', '%', ''], [(13, 5), (3, 4), (13, 7)], [False, True, True, False], 62, False, [False, False, False, False], 631, 'East', (17, 11))
Element 20: (3, (17, 11), ['', '%', '%', ''], [(13, 6), (3, 3), (13, 8)], [False, True, True, False], 60, False, [False, False, False, False], 640, 'East', (18, 11))
Element 21: (3, (18, 11), ['', '', '%', '%'], [(13, 7), (3, 2), (13, 9)], [False, False, True, True], 58, False, [False, False, False, False], 1639, 'South', (18, 10))
Element 22: #1#
