Element 1: (1, (4, 6), ['.', '.', '.', '.'], [(13, 4), (6, 5), (8, 3)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (5, 6))
Element 2: (1, (5, 6), ['', '.', '.', 'G'], [(13, 5), (6, 6), (9, 3)], [False, False, False, False], 96, False, [False, True, True, False], 48, 'North', (5, 7))
Element 3: (1, (5, 7), ['.', '', '%', 'G'], [(13, 6), (6, 7), (10, 3)], [False, False, True, False], 94, False, [True, False, False, False], 87, 'West', (4, 7))
Element 4: (1, (4, 7), ['.', '', '%', ''], [(13, 7), (6, 8), (11, 3)], [False, False, True, False], 92, False, [True, False, False, False], 126, 'West', (3, 7))
Element 5: (1, (3, 7), ['.', '.', '.', ''], [(13, 8), (6, 9), (12, 3)], [False, False, False, False], 90, False, [True, True, True, False], 165, 'North', (3, 8))
Element 6: (1, (3, 8), ['%', '', '.', '%'], [(13, 9), (7, 9), (13, 3)], [True, False, False, True], 88, False, [False, False, True, False], 194, 'North', (3, 9))
Element 7: (1, (3, 9), ['%', '', '%', '.'], [(14, 9), (6, 9), (13, 2)], [True, False, True, False], 86, False, [False, False, False, True], 223, 'East', (4, 9))
Element 8: (1, (4, 9), ['', '%', '.', '.'], [(15, 9), (6, 10), (13, 1)], [False, True, False, False], 84, False, [False, False, True, True], 262, 'East', (5, 9))
Element 9: (1, (5, 9), ['', '%', '%', ''], [(16, 9), (6, 11), (12, 1)], [False, True, True, False], 82, False, [False, False, False, False], 301, 'East', (6, 9))
Element 10: (1, (6, 9), ['', '', '', ''], [(16, 8), (7, 11), (11, 1)], [False, False, False, False], 80, False, [False, False, False, False], 330, 'East', (7, 9))
Element 11: (1, (7, 9), ['', '%', '%', '%'], [(16, 7), (8, 11), (10, 1)], [False, True, True, True], 78, False, [False, False, False, False], 359, 'West', (6, 9))
Element 12: (1, (6, 9), ['', '', '', ''], [(17, 7), (9, 11), (9, 1)], [False, False, False, False], 76, False, [False, False, False, False], 388, 'North', (6, 10))
Element 13: (1, (6, 10), ['%', '', '', '%'], [(18, 7), (10, 11), (8, 1)], [True, False, False, True], 74, False, [False, False, False, False], 417, 'North', (6, 11))
Element 14: (1, (6, 11), ['%', '', '%', ''], [(18, 8), (11, 11), (7, 1)], [True, False, True, False], 72, False, [False, False, False, False], 446, 'East', (7, 11))
Element 15: (1, (7, 11), ['', '%', '%', ''], [(18, 9), (12, 11), (6, 1)], [False, True, True, False], 70, False, [False, False, False, False], 475, 'East', (8, 11))
Element 16: (1, (8, 11), ['', '%', '%', ''], [(18, 10), (13, 11), (6, 2)], [False, True, True, False], 68, False, [False, False, False, False], 504, 'East', (9, 11))
Element 17: (1, (9, 11), ['', '.', '%', ''], [(18, 11), (13, 10), (6, 3)], [False, False, True, False], 66, False, [False, True, False, False], 523, 'South', (9, 10))
Element 18: (1, (9, 10), ['%', '.', '', '.'], [(17, 11), (13, 9), (7, 3)], [True, False, False, False], 64, False, [False, True, False, True], 552, 'East', (10, 10))
Element 19: (1, (10, 10), ['', '.', '', '%'], [(16, 11), (12, 9), (6, 3)], [False, False, False, True], 62, False, [False, True, False, False], 581, 'South', (10, 9))
Element 20: (1, (10, 9), ['.', '', '', '%'], [(15, 11), (13, 9), (6, 4)], [False, False, False, True], 60, False, [True, False, False, False], 610, 'West', (9, 9))
Element 21: (1, (9, 9), ['%', '', '', ''], [(15, 10), (14, 9), (5, 4)], [True, False, False, False], 58, False, [False, False, False, False], 639, 'South', (9, 8))
Element 22: (1, (9, 8), ['%', '.', '', ''], [(15, 11), (15, 9), (5, 5)], [True, False, False, False], 56, False, [False, True, False, False], 648, 'South', (9, 7))
Element 23: (1, (9, 7), ['%', '%', '', '.'], [(16, 11), (16, 9), (4, 5)], [True, True, False, False], 54, False, [False, False, False, True], 667, 'East', (10, 7))
Element 24: (1, (10, 7), ['', '%', '', '.'], [(17, 11), (16, 8), (4, 4)], [False, True, False, False], 52, False, [False, False, False, True], 686, 'East', (11, 7))
Element 25: (1, (11, 7), ['', '%', '%', '%'], [(18, 11), (16, 7), (4, 3)], [False, True, True, True], 50, False, [False, False, False, False], 705, 'West', (10, 7))
Element 26: (1, (10, 7), ['', '%', '', ''], [(18, 10), (16, 6), (5, 3)], [False, True, False, False], 48, False, [False, False, False, False], 724, 'North', (10, 8))
Element 27: (1, (10, 8), ['', '', '', '%'], [(18, 9), (16, 5), (4, 3)], [False, False, False, True], 46, False, [False, False, False, False], 733, 'South', (10, 7))
Element 28: (1, (10, 7), ['', '%', '', ''], [(18, 8), (16, 4), (4, 2)], [False, True, False, False], 44, False, [False, False, False, False], 752, 'West', (9, 7))
Element 29: (1, (9, 7), ['%', '%', '', ''], [(18, 7), (16, 3), (3, 2)], [True, True, False, False], 42, False, [False, False, False, False], 1761, 'North', (9, 8))
Element 30: #1#
