Element 1: (2, (6, 1), ['%', '%', '.', '.'], [(16, 4), (5, 7), (9, 3)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '%', '.'], [(16, 5), (6, 7), (10, 3)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '%', '.'], [(16, 6), (6, 8), (11, 3)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '%', '.'], [(16, 7), (6, 9), (12, 3)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '%', '.'], [(17, 7), (7, 9), (13, 3)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '%', '.'], [(18, 7), (6, 9), (13, 4)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '%', '.'], [(18, 8), (6, 10), (13, 5)], [False, True, True, False], 86, False, [False, False, False, True], 243, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', '%'], [(18, 9), (6, 11), (13, 6)], [False, True, False, True], 84, False, [False, False, True, False], 282, 'North', (13, 2))
Element 9: (2, (13, 2), ['%', '', '', '%'], [(18, 10), (7, 11), (13, 7)], [True, False, False, True], 82, False, [False, False, False, False], 321, 'North', (13, 3))
Element 10: (2, (13, 3), ['', '', '', '%'], [(18, 11), (8, 11), (13, 8)], [False, False, False, True], 80, False, [False, False, False, False], 340, 'North', (13, 4))
Element 11: (2, (13, 4), ['%', '', '', '%'], [(17, 11), (9, 11), (13, 9)], [True, False, False, True], 78, False, [False, False, False, False], 369, 'North', (13, 5))
Element 12: (2, (13, 5), ['%', '', '', '%'], [(16, 11), (10, 11), (14, 9)], [True, False, False, True], 76, False, [False, False, False, False], 398, 'North', (13, 6))
Element 13: (2, (13, 6), ['%', '', '', '%'], [(15, 11), (11, 11), (15, 9)], [True, False, False, True], 74, False, [False, False, False, False], 427, 'North', (13, 7))
Element 14: (2, (13, 7), ['%', '', '', '%'], [(15, 10), (12, 11), (16, 9)], [True, False, False, True], 72, False, [False, False, False, False], 456, 'North', (13, 8))
Element 15: (2, (13, 8), ['%', '', '', '%'], [(15, 9), (13, 11), (16, 8)], [True, False, False, True], 70, False, [False, False, False, False], 475, 'North', (13, 9))
Element 16: (2, (13, 9), ['.', '', 'G', ''], [(16, 9), (13, 10), (16, 7)], [False, False, False, False], 68, False, [True, False, False, False], 484, 'West', (12, 9))
Element 17: (2, (12, 9), ['%', '%', '%', 'G'], [(16, 8), (13, 9), (15, 7)], [True, True, True, False], 66, False, [False, False, False, False], 503, 'Stop', (12, 9))
Element 18: (2, (12, 9), ['%', '%', '%', ''], [(16, 9), (14, 9), (15, 6)], [True, True, True, False], 64, False, [False, False, False, False], 512, 'East', (13, 9))
Element 19: (2, (13, 9), ['', '', '', 'G'], [(15, 9), (14, 9), (15, 5)], [False, False, False, False], 62, False, [False, False, False, False], 521, 'Stop', (13, 9))
Element 20: (2, (13, 9), ['', '', '', 'G'], [(15, 10), (14, 9), (15, 4)], [False, False, False, False], 60, False, [False, False, False, False], 530, 'South', (13, 8))
Element 21: (2, (13, 8), ['%', '', 'G', '%'], [(15, 9), (13, 9), (15, 3)], [True, False, False, True], 58, False, [False, False, False, False], 539, 'South', (13, 7))
Element 22: (2, (13, 7), ['%', '', '', '%'], [(15, 10), (13, 10), (15, 2)], [True, False, False, True], 56, False, [False, False, False, False], 548, 'South', (13, 6))
Element 23: (2, (13, 6), ['%', '', '', '%'], [(15, 11), (13, 11), (15, 1)], [True, False, False, True], 54, False, [False, False, False, False], 557, 'South', (13, 5))
Element 24: (2, (13, 5), ['%', '', '', '%'], [(16, 11), (12, 11), (16, 1)], [True, False, False, True], 52, False, [False, False, False, False], 566, 'South', (13, 4))
Element 25: (2, (13, 4), ['%', '', '', '%'], [(17, 11), (11, 11), (17, 1)], [True, False, False, True], 50, False, [False, False, False, False], 575, 'South', (13, 3))
Element 26: (2, (13, 3), ['', '', '', '%'], [(18, 11), (10, 11), (18, 1)], [False, False, False, True], 48, False, [False, False, False, False], 574, 'West', (12, 3))
Element 27: (2, (12, 3), ['', '%', '%', ''], [(18, 10), (10, 10), (18, 2)], [False, True, True, False], 46, False, [False, False, False, False], 593, 'West', (11, 3))
Element 28: (2, (11, 3), ['', '%', '%', ''], [(18, 9), (10, 9), (18, 3)], [False, True, True, False], 44, False, [False, False, False, False], 612, 'West', (10, 3))
Element 29: (2, (10, 3), ['', '%', '%', ''], [(18, 8), (9, 9), (18, 4)], [False, True, True, False], 42, False, [False, False, False, False], 631, 'West', (9, 3))
Element 30: (2, (9, 3), ['.', '%', '%', ''], [(18, 7), (9, 10), (18, 5)], [False, True, True, False], 40, False, [True, False, False, False], 650, 'West', (8, 3))
Element 31: (2, (8, 3), ['.', '%', '', ''], [(17, 7), (9, 9), (18, 6)], [False, True, False, False], 38, False, [True, False, False, False], 669, 'West', (7, 3))
Element 32: (2, (7, 3), ['.', '%', '%', ''], [(16, 7), (9, 8), (18, 7)], [False, True, True, False], 36, False, [True, False, False, False], 678, 'West', (6, 3))
Element 33: (2, (6, 3), ['.', '.', '.', ''], [(17, 7), (9, 7), (18, 8)], [False, False, False, False], 34, False, [True, True, True, False], 697, 'North', (6, 4))
Element 34: (2, (6, 4), ['.', '', '.', '%'], [(16, 7), (10, 7), (18, 9)], [False, False, False, True], 32, False, [True, False, True, False], 716, 'North', (6, 5))
Element 35: (2, (6, 5), ['.', '', '.', '%'], [(16, 8), (11, 7), (18, 10)], [False, False, False, True], 30, False, [True, False, True, False], 735, 'North', (6, 6))
Element 36: (2, (6, 6), ['.', '', '', '%'], [(16, 7), (10, 7), (18, 11)], [False, False, False, True], 28, False, [True, False, False, False], 744, 'West', (5, 6))
Element 37: (2, (5, 6), ['.', '.', '', ''], [(15, 7), (10, 8), (17, 11)], [False, False, False, False], 26, False, [True, True, False, False], 753, 'South', (5, 5))
Element 38: (2, (5, 5), ['.', '.', '', ''], [(15, 6), (10, 7), (16, 11)], [False, False, False, False], 24, False, [True, True, False, False], 762, 'South', (5, 4))
Element 39: (2, (5, 4), ['.', '.', '', ''], [(15, 5), (9, 7), (15, 11)], [False, False, False, False], 22, False, [True, True, False, False], 771, 'South', (5, 3))
