Element 1: (3, (15, 2), ['%', '.', '.', '%'], [(16, 4), (6, 9), (12, 1)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (15, 3))
Element 2: (3, (15, 3), ['%', '', '', '.'], [(16, 5), (7, 9), (13, 1)], [True, False, False, False], 96, False, [False, False, False, True], 68, 'East', (16, 3))
Element 3: (3, (16, 3), ['', '%', '', '%'], [(16, 6), (6, 9), (13, 2)], [False, True, False, True], 94, False, [False, False, False, False], 97, 'North', (16, 4))
Element 4: (3, (16, 4), ['', '', '', '%'], [(16, 7), (6, 10), (13, 3)], [False, False, False, True], 92, False, [False, False, False, False], 126, 'North', (16, 5))
Element 5: (3, (16, 5), ['.', '', '', '%'], [(17, 7), (6, 11), (13, 4)], [False, False, False, True], 90, False, [True, False, False, False], 155, 'West', (15, 5))
Element 6: (3, (15, 5), ['%', '', '.', ''], [(18, 7), (7, 11), (13, 5)], [True, False, False, False], 88, False, [False, False, True, False], 194, 'North', (15, 6))
Element 7: (3, (15, 6), ['%', '', '.', ''], [(18, 8), (8, 11), (13, 6)], [True, False, False, False], 86, False, [False, False, True, False], 233, 'North', (15, 7))
Element 8: (3, (15, 7), ['%', '', '%', ''], [(18, 9), (9, 11), (13, 7)], [True, False, True, False], 84, False, [False, False, False, False], 272, 'East', (16, 7))
Element 9: (3, (16, 7), ['', '', '.', ''], [(18, 10), (10, 11), (13, 8)], [False, False, False, False], 82, False, [False, False, True, False], 301, 'North', (16, 8))
Element 10: (3, (16, 8), ['%', '', '.', '%'], [(18, 11), (11, 11), (13, 9)], [True, False, False, True], 80, False, [False, False, True, False], 330, 'North', (16, 9))
Element 11: (3, (16, 9), ['.', '', '%', '%'], [(17, 11), (12, 11), (14, 9)], [False, False, True, True], 78, False, [True, False, False, False], 369, 'West', (15, 9))
Element 12: (3, (15, 9), ['', '%', '.', ''], [(16, 11), (13, 11), (13, 9)], [False, True, False, False], 76, False, [False, False, True, False], 398, 'North', (15, 10))
Element 13: (3, (15, 10), ['%', '', 'G', '%'], [(15, 11), (13, 10), (13, 8)], [True, False, False, True], 74, False, [False, False, False, False], 427, 'South', (15, 9))
Element 14: (3, (15, 9), ['', '%', 'G', ''], [(15, 10), (13, 9), (13, 7)], [False, True, False, False], 72, False, [False, False, False, False], 426, 'West', (14, 9))
Element 15: (3, (14, 9), ['', '%', '%', 'G'], [(15, 9), (12, 9), (13, 6)], [False, True, True, False], 70, False, [False, False, False, False], 435, 'West', (13, 9))
Element 16: (3, (13, 9), ['G', '', '', ''], [(16, 9), (12, 9), (13, 5)], [False, False, False, False], 68, False, [False, False, False, False], 434, 'North', (13, 10))
Element 17: (3, (13, 10), ['%', '', '', '%'], [(16, 8), (12, 9), (13, 6)], [True, False, False, True], 66, False, [False, False, False, False], 433, 'North', (13, 11))
Element 18: (3, (13, 11), ['', '', '%', '%'], [(16, 9), (13, 9), (13, 7)], [False, False, True, True], 64, False, [False, False, False, False], 432, 'West', (12, 11))
Element 19: (3, (12, 11), ['', '%', '%', ''], [(15, 9), (13, 10), (13, 6)], [False, True, True, False], 62, False, [False, False, False, False], 431, 'West', (11, 11))
Element 20: (3, (11, 11), ['', '%', '%', ''], [(14, 9), (13, 11), (13, 5)], [False, True, True, False], 60, False, [False, False, False, False], 430, 'West', (10, 11))
Element 21: (3, (10, 11), ['', '.', '%', ''], [(13, 9), (12, 11), (13, 4)], [False, False, True, False], 58, False, [False, True, False, False], 429, 'South', (10, 10))
Element 22: (3, (10, 10), ['.', '.', '', '%'], [(13, 10), (11, 11), (13, 3)], [False, False, False, True], 56, False, [True, True, False, False], 438, 'South', (10, 9))
Element 23: (3, (10, 9), ['.', '', '', '%'], [(13, 11), (10, 11), (12, 3)], [False, False, False, True], 54, False, [True, False, False, False], 457, 'West', (9, 9))
Element 24: (3, (9, 9), ['%', '', '.', ''], [(12, 11), (10, 10), (11, 3)], [True, False, False, False], 52, False, [False, False, True, False], 476, 'North', (9, 10))
Element 25: (3, (9, 10), ['%', '', '', ''], [(11, 11), (10, 9), (10, 3)], [True, False, False, False], 50, False, [False, False, False, False], 495, 'North', (9, 11))
