Element 1: (1, (3, 9), ['%', '.', '%', '.'], [(17, 1), (10, 10), (15, 9)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (4, 9))
Element 2: (1, (4, 9), ['', '%', '.', '.'], [(18, 1), (10, 11), (16, 9)], [False, True, False, False], 96, False, [False, False, True, True], 38, 'East', (5, 9))
Element 3: (1, (5, 9), ['', '%', '%', '.'], [(18, 2), (11, 11), (16, 8)], [False, True, True, False], 94, False, [False, False, False, True], 77, 'East', (6, 9))
Element 4: (1, (6, 9), ['', '.', '.', '.'], [(18, 3), (12, 11), (16, 7)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (7, 9))
Element 5: (1, (7, 9), ['', '%', '%', '%'], [(18, 4), (13, 11), (17, 7)], [False, True, True, True], 90, False, [False, False, False, False], 155, 'West', (6, 9))
Element 6: (1, (6, 9), ['', '.', '.', ''], [(18, 5), (13, 10), (18, 7)], [False, False, False, False], 88, False, [False, True, True, False], 184, 'North', (6, 10))
Element 7: (1, (6, 10), ['%', '', '.', '%'], [(18, 6), (13, 9), (18, 8)], [True, False, False, True], 86, False, [False, False, True, False], 223, 'North', (6, 11))
Element 8: (1, (6, 11), ['%', '', '%', '.'], [(18, 7), (14, 9), (18, 9)], [True, False, True, False], 84, False, [False, False, False, True], 252, 'East', (7, 11))
Element 9: (1, (7, 11), ['', '%', '%', '.'], [(18, 8), (15, 9), (18, 10)], [False, True, True, False], 82, False, [False, False, False, True], 271, 'East', (8, 11))
Element 10: (1, (8, 11), ['', '%', '%', '.'], [(18, 9), (15, 10), (18, 11)], [False, True, True, False], 80, False, [False, False, False, True], 290, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', '%', ''], [(18, 10), (15, 11), (17, 11)], [False, False, True, False], 78, False, [False, True, False, False], 319, 'South', (9, 10))
Element 12: (1, (9, 10), ['%', '.', '', ''], [(18, 9), (16, 11), (18, 11)], [True, False, False, False], 76, False, [False, True, False, False], 338, 'South', (9, 9))
Element 13: (1, (9, 9), ['%', '', '', '.'], [(18, 8), (17, 11), (18, 10)], [True, False, False, False], 74, False, [False, False, False, True], 347, 'East', (10, 9))
Element 14: (1, (10, 9), ['', '', '', '%'], [(18, 7), (18, 11), (18, 9)], [False, False, False, True], 72, False, [False, False, False, False], 356, 'North', (10, 10))
Element 15: (1, (10, 10), ['', '', '', '%'], [(17, 7), (18, 10), (18, 8)], [False, False, False, True], 70, False, [False, False, False, False], 355, 'North', (10, 11))
Element 16: (1, (10, 11), ['', '', '%', ''], [(16, 7), (18, 9), (18, 7)], [False, False, True, False], 68, False, [False, False, False, False], 354, 'East', (11, 11))
Element 17: (1, (11, 11), ['', '%', '%', ''], [(16, 6), (18, 8), (18, 6)], [False, True, True, False], 66, False, [False, False, False, False], 363, 'East', (12, 11))
Element 18: (1, (12, 11), ['', '%', '%', ''], [(16, 5), (18, 7), (18, 5)], [False, True, True, False], 64, False, [False, False, False, False], 372, 'East', (13, 11))
Element 19: (1, (13, 11), ['', '', '%', '%'], [(16, 4), (18, 6), (18, 4)], [False, False, True, True], 62, False, [False, False, False, False], 381, 'South', (13, 10))
Element 20: (1, (13, 10), ['%', '', '', '%'], [(16, 3), (18, 5), (18, 3)], [True, False, False, True], 60, False, [False, False, False, False], 390, 'South', (13, 9))
Element 21: (1, (13, 9), ['.', '.', '', ''], [(15, 3), (18, 4), (18, 2)], [False, False, False, False], 58, False, [True, True, False, False], 399, 'South', (13, 8))
Element 22: (1, (13, 8), ['%', '.', '', '%'], [(15, 4), (18, 3), (18, 1)], [True, False, False, True], 56, False, [False, True, False, False], 418, 'South', (13, 7))
Element 23: (1, (13, 7), ['%', '.', '', '%'], [(15, 5), (18, 2), (17, 1)], [True, False, False, True], 54, False, [False, True, False, False], 437, 'South', (13, 6))
Element 24: (1, (13, 6), ['%', '.', '', '%'], [(15, 6), (18, 1), (16, 1)], [True, False, False, True], 52, False, [False, True, False, False], 456, 'South', (13, 5))
Element 25: (1, (13, 5), ['%', '.', '', '%'], [(15, 7), (17, 1), (15, 1)], [True, False, False, True], 50, False, [False, True, False, False], 485, 'South', (13, 4))
Element 26: (1, (13, 4), ['%', '.', '', '%'], [(15, 6), (16, 1), (15, 2)], [True, False, False, True], 48, False, [False, True, False, False], 504, 'South', (13, 3))
Element 27: (1, (13, 3), ['.', '.', '', '%'], [(15, 5), (15, 1), (15, 3)], [False, False, False, True], 46, False, [True, True, False, False], 513, 'South', (13, 2))
Element 28: (1, (13, 2), ['%', '.', '', '%'], [(15, 4), (15, 2), (16, 3)], [True, False, False, True], 44, False, [False, True, False, False], 522, 'South', (13, 1))
Element 29: (1, (13, 1), ['.', '%', '', '%'], [(15, 5), (15, 3), (16, 4)], [False, True, False, True], 42, False, [True, False, False, False], 531, 'West', (12, 1))
Element 30: (1, (12, 1), ['.', '%', '%', ''], [(15, 4), (16, 3), (16, 5)], [False, True, True, False], 40, False, [True, False, False, False], 540, 'West', (11, 1))
Element 31: (1, (11, 1), ['.', '%', '%', ''], [(15, 3), (16, 4), (16, 6)], [False, True, True, False], 38, False, [True, False, False, False], 549, 'West', (10, 1))
Element 32: (1, (10, 1), ['.', '%', '%', ''], [(16, 3), (16, 5), (15, 6)], [False, True, True, False], 36, False, [True, False, False, False], 558, 'West', (9, 1))
Element 33: (1, (9, 1), ['.', '%', '%', ''], [(16, 4), (16, 6), (15, 7)], [False, True, True, False], 34, False, [True, False, False, False], 567, 'West', (8, 1))
Element 34: (1, (8, 1), ['.', '%', '%', ''], [(15, 4), (16, 7), (15, 6)], [False, True, True, False], 32, False, [True, False, False, False], 576, 'West', (7, 1))
Element 35: (1, (7, 1), ['.', '%', '%', ''], [(16, 4), (17, 7), (15, 5)], [False, True, True, False], 30, False, [True, False, False, False], 585, 'West', (6, 1))
Element 36: (1, (6, 1), ['%', '%', '.', ''], [(16, 5), (16, 7), (15, 4)], [True, True, False, False], 28, False, [False, False, True, False], 594, 'North', (6, 2))
Element 37: (1, (6, 2), ['%', '', '.', '%'], [(16, 4), (16, 8), (15, 5)], [True, False, False, True], 26, False, [False, False, True, False], 603, 'North', (6, 3))
Element 38: (1, (6, 3), ['.', '', '.', '.'], [(16, 5), (16, 9), (15, 6)], [False, False, False, False], 24, False, [True, False, True, True], 612, 'East', (7, 3))
Element 39: (1, (7, 3), ['', '%', '%', '.'], [(15, 5), (16, 8), (16, 6)], [False, True, True, False], 22, False, [False, False, False, True], 621, 'East', (8, 3))
Element 40: (1, (8, 3), ['', '%', '', '.'], [(15, 6), (16, 7), (16, 5)], [False, True, False, False], 20, False, [False, False, False, True], 630, 'East', (9, 3))
Element 41: (1, (9, 3), ['', '%', '%', '.'], [(16, 6), (15, 7), (15, 5)], [False, True, True, False], 18, False, [False, False, False, True], 639, 'East', (10, 3))
Element 42: (1, (10, 3), ['', '%', '%', '.'], [(16, 7), (15, 6), (16, 5)], [False, True, True, False], 16, False, [False, False, False, True], 648, 'East', (11, 3))
Element 43: (1, (11, 3), ['', '%', '%', '.'], [(15, 7), (15, 5), (16, 4)], [False, True, True, False], 14, False, [False, False, False, True], 657, 'East', (12, 3))
Element 44: (1, (12, 3), ['', '%', '%', ''], [(16, 7), (15, 4), (16, 3)], [False, True, True, False], 12, False, [False, False, False, False], 666, 'West', (11, 3))
Element 45: (1, (11, 3), ['', '%', '%', ''], [(16, 8), (15, 5), (16, 4)], [False, True, True, False], 10, False, [False, False, False, False], 665, 'West', (10, 3))
Element 46: (1, (10, 3), ['', '%', '%', ''], [(16, 9), (15, 6), (16, 3)], [False, True, True, False], 8, False, [False, False, False, False], 664, 'West', (9, 3))
Element 47: (1, (9, 3), ['', '%', '%', ''], [(15, 9), (15, 7), (15, 3)], [False, True, True, False], 6, False, [False, False, False, False], 663, 'West', (8, 3))
Element 48: (1, (8, 3), ['', '%', '', ''], [(15, 10), (16, 7), (15, 4)], [False, True, False, False], 4, False, [False, False, False, False], 662, 'North', (8, 4))
Element 49: (1, (8, 4), ['%', '', '', '%'], [(15, 11), (16, 6), (15, 3)], [True, False, False, True], 2, False, [False, False, False, False], 661, 'North', (8, 5))
Element 50: (1, (8, 5), ['%', '', '%', ''], [(15, 11), (15, 6), (15, 2)], [True, False, True, False], 0, False, [False, False, False, False], 660, 'Stop', (8, 5))
Element 51: #0#
