Element 1: (3, (12, 3), ['.', '%', '%', '.'], [(5, 6), (6, 6), (10, 11)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (13, 3))
Element 2: (3, (13, 3), ['', '.', '.', '%'], [(5, 7), (6, 7), (11, 11)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (13, 4))
Element 3: (3, (13, 4), ['%', '', '.', '%'], [(4, 7), (6, 8), (12, 11)], [True, False, False, True], 94, False, [False, False, True, False], 107, 'North', (13, 5))
Element 4: (3, (13, 5), ['%', '', '.', '%'], [(4, 6), (6, 9), (13, 11)], [True, False, False, True], 92, False, [False, False, True, False], 146, 'North', (13, 6))
Element 5: (3, (13, 6), ['%', '', '.', '%'], [(4, 5), (7, 9), (13, 10)], [True, False, False, True], 90, False, [False, False, True, False], 185, 'North', (13, 7))
Element 6: (3, (13, 7), ['%', '', '.', '%'], [(4, 4), (6, 9), (13, 9)], [True, False, False, True], 88, False, [False, False, True, False], 214, 'North', (13, 8))
Element 7: (3, (13, 8), ['%', '', '', '%'], [(5, 4), (6, 10), (14, 9)], [True, False, False, True], 86, False, [False, False, False, False], 253, 'North', (13, 9))
Element 8: (3, (13, 9), ['.', '', '', ''], [(6, 4), (6, 11), (15, 9)], [False, False, False, False], 84, False, [True, False, False, False], 282, 'West', (12, 9))
Element 9: (3, (12, 9), ['%', '%', '%', ''], [(6, 3), (7, 11), (16, 9)], [True, True, True, False], 82, False, [False, False, False, False], 321, 'East', (13, 9))
Element 10: (3, (13, 9), ['', '', '', ''], [(7, 3), (8, 11), (16, 8)], [False, False, False, False], 80, False, [False, False, False, False], 350, 'East', (14, 9))
Element 11: (3, (14, 9), ['', '%', '%', ''], [(8, 3), (9, 11), (16, 7)], [False, True, True, False], 78, False, [False, False, False, False], 379, 'East', (15, 9))
Element 12: (3, (15, 9), ['', '%', '.', ''], [(9, 3), (9, 10), (17, 7)], [False, True, False, False], 76, False, [False, False, True, False], 408, 'North', (15, 10))
Element 13: (3, (15, 10), ['%', '', '.', '%'], [(10, 3), (9, 9), (18, 7)], [True, False, False, True], 74, False, [False, False, True, False], 447, 'North', (15, 11))
Element 14: (3, (15, 11), ['%', '', '%', '.'], [(11, 3), (10, 9), (18, 8)], [True, False, True, False], 72, False, [False, False, False, True], 486, 'East', (16, 11))
Element 15: (3, (16, 11), ['', '%', '%', '.'], [(12, 3), (10, 10), (18, 9)], [False, True, True, False], 70, False, [False, False, False, True], 505, 'East', (17, 11))
Element 16: (3, (17, 11), ['', '%', '%', ''], [(13, 3), (10, 11), (18, 10)], [False, True, True, False], 68, False, [False, False, False, False], 524, 'East', (18, 11))
Element 17: (3, (18, 11), ['', '', '%', '%'], [(13, 2), (11, 11), (18, 9)], [False, False, True, True], 66, False, [False, False, False, False], 533, 'South', (18, 10))
Element 18: (3, (18, 10), ['%', '', '', '%'], [(13, 1), (12, 11), (18, 8)], [True, False, False, True], 64, False, [False, False, False, False], 542, 'South', (18, 9))
Element 19: (3, (18, 9), ['%', '', '', '%'], [(12, 1), (13, 11), (18, 7)], [True, False, False, True], 62, False, [False, False, False, False], 551, 'South', (18, 8))
Element 20: (3, (18, 8), ['%', '', '', '%'], [(11, 1), (13, 10), (18, 6)], [True, False, False, True], 60, False, [False, False, False, False], 570, 'South', (18, 7))
Element 21: (3, (18, 7), ['', '', '', '%'], [(10, 1), (13, 9), (18, 5)], [False, False, False, True], 58, False, [False, False, False, False], 589, 'South', (18, 6))
Element 22: (3, (18, 6), ['%', '', '', '%'], [(9, 1), (14, 9), (18, 4)], [True, False, False, True], 56, False, [False, False, False, False], 608, 'South', (18, 5))
Element 23: (3, (18, 5), ['%', '', '', '%'], [(8, 1), (15, 9), (18, 3)], [True, False, False, True], 54, False, [False, False, False, False], 627, 'South', (18, 4))
Element 24: (3, (18, 4), ['%', '', '', '%'], [(7, 1), (16, 9), (18, 2)], [True, False, False, True], 52, False, [False, False, False, False], 646, 'South', (18, 3))
Element 25: (3, (18, 3), ['%', '', '', '%'], [(6, 1), (16, 8), (18, 1)], [True, False, False, True], 50, False, [False, False, False, False], 655, 'South', (18, 2))
Element 26: (3, (18, 2), ['%', '', '', '%'], [(6, 2), (16, 7), (17, 1)], [True, False, False, True], 48, False, [False, False, False, False], 674, 'South', (18, 1))
Element 27: (3, (18, 1), ['', '%', '', '%'], [(6, 1), (16, 6), (16, 1)], [False, True, False, True], 46, False, [False, False, False, False], 693, 'West', (17, 1))
Element 28: (3, (17, 1), ['', '%', '%', ''], [(7, 1), (16, 5), (15, 1)], [False, True, True, False], 44, False, [False, False, False, False], 712, 'West', (16, 1))
Element 29: (3, (16, 1), ['', '%', '%', ''], [(8, 1), (16, 4), (15, 2)], [False, True, True, False], 42, False, [False, False, False, False], 731, 'West', (15, 1))
Element 30: (3, (15, 1), ['%', '%', '', ''], [(9, 1), (16, 3), (15, 3)], [True, True, False, False], 40, False, [False, False, False, False], 750, 'North', (15, 2))
Element 31: (3, (15, 2), ['%', '', '', '%'], [(10, 1), (16, 4), (15, 4)], [True, False, False, True], 38, False, [False, False, False, False], 759, 'North', (15, 3))
Element 32: (3, (15, 3), ['%', '', '', 'G'], [(11, 1), (16, 3), (15, 5)], [True, False, False, False], 36, False, [False, False, False, False], 768, 'North', (15, 4))
Element 33: (3, (15, 4), ['%', '', '', 'G'], [(12, 1), (16, 4), (15, 6)], [True, False, False, False], 34, False, [False, False, False, False], 777, 'North', (15, 5))
Element 34: (3, (15, 5), ['%', '', '', 'G'], [(13, 1), (16, 5), (15, 7)], [True, False, False, False], 32, False, [False, False, False, False], 786, 'North', (15, 6))
Element 35: (3, (15, 6), ['%', 'G', '', ''], [(13, 2), (15, 5), (16, 7)], [True, False, False, False], 30, False, [False, False, False, False], 785, 'East', (16, 6))
Element 36: (3, (16, 6), ['G', '', '', '%'], [(13, 3), (15, 6), (15, 7)], [False, False, False, True], 28, False, [False, False, False, False], 784, 'North', (16, 7))
Element 37: (3, (16, 7), ['', '', '', ''], [(13, 4), (15, 5), (15, 6)], [False, False, False, False], 26, False, [False, False, False, False], 783, 'East', (17, 7))
Element 38: (3, (17, 7), ['', '%', '%', ''], [(13, 5), (15, 4), (15, 5)], [False, True, True, False], 24, False, [False, False, False, False], 782, 'West', (16, 7))
Element 39: (3, (16, 7), ['', '', '', ''], [(13, 6), (15, 3), (16, 5)], [False, False, False, False], 22, False, [False, False, False, False], 781, 'North', (16, 8))
Element 40: (3, (16, 8), ['%', '', '', '%'], [(13, 7), (15, 2), (16, 6)], [True, False, False, True], 20, False, [False, False, False, False], 780, 'North', (16, 9))
Element 41: (3, (16, 9), ['', '', '%', '%'], [(13, 8), (15, 1), (16, 5)], [False, False, True, True], 18, False, [False, False, False, False], 779, 'South', (16, 8))
Element 42: (3, (16, 8), ['%', '', '', '%'], [(13, 9), (16, 1), (16, 4)], [True, False, False, True], 16, False, [False, False, False, False], 778, 'South', (16, 7))
Element 43: (3, (16, 7), ['', '', '', ''], [(14, 9), (17, 1), (16, 3)], [False, False, False, False], 14, False, [False, False, False, False], 777, 'West', (15, 7))
Element 44: (3, (15, 7), ['%', '', '%', ''], [(15, 9), (18, 1), (16, 4)], [True, False, True, False], 12, False, [False, False, False, False], 776, 'East', (16, 7))
Element 45: (3, (16, 7), ['', '', '', ''], [(16, 9), (18, 2), (16, 5)], [False, False, False, False], 10, False, [False, False, False, False], 775, 'South', (16, 6))
Element 46: (3, (16, 6), ['', '', '', '%'], [(16, 8), (18, 3), (15, 5)], [False, False, False, True], 8, False, [False, False, False, False], 774, 'South', (16, 5))
Element 47: (3, (16, 5), ['', '', '', '%'], [(16, 7), (18, 4), (15, 4)], [False, False, False, True], 6, False, [False, False, False, False], 773, 'South', (16, 4))
Element 48: (3, (16, 4), ['', '', '', '%'], [(17, 7), (18, 5), (15, 3)], [False, False, False, True], 4, False, [False, False, False, False], 772, 'South', (16, 3))
Element 49: (3, (16, 3), ['', '%', '', '%'], [(18, 7), (18, 6), (15, 4)], [False, True, False, True], 2, False, [False, False, False, False], 771, 'North', (16, 4))
Element 50: (3, (16, 4), ['G', '', '', '%'], [(18, 7), (18, 6), (15, 4)], [False, False, False, True], 0, False, [False, False, False, False], 770, 'Stop', (16, 4))
Element 51: #0#
