Element 1: (2, (6, 11), ['%', '.', '%', '.'], [(5, 6), (6, 5), (16, 1)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (7, 11))
Element 2: (2, (7, 11), ['', '%', '%', '.'], [(6, 6), (6, 4), (17, 1)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 11))
Element 3: (2, (8, 11), ['', '%', '%', '.'], [(6, 7), (6, 3), (18, 1)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (9, 11))
Element 4: (2, (9, 11), ['', '.', '%', '.'], [(6, 8), (7, 3), (18, 2)], [False, False, True, False], 92, False, [False, True, False, True], 126, 'East', (10, 11))
Element 5: (2, (10, 11), ['', '.', '%', '.'], [(6, 9), (8, 3), (18, 3)], [False, False, True, False], 90, False, [False, True, False, True], 165, 'East', (11, 11))
Element 6: (2, (11, 11), ['', '%', '%', '.'], [(7, 9), (9, 3), (18, 4)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (12, 11))
Element 7: (2, (12, 11), ['', '%', '%', '.'], [(6, 9), (10, 3), (18, 5)], [False, True, True, False], 86, False, [False, False, False, True], 233, 'East', (13, 11))
Element 8: (2, (13, 11), ['', '.', '%', '%'], [(6, 10), (11, 3), (18, 6)], [False, False, True, True], 84, False, [False, True, False, False], 272, 'South', (13, 10))
Element 9: (2, (13, 10), ['%', '.', '', '%'], [(6, 11), (12, 3), (18, 7)], [True, False, False, True], 82, False, [False, True, False, False], 301, 'South', (13, 9))
Element 10: (2, (13, 9), ['.', '.', '', '.'], [(7, 11), (13, 3), (18, 8)], [False, False, False, False], 80, False, [True, True, False, True], 330, 'East', (14, 9))
Element 11: (2, (14, 9), ['', '%', '%', '.'], [(8, 11), (13, 4), (18, 9)], [False, True, True, False], 78, False, [False, False, False, True], 359, 'East', (15, 9))
Element 12: (2, (15, 9), ['', '%', '.', '.'], [(9, 11), (13, 5), (18, 10)], [False, True, False, False], 76, False, [False, False, True, True], 388, 'East', (16, 9))
Element 13: (2, (16, 9), ['', '.', '%', '%'], [(9, 10), (13, 6), (18, 11)], [False, False, True, True], 74, False, [False, True, False, False], 417, 'South', (16, 8))
Element 14: (2, (16, 8), ['%', '.', '', '%'], [(10, 10), (13, 7), (17, 11)], [True, False, False, True], 72, False, [False, True, False, False], 456, 'South', (16, 7))
Element 15: (2, (16, 7), ['.', '.', '', '.'], [(10, 9), (13, 8), (16, 11)], [False, False, False, False], 70, False, [True, True, False, True], 495, 'East', (17, 7))
Element 16: (2, (17, 7), ['', '%', '%', ''], [(9, 9), (13, 9), (15, 11)], [False, True, True, False], 68, False, [False, False, False, False], 524, 'East', (18, 7))
Element 17: (2, (18, 7), ['', '', '', '%'], [(9, 8), (12, 9), (15, 10)], [False, False, False, True], 66, False, [False, False, False, False], 543, 'North', (18, 8))
Element 18: (2, (18, 8), ['%', '', '', '%'], [(9, 7), (13, 9), (15, 9)], [True, False, False, True], 64, False, [False, False, False, False], 552, 'North', (18, 9))
Element 19: (2, (18, 9), ['%', '', '', '%'], [(10, 7), (14, 9), (16, 9)], [True, False, False, True], 62, False, [False, False, False, False], 561, 'North', (18, 10))
Element 20: (2, (18, 10), ['%', '', '', '%'], [(11, 7), (15, 9), (16, 8)], [True, False, False, True], 60, False, [False, False, False, False], 570, 'North', (18, 11))
Element 21: (2, (18, 11), ['', '', '%', '%'], [(10, 7), (16, 9), (16, 7)], [False, False, True, True], 58, False, [False, False, False, False], 569, 'West', (17, 11))
Element 22: (2, (17, 11), ['', '%', '%', ''], [(10, 8), (16, 8), (16, 6)], [False, True, True, False], 56, False, [False, False, False, False], 578, 'West', (16, 11))
Element 23: (2, (16, 11), ['', '%', '%', ''], [(10, 7), (16, 7), (16, 5)], [False, True, True, False], 54, False, [False, False, False, False], 587, 'West', (15, 11))
Element 24: (2, (15, 11), ['%', '', '%', ''], [(9, 7), (15, 7), (16, 4)], [True, False, True, False], 52, False, [False, False, False, False], 606, 'South', (15, 10))
Element 25: (2, (15, 10), ['%', '', '', '%'], [(9, 8), (15, 6), (16, 3)], [True, False, False, True], 50, False, [False, False, False, False], 625, 'North', (15, 11))
Element 26: (2, (15, 11), ['%', '', '%', ''], [(10, 8), (15, 5), (15, 3)], [True, False, True, False], 48, False, [False, False, False, False], 644, 'East', (16, 11))
Element 27: (2, (16, 11), ['', '%', '%', ''], [(9, 8), (16, 5), (15, 4)], [False, True, True, False], 46, False, [False, False, False, False], 653, 'East', (17, 11))
Element 28: (2, (17, 11), ['', '%', '%', ''], [(9, 9), (16, 6), (15, 5)], [False, True, True, False], 44, False, [False, False, False, False], 652, 'East', (18, 11))
Element 29: (2, (18, 11), ['', '', '%', '%'], [(10, 9), (16, 5), (15, 6)], [False, False, True, True], 42, False, [False, False, False, False], 651, 'South', (18, 10))
Element 30: (2, (18, 10), ['%', '', '', '%'], [(10, 8), (16, 4), (15, 7)], [True, False, False, True], 40, False, [False, False, False, False], 650, 'South', (18, 9))
Element 31: (2, (18, 9), ['%', '', '', '%'], [(10, 9), (16, 3), (15, 6)], [True, False, False, True], 38, False, [False, False, False, False], 649, 'South', (18, 8))
