Element 1: (3, (13, 11), ['.', '.', '%', '%'], [(12, 1), (1, 4), (4, 6)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (13, 10))
Element 2: (3, (13, 10), ['%', '.', '', '%'], [(13, 1), (1, 5), (5, 6)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (13, 9))
Element 3: (3, (13, 9), ['.', '.', '', '.'], [(13, 2), (1, 6), (6, 6)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (14, 9))
Element 4: (3, (14, 9), ['', '%', '%', '.'], [(13, 3), (1, 7), (6, 7)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (15, 9))
Element 5: (3, (15, 9), ['', '%', '.', '.'], [(13, 4), (2, 7), (6, 8)], [False, True, False, False], 90, False, [False, False, True, True], 185, 'East', (16, 9))
Element 6: (3, (16, 9), ['', '.', '%', '%'], [(13, 5), (3, 7), (6, 9)], [False, False, True, True], 88, False, [False, True, False, False], 224, 'South', (16, 8))
Element 7: (3, (16, 8), ['%', '.', '', '%'], [(13, 6), (4, 7), (7, 9)], [True, False, False, True], 86, False, [False, True, False, False], 263, 'South', (16, 7))
Element 8: (3, (16, 7), ['.', '.', '', '.'], [(13, 7), (5, 7), (6, 9)], [False, False, False, False], 84, False, [True, True, False, True], 292, 'East', (17, 7))
Element 9: (3, (17, 7), ['', '%', '%', '.'], [(13, 8), (6, 7), (6, 10)], [False, True, True, False], 82, False, [False, False, False, True], 321, 'East', (18, 7))
Element 10: (3, (18, 7), ['', '.', '.', '%'], [(13, 9), (7, 7), (6, 11)], [False, False, False, True], 80, False, [False, True, True, False], 340, 'North', (18, 8))
Element 11: (3, (18, 8), ['%', '', '.', '%'], [(12, 9), (6, 7), (7, 11)], [True, False, False, True], 78, False, [False, False, True, False], 369, 'North', (18, 9))
Element 12: (3, (18, 9), ['%', '', '.', '%'], [(13, 9), (6, 8), (8, 11)], [True, False, False, True], 76, False, [False, False, True, False], 388, 'North', (18, 10))
Element 13: (3, (18, 10), ['%', '', '', '%'], [(14, 9), (6, 9), (9, 11)], [True, False, False, True], 74, False, [False, False, False, False], 407, 'North', (18, 11))
Element 14: (3, (18, 11), ['.', '', '%', '%'], [(15, 9), (5, 9), (10, 11)], [False, False, True, True], 72, False, [True, False, False, False], 426, 'West', (17, 11))
Element 15: (3, (17, 11), ['.', '%', '%', ''], [(15, 10), (4, 9), (11, 11)], [False, True, True, False], 70, False, [True, False, False, False], 465, 'West', (16, 11))
Element 16: (3, (16, 11), ['G', '%', '%', ''], [(15, 11), (4, 10), (12, 11)], [False, True, True, False], 68, False, [False, False, False, False], 504, 'East', (17, 11))
Element 17: (3, (17, 11), ['G', '%', '%', ''], [(16, 11), (4, 11), (13, 11)], [False, True, True, False], 66, False, [False, False, False, False], 513, 'East', (18, 11))
Element 18: (3, (18, 11), ['G', '', '%', '%'], [(17, 11), (3, 11), (13, 10)], [False, False, True, True], 64, False, [False, False, False, False], 522, 'South', (18, 10))
Element 19: (3, (18, 10), ['%', '', 'G', '%'], [(18, 11), (2, 11), (13, 9)], [True, False, False, True], 62, False, [False, False, False, False], 531, 'South', (18, 9))
Element 20: (3, (18, 9), ['%', '', 'G', '%'], [(18, 10), (1, 11), (14, 9)], [True, False, False, True], 60, False, [False, False, False, False], 530, 'South', (18, 8))
Element 21: (3, (18, 8), ['%', '', 'G', '%'], [(18, 9), (1, 10), (15, 9)], [True, False, False, True], 58, False, [False, False, False, False], 539, 'South', (18, 7))
Element 22: (3, (18, 7), ['', '.', 'G', '%'], [(18, 8), (1, 9), (16, 9)], [False, False, False, True], 56, False, [False, True, False, False], 548, 'South', (18, 6))
Element 23: (3, (18, 6), ['%', '.', 'G', '%'], [(18, 7), (1, 8), (16, 8)], [True, False, False, True], 54, False, [False, True, False, False], 567, 'South', (18, 5))
Element 24: (3, (18, 5), ['%', '.', 'G', '%'], [(18, 6), (1, 9), (16, 7)], [True, False, False, True], 52, False, [False, True, False, False], 576, 'South', (18, 4))
Element 25: (3, (18, 4), ['%', '.', 'G', '%'], [(18, 5), (1, 10), (16, 6)], [True, False, False, True], 50, False, [False, True, False, False], 595, 'South', (18, 3))
Element 26: (3, (18, 3), ['%', '.', 'G', '%'], [(18, 4), (1, 11), (16, 5)], [True, False, False, True], 48, False, [False, True, False, False], 614, 'South', (18, 2))
Element 27: (3, (18, 2), ['%', '', 'G', '%'], [(18, 3), (2, 11), (16, 4)], [True, False, False, True], 46, False, [False, False, False, False], 633, 'South', (18, 1))
Element 28: (3, (18, 1), ['.', '%', 'G', '%'], [(18, 2), (3, 11), (16, 3)], [False, True, False, True], 44, False, [True, False, False, False], 642, 'West', (17, 1))
Element 29: (3, (17, 1), ['.', '%', '%', 'G'], [(18, 1), (4, 11), (15, 3)], [False, True, True, False], 42, False, [True, False, False, False], 661, 'West', (16, 1))
Element 30: (3, (16, 1), ['.', '%', '%', 'G'], [(17, 1), (4, 10), (15, 4)], [False, True, True, False], 40, False, [True, False, False, False], 680, 'West', (15, 1))
Element 31: (3, (15, 1), ['%', '%', '.', 'G'], [(16, 1), (4, 9), (15, 5)], [True, True, False, False], 38, False, [False, False, True, False], 699, 'North', (15, 2))
Element 32: (3, (15, 2), ['%', 'G', '', '%'], [(15, 1), (3, 9), (15, 6)], [True, False, False, True], 36, False, [False, False, False, False], 728, 'North', (15, 3))
Element 33: (3, (15, 3), ['%', 'G', '', ''], [(15, 2), (3, 8), (15, 7)], [True, False, False, False], 34, False, [False, False, False, False], 747, 'East', (16, 3))
Element 34: (3, (16, 3), ['G', '%', '', '%'], [(15, 3), (3, 9), (15, 6)], [False, True, False, True], 32, False, [False, False, False, False], 746, 'North', (16, 4))
Element 35: (3, (16, 4), ['', 'G', '', '%'], [(16, 3), (4, 9), (15, 5)], [False, False, False, True], 30, False, [False, False, False, False], 745, 'North', (16, 5))
Element 36: (3, (16, 5), ['', 'G', '', '%'], [(16, 4), (5, 9), (15, 4)], [False, False, False, True], 28, False, [False, False, False, False], 744, 'North', (16, 6))
Element 37: (3, (16, 6), ['', 'G', '', '%'], [(16, 5), (6, 9), (15, 3)], [False, False, False, True], 26, False, [False, False, False, False], 743, 'West', (15, 6))
Element 38: (3, (15, 6), ['%', '', '', 'G'], [(16, 6), (7, 9), (15, 2)], [True, False, False, False], 24, False, [False, False, False, False], 742, 'North', (15, 7))
Element 39: (3, (15, 7), ['%', '', '%', 'G'], [(16, 7), (6, 9), (15, 1)], [True, False, True, False], 22, False, [False, False, False, False], 741, 'South', (15, 6))
Element 40: (3, (15, 6), ['%', '', '', ''], [(17, 7), (6, 10), (16, 1)], [True, False, False, False], 20, False, [False, False, False, False], 740, 'South', (15, 5))
Element 41: (3, (15, 5), ['%', '', '', ''], [(16, 7), (6, 11), (17, 1)], [True, False, False, False], 18, False, [False, False, False, False], 739, 'South', (15, 4))
Element 42: (3, (15, 4), ['%', '', '', ''], [(16, 8), (7, 11), (18, 1)], [True, False, False, False], 16, False, [False, False, False, False], 738, 'North', (15, 5))
Element 43: (3, (15, 5), ['%', '', '', ''], [(16, 9), (8, 11), (18, 2)], [True, False, False, False], 14, False, [False, False, False, False], 737, 'North', (15, 6))
Element 44: (3, (15, 6), ['%', '', '', ''], [(16, 8), (9, 11), (18, 3)], [True, False, False, False], 12, False, [False, False, False, False], 736, 'East', (16, 6))
Element 45: (3, (16, 6), ['', '', 'G', '%'], [(16, 7), (9, 10), (18, 4)], [False, False, False, True], 10, False, [False, False, False, False], 745, 'South', (16, 5))
Element 46: (3, (16, 5), ['', '', '', '%'], [(15, 7), (10, 10), (18, 5)], [False, False, False, True], 8, False, [False, False, False, False], 754, 'West', (15, 5))
Element 47: (3, (15, 5), ['%', '', 'G', ''], [(15, 6), (10, 9), (18, 6)], [True, False, False, False], 6, False, [False, False, False, False], 763, 'East', (16, 5))
Element 48: (3, (16, 5), ['G', '', '', '%'], [(15, 5), (9, 9), (18, 7)], [False, False, False, True], 4, False, [False, False, False, False], 772, 'South', (16, 4))
Element 49: (3, (16, 4), ['G', '', '', '%'], [(15, 4), (9, 8), (18, 8)], [False, False, False, True], 2, False, [False, False, False, False], 771, 'South', (16, 3))
Element 50: (3, (16, 3), ['', '%', '', '%'], [(15, 4), (9, 8), (18, 8)], [False, True, False, True], 0, False, [False, False, False, False], 770, 'Stop', (16, 3))
Element 51: #0#
