Element 1: (0, (5, 7), ['.', '.', '%', '.'], [(4, 9), (4, 11), (7, 1)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (6, 7))
Element 2: (0, (6, 7), ['', '.', '.', ''], [(5, 9), (4, 10), (8, 1)], [False, False, False, False], 96, False, [False, True, True, False], 39, 'North', (6, 8))
Element 3: (0, (6, 8), ['%', '', 'G', '%'], [(6, 9), (4, 9), (9, 1)], [True, False, False, True], 94, False, [False, False, False, False], 68, 'South', (6, 7))
Element 4: (0, (6, 7), ['', '.', '', ''], [(7, 9), (3, 9), (10, 1)], [False, False, False, False], 92, False, [False, True, False, False], 97, 'South', (6, 6))
Element 5: (0, (6, 6), ['.', '.', '', '%'], [(6, 9), (3, 8), (11, 1)], [False, False, False, True], 90, False, [True, True, False, False], 126, 'South', (6, 5))
Element 6: (0, (6, 5), ['.', '.', '', '%'], [(6, 10), (3, 7), (12, 1)], [False, False, False, True], 88, False, [True, True, False, False], 165, 'South', (6, 4))
Element 7: (0, (6, 4), ['.', '.', '', '%'], [(6, 11), (4, 7), (13, 1)], [False, False, False, True], 86, False, [True, True, False, False], 204, 'South', (6, 3))
Element 8: (0, (6, 3), ['.', '.', '', '.'], [(7, 11), (4, 6), (13, 2)], [False, False, False, False], 84, False, [True, True, False, True], 243, 'East', (7, 3))
Element 9: (0, (7, 3), ['', '%', '%', '.'], [(8, 11), (5, 6), (13, 3)], [False, True, True, False], 82, False, [False, False, False, True], 282, 'East', (8, 3))
Element 10: (0, (8, 3), ['', '%', '', '.'], [(9, 11), (5, 5), (13, 4)], [False, True, False, False], 80, False, [False, False, False, True], 321, 'East', (9, 3))
Element 11: (0, (9, 3), ['', '%', '%', '.'], [(10, 11), (5, 4), (13, 5)], [False, True, True, False], 78, False, [False, False, False, True], 360, 'East', (10, 3))
Element 12: (0, (10, 3), ['', '%', '%', '.'], [(11, 11), (5, 3), (13, 6)], [False, True, True, False], 76, False, [False, False, False, True], 399, 'East', (11, 3))
Element 13: (0, (11, 3), ['', '%', '%', '.'], [(12, 11), (4, 3), (13, 7)], [False, True, True, False], 74, False, [False, False, False, True], 438, 'East', (12, 3))
Element 14: (0, (12, 3), ['', '%', '%', ''], [(13, 11), (4, 4), (13, 8)], [False, True, True, False], 72, False, [False, False, False, False], 477, 'East', (13, 3))
Element 15: (0, (13, 3), ['', '', '', '%'], [(13, 10), (4, 5), (13, 9)], [False, False, False, True], 70, False, [False, False, False, False], 506, 'North', (13, 4))
Element 16: (0, (13, 4), ['%', '', '', '%'], [(13, 11), (3, 5), (14, 9)], [True, False, False, True], 68, False, [False, False, False, False], 525, 'North', (13, 5))
Element 17: (0, (13, 5), ['%', '', '', '%'], [(12, 11), (3, 6), (15, 9)], [True, False, False, True], 66, False, [False, False, False, False], 544, 'North', (13, 6))
Element 18: (0, (13, 6), ['%', '', '', '%'], [(11, 11), (3, 5), (16, 9)], [True, False, False, True], 64, False, [False, False, False, False], 553, 'North', (13, 7))
Element 19: (0, (13, 7), ['%', '', '', '%'], [(10, 11), (3, 4), (16, 8)], [True, False, False, True], 62, False, [False, False, False, False], 572, 'North', (13, 8))
Element 20: (0, (13, 8), ['%', '', '', '%'], [(10, 10), (3, 3), (16, 7)], [True, False, False, True], 60, False, [False, False, False, False], 601, 'North', (13, 9))
Element 21: (0, (13, 9), ['.', '', '', ''], [(10, 9), (3, 2), (17, 7)], [False, False, False, False], 58, False, [True, False, False, False], 1620, 'West', (12, 9))
Element 22: #1#
