Element 1: (0, (13, 11), ['.', '.', '%', '%'], [(13, 3), (15, 10), (16, 9)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (13, 10))
Element 2: (0, (13, 10), ['%', '.', '', '%'], [(13, 4), (15, 11), (16, 8)], [True, False, False, True], 96, False, [False, True, False, False], 39, 'South', (13, 9))
Element 3: (0, (13, 9), ['.', '.', '', '.'], [(13, 5), (16, 11), (16, 7)], [False, False, False, False], 94, False, [True, True, False, True], 78, 'East', (14, 9))
Element 4: (0, (14, 9), ['', '%', '%', '.'], [(13, 6), (17, 11), (17, 7)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (15, 9))
Element 5: (0, (15, 9), ['', '%', '', ''], [(13, 7), (18, 11), (18, 7)], [False, True, False, False], 90, False, [False, False, False, False], 146, 'East', (16, 9))
Element 6: (0, (16, 9), ['', '', '%', '%'], [(13, 8), (18, 10), (18, 8)], [False, False, True, True], 88, False, [False, False, False, False], 175, 'South', (16, 8))
Element 7: (0, (16, 8), ['%', '', '', '%'], [(13, 9), (18, 9), (18, 7)], [True, False, False, True], 86, False, [False, False, False, False], 184, 'South', (16, 7))
Element 8: (0, (16, 7), ['.', '.', '', ''], [(12, 9), (18, 8), (18, 6)], [False, False, False, False], 84, False, [True, True, False, False], 203, 'South', (16, 6))
Element 9: (0, (16, 6), ['.', '.', '', '%'], [(13, 9), (18, 7), (18, 5)], [False, False, False, True], 82, False, [True, True, False, False], 222, 'South', (16, 5))
Element 10: (0, (16, 5), ['.', '.', '', '%'], [(14, 9), (18, 6), (18, 4)], [False, False, False, True], 80, False, [True, True, False, False], 241, 'South', (16, 4))
Element 11: (0, (16, 4), ['.', '.', '', '%'], [(15, 9), (18, 5), (18, 3)], [False, False, False, True], 78, False, [True, True, False, False], 260, 'South', (16, 3))
Element 12: (0, (16, 3), ['.', '%', '', '%'], [(16, 9), (18, 4), (18, 2)], [False, True, False, True], 76, False, [True, False, False, False], 279, 'West', (15, 3))
Element 13: (0, (15, 3), ['%', '.', '.', ''], [(16, 8), (18, 3), (18, 1)], [True, False, False, False], 74, False, [False, True, True, False], 288, 'North', (15, 4))
Element 14: (0, (15, 4), ['%', '', '.', ''], [(16, 7), (18, 2), (17, 1)], [True, False, False, False], 72, False, [False, False, True, False], 307, 'North', (15, 5))
Element 15: (0, (15, 5), ['%', '', '.', ''], [(15, 7), (18, 1), (16, 1)], [True, False, False, False], 70, False, [False, False, True, False], 336, 'North', (15, 6))
Element 16: (0, (15, 6), ['%', '', '', ''], [(16, 7), (17, 1), (15, 1)], [True, False, False, False], 68, False, [False, False, False, False], 355, 'North', (15, 7))
Element 17: (0, (15, 7), ['%', '', '%', ''], [(17, 7), (16, 1), (15, 2)], [True, False, True, False], 66, False, [False, False, False, False], 364, 'South', (15, 6))
Element 18: (0, (15, 6), ['%', '', '', ''], [(18, 7), (15, 1), (15, 3)], [True, False, False, False], 64, False, [False, False, False, False], 363, 'South', (15, 5))
Element 19: (0, (15, 5), ['%', '', '', ''], [(18, 8), (15, 2), (16, 3)], [True, False, False, False], 62, False, [False, False, False, False], 362, 'South', (15, 4))
Element 20: (0, (15, 4), ['%', 'G', '', 'G'], [(18, 9), (15, 3), (16, 4)], [True, False, False, False], 60, False, [False, False, False, False], 361, 'North', (15, 5))
Element 21: (0, (15, 5), ['%', '', '', 'G'], [(18, 10), (16, 3), (16, 5)], [True, False, False, False], 58, False, [False, False, False, False], 360, 'South', (15, 4))
Element 22: (0, (15, 4), ['%', '', '', 'G'], [(18, 11), (16, 4), (16, 6)], [True, False, False, False], 56, False, [False, False, False, False], 359, 'South', (15, 3))
Element 23: (0, (15, 3), ['%', '', '', ''], [(17, 11), (16, 5), (15, 6)], [True, False, False, False], 54, False, [False, False, False, False], 358, 'East', (16, 3))
Element 24: (0, (16, 3), ['', '%', '', '%'], [(16, 11), (16, 6), (15, 7)], [False, True, False, True], 52, False, [False, False, False, False], 357, 'North', (16, 4))
Element 25: (0, (16, 4), ['', '', '', '%'], [(15, 11), (16, 7), (15, 6)], [False, False, False, True], 50, False, [False, False, False, False], 356, 'West', (15, 4))
Element 26: (0, (15, 4), ['%', '', 'G', ''], [(15, 10), (17, 7), (15, 5)], [True, False, False, False], 48, False, [False, False, False, False], 355, 'East', (16, 4))
Element 27: (0, (16, 4), ['G', '', '', '%'], [(15, 11), (16, 7), (15, 4)], [False, False, False, True], 46, False, [False, False, False, False], 354, 'North', (16, 5))
Element 28: (0, (16, 5), ['G', '', '', '%'], [(16, 11), (16, 8), (15, 5)], [False, False, False, True], 44, False, [False, False, False, False], 353, 'South', (16, 4))
Element 29: (0, (16, 4), ['', '', '', '%'], [(17, 11), (16, 9), (15, 6)], [False, False, False, True], 42, False, [False, False, False, False], 352, 'North', (16, 5))
Element 30: (0, (16, 5), ['', '', 'G', '%'], [(18, 11), (15, 9), (16, 6)], [False, False, False, True], 40, False, [False, False, False, False], 351, 'West', (15, 5))
Element 31: (0, (15, 5), ['%', '', '', 'G'], [(18, 10), (14, 9), (16, 5)], [True, False, False, False], 38, False, [False, False, False, False], 350, 'North', (15, 6))
Element 32: (0, (15, 6), ['%', 'G', '', ''], [(18, 9), (13, 9), (15, 5)], [True, False, False, False], 36, False, [False, False, False, False], 349, 'East', (16, 6))
Element 33: (0, (16, 6), ['', 'G', '', '%'], [(18, 8), (13, 10), (16, 5)], [False, False, False, True], 34, False, [False, False, False, False], 348, 'North', (16, 7))
Element 34: (0, (16, 7), ['', '', '', ''], [(18, 7), (13, 11), (16, 4)], [False, False, False, False], 32, False, [False, False, False, False], 347, 'West', (15, 7))
Element 35: (0, (15, 7), ['%', '', '%', ''], [(18, 6), (12, 11), (15, 4)], [True, False, True, False], 30, False, [False, False, False, False], 356, 'East', (16, 7))
Element 36: (0, (16, 7), ['', '', '', ''], [(18, 5), (11, 11), (16, 4)], [False, False, False, False], 28, False, [False, False, False, False], 365, 'East', (17, 7))
Element 37: (0, (17, 7), ['', '%', '%', ''], [(18, 4), (10, 11), (16, 3)], [False, True, True, False], 26, False, [False, False, False, False], 374, 'East', (18, 7))
Element 38: (0, (18, 7), ['', '', '', '%'], [(18, 3), (10, 10), (15, 3)], [False, False, False, True], 24, False, [False, False, False, False], 383, 'North', (18, 8))
Element 39: (0, (18, 8), ['%', '', '', '%'], [(18, 2), (10, 9), (15, 4)], [True, False, False, True], 22, False, [False, False, False, False], 392, 'North', (18, 9))
Element 40: (0, (18, 9), ['%', '', '', '%'], [(18, 1), (9, 9), (15, 3)], [True, False, False, True], 20, False, [False, False, False, False], 401, 'North', (18, 10))
Element 41: (0, (18, 10), ['%', '', '', '%'], [(17, 1), (9, 10), (15, 2)], [True, False, False, True], 18, False, [False, False, False, False], 410, 'North', (18, 11))
Element 42: (0, (18, 11), ['', '', '%', '%'], [(16, 1), (9, 11), (15, 1)], [False, False, True, True], 16, False, [False, False, False, False], 419, 'West', (17, 11))
Element 43: (0, (17, 11), ['', '%', '%', ''], [(17, 1), (8, 11), (16, 1)], [False, True, True, False], 14, False, [False, False, False, False], 428, 'West', (16, 11))
Element 44: (0, (16, 11), ['', '%', '%', ''], [(18, 1), (7, 11), (17, 1)], [False, True, True, False], 12, False, [False, False, False, False], 437, 'West', (15, 11))
Element 45: (0, (15, 11), ['%', '', '%', ''], [(18, 2), (6, 11), (18, 1)], [True, False, True, False], 10, False, [False, False, False, False], 446, 'South', (15, 10))
Element 46: (0, (15, 10), ['%', '', '', '%'], [(18, 3), (6, 10), (18, 2)], [True, False, False, True], 8, False, [False, False, False, False], 455, 'North', (15, 11))
Element 47: (0, (15, 11), ['%', '', '%', ''], [(18, 4), (6, 9), (18, 3)], [True, False, True, False], 6, False, [False, False, False, False], 464, 'East', (16, 11))
Element 48: (0, (16, 11), ['', '%', '%', ''], [(18, 5), (7, 9), (18, 4)], [False, True, True, False], 4, False, [False, False, False, False], 473, 'East', (17, 11))
Element 49: (0, (17, 11), ['', '%', '%', ''], [(18, 6), (6, 9), (18, 5)], [False, True, True, False], 2, False, [False, False, False, False], 472, 'East', (18, 11))
Element 50: (0, (18, 11), ['', '', '%', '%'], [(18, 7), (6, 8), (18, 6)], [False, False, True, True], 0, False, [False, False, False, False], 481, 'Stop', (18, 11))
Element 51: #0#
