Element 1: (1, (5, 7), ['.', '.', '%', '.'], [(18, 5), (9, 3), (13, 5)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (6, 7))
Element 2: (1, (6, 7), ['', '.', '.', ''], [(18, 6), (10, 3), (13, 6)], [False, False, False, False], 96, False, [False, True, True, False], 48, 'North', (6, 8))
Element 3: (1, (6, 8), ['%', '', '.', '%'], [(18, 7), (11, 3), (13, 7)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (6, 9))
Element 4: (1, (6, 9), ['.', '', '.', '.'], [(18, 8), (12, 3), (13, 8)], [False, False, False, False], 92, False, [True, False, True, True], 126, 'East', (7, 9))
Element 5: (1, (7, 9), ['', '%', '%', '%'], [(18, 9), (13, 3), (13, 9)], [False, True, True, True], 90, False, [False, False, False, False], 165, 'West', (6, 9))
Element 6: (1, (6, 9), ['.', '', '.', ''], [(18, 10), (13, 4), (14, 9)], [False, False, False, False], 88, False, [True, False, True, False], 194, 'North', (6, 10))
Element 7: (1, (6, 10), ['%', '', '.', '%'], [(18, 11), (13, 5), (15, 9)], [True, False, False, True], 86, False, [False, False, True, False], 213, 'North', (6, 11))
Element 8: (1, (6, 11), ['%', '', '%', '.'], [(17, 11), (13, 6), (16, 9)], [True, False, True, False], 84, False, [False, False, False, True], 242, 'East', (7, 11))
Element 9: (1, (7, 11), ['', '%', '%', '.'], [(16, 11), (13, 7), (16, 8)], [False, True, True, False], 82, False, [False, False, False, True], 271, 'East', (8, 11))
Element 10: (1, (8, 11), ['', '%', '%', '.'], [(15, 11), (13, 8), (16, 7)], [False, True, True, False], 80, False, [False, False, False, True], 300, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', '%', '.'], [(15, 10), (13, 9), (17, 7)], [False, False, True, False], 78, False, [False, True, False, True], 329, 'East', (10, 11))
Element 12: (1, (10, 11), ['', '.', '%', '.'], [(15, 9), (13, 10), (18, 7)], [False, False, True, False], 76, False, [False, True, False, True], 348, 'East', (11, 11))
Element 13: (1, (11, 11), ['', '%', '%', '.'], [(16, 9), (13, 11), (18, 8)], [False, True, True, False], 74, False, [False, False, False, True], 367, 'East', (12, 11))
Element 14: (1, (12, 11), ['', '%', '%', ''], [(16, 8), (13, 10), (18, 9)], [False, True, True, False], 72, False, [False, False, False, False], 376, 'East', (13, 11))
Element 15: (1, (13, 11), ['', '', '%', '%'], [(16, 7), (13, 9), (18, 10)], [False, False, True, True], 70, False, [False, False, False, False], 375, 'South', (13, 10))
Element 16: (1, (13, 10), ['%', '', '', '%'], [(16, 6), (12, 9), (18, 11)], [True, False, False, True], 68, False, [False, False, False, False], 394, 'South', (13, 9))
Element 17: (1, (13, 9), ['G', '', '', ''], [(16, 5), (12, 9), (17, 11)], [False, False, False, False], 66, False, [False, False, False, False], 403, 'East', (14, 9))
Element 18: (1, (14, 9), ['G', '%', '%', ''], [(16, 4), (13, 9), (16, 11)], [False, True, True, False], 64, False, [False, False, False, False], 412, 'East', (15, 9))
Element 19: (1, (15, 9), ['', '%', '', ''], [(16, 3), (13, 9), (15, 11)], [False, True, False, False], 62, False, [False, False, False, False], 421, 'East', (16, 9))
Element 20: (1, (16, 9), ['', '', '%', '%'], [(15, 3), (13, 8), (15, 10)], [False, False, True, True], 60, False, [False, False, False, False], 430, 'South', (16, 8))
Element 21: (1, (16, 8), ['%', '', '', '%'], [(15, 4), (13, 7), (15, 11)], [True, False, False, True], 58, False, [False, False, False, False], 439, 'South', (16, 7))
Element 22: (1, (16, 7), ['.', '', '', ''], [(15, 5), (13, 6), (16, 11)], [False, False, False, False], 56, False, [True, False, False, False], 448, 'West', (15, 7))
Element 23: (1, (15, 7), ['%', 'G', '%', ''], [(15, 6), (13, 5), (17, 11)], [True, False, True, False], 54, False, [False, False, False, False], 467, 'East', (16, 7))
Element 24: (1, (16, 7), ['G', '', '', ''], [(15, 7), (13, 4), (18, 11)], [False, False, False, False], 52, False, [False, False, False, False], 466, 'East', (17, 7))
Element 25: (1, (17, 7), ['', '%', '%', ''], [(15, 6), (13, 3), (18, 10)], [False, True, True, False], 50, False, [False, False, False, False], 465, 'East', (18, 7))
Element 26: (1, (18, 7), ['', '', '', '%'], [(15, 5), (13, 2), (18, 9)], [False, False, False, True], 48, False, [False, False, False, False], 474, 'North', (18, 8))
Element 27: (1, (18, 8), ['%', '', '', '%'], [(15, 4), (13, 1), (18, 10)], [True, False, False, True], 46, False, [False, False, False, False], 483, 'North', (18, 9))
Element 28: (1, (18, 9), ['%', '', '', '%'], [(15, 3), (12, 1), (18, 9)], [True, False, False, True], 44, False, [False, False, False, False], 492, 'North', (18, 10))
Element 29: (1, (18, 10), ['%', '', '', '%'], [(15, 2), (11, 1), (18, 8)], [True, False, False, True], 42, False, [False, False, False, False], 511, 'North', (18, 11))
