Element 1: (2, (13, 11), ['.', '.', '%', '%'], [(17, 11), (11, 1), (15, 5)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (13, 10))
Element 2: (2, (13, 10), ['%', '.', '', '%'], [(18, 11), (12, 1), (16, 5)], [True, False, False, True], 96, False, [False, True, False, False], 48, 'South', (13, 9))
Element 3: (2, (13, 9), ['.', '.', '', '.'], [(18, 10), (13, 1), (16, 6)], [False, False, False, False], 94, False, [True, True, False, True], 87, 'East', (14, 9))
Element 4: (2, (14, 9), ['', '%', '%', '.'], [(18, 9), (13, 2), (16, 7)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (15, 9))
Element 5: (2, (15, 9), ['', '%', '.', '.'], [(18, 8), (13, 3), (17, 7)], [False, True, False, False], 90, False, [False, False, True, True], 165, 'East', (16, 9))
Element 6: (2, (16, 9), ['', '.', '%', '%'], [(18, 9), (13, 4), (18, 7)], [False, False, True, True], 88, False, [False, True, False, False], 194, 'South', (16, 8))
Element 7: (2, (16, 8), ['%', '', '', '%'], [(18, 10), (13, 5), (18, 6)], [True, False, False, True], 86, False, [False, False, False, False], 223, 'South', (16, 7))
Element 8: (2, (16, 7), ['.', '', '', ''], [(18, 11), (13, 6), (18, 5)], [False, False, False, False], 84, False, [True, False, False, False], 242, 'West', (15, 7))
Element 9: (2, (15, 7), ['%', '.', '%', ''], [(17, 11), (13, 7), (18, 4)], [True, False, True, False], 82, False, [False, True, False, False], 271, 'South', (15, 6))
Element 10: (2, (15, 6), ['%', '', '', ''], [(16, 11), (13, 8), (18, 3)], [True, False, False, False], 80, False, [False, False, False, False], 300, 'East', (16, 6))
Element 11: (2, (16, 6), ['', '', '', '%'], [(15, 11), (13, 9), (18, 2)], [False, False, False, True], 78, False, [False, False, False, False], 319, 'South', (16, 5))
Element 12: (2, (16, 5), ['', '.', '', '%'], [(15, 10), (12, 9), (18, 1)], [False, False, False, True], 76, False, [False, True, False, False], 338, 'South', (16, 4))
Element 13: (2, (16, 4), ['.', '.', '', '%'], [(15, 9), (13, 9), (17, 1)], [False, False, False, True], 74, False, [True, True, False, False], 357, 'South', (16, 3))
Element 14: (2, (16, 3), ['.', '%', '', '%'], [(16, 9), (14, 9), (16, 1)], [False, True, False, True], 72, False, [True, False, False, False], 376, 'West', (15, 3))
Element 15: (2, (15, 3), ['%', '.', '.', ''], [(16, 8), (15, 9), (15, 1)], [True, False, False, False], 70, False, [False, True, True, False], 395, 'North', (15, 4))
Element 16: (2, (15, 4), ['%', '', '', ''], [(16, 7), (16, 9), (15, 2)], [True, False, False, False], 68, False, [False, False, False, False], 414, 'North', (15, 5))
