Element 1: (1, (7, 1), ['.', '%', '%', '.'], [(16, 11), (10, 11), (15, 3)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (8, 1))
Element 2: (1, (8, 1), ['', '%', '%', '.'], [(15, 11), (11, 11), (16, 3)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (9, 1))
Element 3: (1, (9, 1), ['', '%', '%', '.'], [(15, 10), (12, 11), (16, 4)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (10, 1))
Element 4: (1, (10, 1), ['', '%', '%', '.'], [(15, 9), (13, 11), (16, 5)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (11, 1))
Element 5: (1, (11, 1), ['', '%', '%', '.'], [(16, 9), (13, 10), (16, 6)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (12, 1))
Element 6: (1, (12, 1), ['', '%', '%', '.'], [(16, 8), (13, 9), (16, 7)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (13, 1))
Element 7: (1, (13, 1), ['', '%', '.', '%'], [(16, 7), (14, 9), (17, 7)], [False, True, False, True], 86, False, [False, False, True, False], 233, 'North', (13, 2))
Element 8: (1, (13, 2), ['%', '', '.', '%'], [(15, 7), (15, 9), (18, 7)], [True, False, False, True], 84, False, [False, False, True, False], 262, 'North', (13, 3))
Element 9: (1, (13, 3), ['.', '', '.', '%'], [(15, 6), (16, 9), (18, 8)], [False, False, False, True], 82, False, [True, False, True, False], 291, 'North', (13, 4))
Element 10: (1, (13, 4), ['%', '', '.', '%'], [(15, 5), (16, 8), (18, 9)], [True, False, False, True], 80, False, [False, False, True, False], 320, 'North', (13, 5))
Element 11: (1, (13, 5), ['%', '', '.', '%'], [(15, 4), (16, 7), (18, 10)], [True, False, False, True], 78, False, [False, False, True, False], 349, 'North', (13, 6))
Element 12: (1, (13, 6), ['%', '', '.', '%'], [(16, 4), (17, 7), (18, 11)], [True, False, False, True], 76, False, [False, False, True, False], 358, 'North', (13, 7))
Element 13: (1, (13, 7), ['%', '', '.', '%'], [(16, 5), (18, 7), (17, 11)], [True, False, False, True], 74, False, [False, False, True, False], 367, 'North', (13, 8))
Element 14: (1, (13, 8), ['%', '', '', '%'], [(16, 6), (18, 6), (16, 11)], [True, False, False, True], 72, False, [False, False, False, False], 386, 'North', (13, 9))
