Element 1: (2, (7, 1), ['.', '%', '%', '.'], [(17, 7), (6, 3), (16, 4)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (8, 1))
Element 2: (2, (8, 1), ['', '%', '%', '.'], [(18, 7), (7, 3), (16, 5)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (9, 1))
Element 3: (2, (9, 1), ['', '%', '%', '.'], [(18, 8), (8, 3), (16, 6)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (10, 1))
Element 4: (2, (10, 1), ['', '%', '%', '.'], [(18, 9), (9, 3), (15, 6)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (11, 1))
Element 5: (2, (11, 1), ['', '%', '%', '.'], [(18, 10), (10, 3), (15, 7)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (12, 1))
Element 6: (2, (12, 1), ['', '%', '%', '.'], [(18, 11), (11, 3), (16, 7)], [False, True, True, False], 88, False, [False, False, False, True], 194, 'East', (13, 1))
Element 7: (2, (13, 1), ['', '%', '.', '%'], [(17, 11), (12, 3), (16, 8)], [False, True, False, True], 86, False, [False, False, True, False], 233, 'North', (13, 2))
Element 8: (2, (13, 2), ['%', '', 'G', '%'], [(16, 11), (13, 3), (16, 9)], [True, False, False, True], 84, False, [False, False, False, False], 272, 'South', (13, 1))
Element 9: (2, (13, 1), ['', '%', '', '%'], [(15, 11), (13, 4), (15, 9)], [False, True, False, True], 82, False, [False, False, False, False], 301, 'West', (12, 1))
Element 10: (2, (12, 1), ['', '%', '%', ''], [(16, 11), (13, 5), (15, 10)], [False, True, True, False], 80, False, [False, False, False, False], 320, 'West', (11, 1))
Element 11: (2, (11, 1), ['', '%', '%', ''], [(17, 11), (13, 6), (15, 11)], [False, True, True, False], 78, False, [False, False, False, False], 329, 'West', (10, 1))
Element 12: (2, (10, 1), ['', '%', '%', ''], [(18, 11), (13, 7), (16, 11)], [False, True, True, False], 76, False, [False, False, False, False], 338, 'West', (9, 1))
Element 13: (2, (9, 1), ['', '%', '%', ''], [(18, 10), (13, 8), (17, 11)], [False, True, True, False], 74, False, [False, False, False, False], 347, 'West', (8, 1))
Element 14: (2, (8, 1), ['', '%', '%', ''], [(18, 9), (13, 9), (18, 11)], [False, True, True, False], 72, False, [False, False, False, False], 356, 'West', (7, 1))
Element 15: (2, (7, 1), ['.', '%', '%', ''], [(18, 8), (14, 9), (18, 10)], [False, True, True, False], 70, False, [True, False, False, False], 365, 'West', (6, 1))
Element 16: (2, (6, 1), ['%', '%', '.', ''], [(18, 7), (15, 9), (18, 9)], [True, True, False, False], 68, False, [False, False, True, False], 374, 'North', (6, 2))
Element 17: (2, (6, 2), ['%', '', '', '%'], [(18, 6), (16, 9), (18, 8)], [True, False, False, True], 66, False, [False, False, False, False], 393, 'North', (6, 3))
Element 18: (2, (6, 3), ['', '', '.', ''], [(18, 5), (16, 8), (18, 7)], [False, False, False, False], 64, False, [False, False, True, False], 402, 'North', (6, 4))
Element 19: (2, (6, 4), ['.', '', '.', '%'], [(18, 4), (16, 7), (18, 6)], [False, False, False, True], 62, False, [True, False, True, False], 421, 'North', (6, 5))
Element 20: (2, (6, 5), ['.', '', '.', '%'], [(18, 3), (17, 7), (18, 5)], [False, False, False, True], 60, False, [True, False, True, False], 440, 'North', (6, 6))
Element 21: (2, (6, 6), ['.', '', '.', '%'], [(18, 2), (18, 7), (18, 4)], [False, False, False, True], 58, False, [True, False, True, False], 459, 'North', (6, 7))
Element 22: (2, (6, 7), ['.', '', '.', ''], [(18, 1), (18, 8), (18, 3)], [False, False, False, False], 56, False, [True, False, True, False], 468, 'North', (6, 8))
Element 23: (2, (6, 8), ['%', '', '.', '%'], [(17, 1), (18, 9), (18, 2)], [True, False, False, True], 54, False, [False, False, True, False], 487, 'North', (6, 9))
Element 24: (2, (6, 9), ['.', '', '.', '.'], [(16, 1), (18, 10), (18, 1)], [False, False, False, False], 52, False, [True, False, True, True], 506, 'East', (7, 9))
Element 25: (2, (7, 9), ['', '%', '%', '%'], [(15, 1), (18, 11), (17, 1)], [False, True, True, True], 50, False, [False, False, False, False], 525, 'West', (6, 9))
