Element 1: (2, (3, 5), ['%', '.', '.', '.'], [(16, 1), (1, 4), (4, 9)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (4, 5))
Element 2: (2, (4, 5), ['', '.', '.', '.'], [(17, 1), (1, 5), (5, 9)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (5, 5))
Element 3: (2, (5, 5), ['', '.', '.', '.'], [(18, 1), (1, 6), (6, 9)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 5))
Element 4: (2, (6, 5), ['', '.', '.', '%'], [(18, 2), (1, 7), (7, 9)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (6, 6))
Element 5: (2, (6, 6), ['.', '', '.', '%'], [(18, 3), (2, 7), (6, 9)], [False, False, False, True], 90, False, [True, False, True, False], 155, 'North', (6, 7))
Element 6: (2, (6, 7), ['.', '', '.', ''], [(18, 4), (3, 7), (6, 10)], [False, False, False, False], 88, False, [True, False, True, False], 194, 'North', (6, 8))
Element 7: (2, (6, 8), ['%', '', '', '%'], [(18, 5), (4, 7), (6, 11)], [True, False, False, True], 86, False, [False, False, False, False], 233, 'North', (6, 9))
Element 8: (2, (6, 9), ['', '', '', ''], [(18, 6), (5, 7), (7, 11)], [False, False, False, False], 84, False, [False, False, False, False], 262, 'East', (7, 9))
Element 9: (2, (7, 9), ['', '%', '%', '%'], [(18, 7), (5, 6), (8, 11)], [False, True, True, True], 82, False, [False, False, False, False], 291, 'West', (6, 9))
Element 10: (2, (6, 9), ['', '', '', ''], [(18, 8), (4, 6), (9, 11)], [False, False, False, False], 80, False, [False, False, False, False], 320, 'North', (6, 10))
Element 11: (2, (6, 10), ['%', '', '', '%'], [(18, 9), (3, 6), (10, 11)], [True, False, False, True], 78, False, [False, False, False, False], 349, 'North', (6, 11))
Element 12: (2, (6, 11), ['%', '', '%', ''], [(18, 10), (3, 5), (11, 11)], [True, False, True, False], 76, False, [False, False, False, False], 368, 'East', (7, 11))
Element 13: (2, (7, 11), ['', '%', '%', ''], [(18, 11), (3, 4), (12, 11)], [False, True, True, False], 74, False, [False, False, False, False], 387, 'East', (8, 11))
Element 14: (2, (8, 11), ['', '%', '%', ''], [(17, 11), (4, 4), (13, 11)], [False, True, True, False], 72, False, [False, False, False, False], 416, 'East', (9, 11))
Element 15: (2, (9, 11), ['', '.', '%', ''], [(16, 11), (5, 4), (13, 10)], [False, False, True, False], 70, False, [False, True, False, False], 445, 'South', (9, 10))
