Element 1: (2, (9, 11), ['.', '.', '%', '.'], [(13, 3), (6, 9), (18, 6)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (10, 11))
Element 2: (2, (10, 11), ['', '.', '%', '.'], [(13, 4), (7, 9), (18, 7)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (11, 11))
Element 3: (2, (11, 11), ['', '%', '%', '.'], [(13, 5), (6, 9), (18, 8)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (12, 11))
Element 4: (2, (12, 11), ['', '%', '%', '.'], [(13, 6), (6, 10), (18, 9)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (13, 11))
Element 5: (2, (13, 11), ['', '.', '%', '%'], [(13, 7), (6, 11), (18, 10)], [False, False, True, True], 90, False, [False, True, False, False], 165, 'South', (13, 10))
Element 6: (2, (13, 10), ['%', '.', '', '%'], [(13, 8), (7, 11), (18, 11)], [True, False, False, True], 88, False, [False, True, False, False], 194, 'South', (13, 9))
Element 7: (2, (13, 9), ['.', '', '', '.'], [(13, 7), (8, 11), (17, 11)], [False, False, False, False], 86, False, [True, False, False, True], 223, 'East', (14, 9))
Element 8: (2, (14, 9), ['', '%', '%', '.'], [(13, 6), (9, 11), (16, 11)], [False, True, True, False], 84, False, [False, False, False, True], 242, 'East', (15, 9))
Element 9: (2, (15, 9), ['', '%', '.', '.'], [(13, 5), (9, 10), (15, 11)], [False, True, False, False], 82, False, [False, False, True, True], 271, 'East', (16, 9))
Element 10: (2, (16, 9), ['', '.', '%', '%'], [(13, 4), (10, 10), (15, 10)], [False, False, True, True], 80, False, [False, True, False, False], 300, 'South', (16, 8))
Element 11: (2, (16, 8), ['%', '.', '', '%'], [(13, 3), (10, 9), (15, 9)], [True, False, False, True], 78, False, [False, True, False, False], 319, 'South', (16, 7))
Element 12: (2, (16, 7), ['.', '.', '', '.'], [(12, 3), (9, 9), (16, 9)], [False, False, False, False], 76, False, [True, True, False, True], 348, 'East', (17, 7))
Element 13: (2, (17, 7), ['', '%', '%', ''], [(11, 3), (9, 8), (16, 8)], [False, True, True, False], 74, False, [False, False, False, False], 367, 'East', (18, 7))
Element 14: (2, (18, 7), ['', '', '', '%'], [(10, 3), (9, 7), (16, 7)], [False, False, False, True], 72, False, [False, False, False, False], 386, 'North', (18, 8))
Element 15: (2, (18, 8), ['%', '', '', '%'], [(9, 3), (10, 7), (16, 6)], [True, False, False, True], 70, False, [False, False, False, False], 415, 'North', (18, 9))
Element 16: (2, (18, 9), ['%', '', '', '%'], [(8, 3), (11, 7), (16, 5)], [True, False, False, True], 68, False, [False, False, False, False], 444, 'North', (18, 10))
Element 17: (2, (18, 10), ['%', '', '', '%'], [(7, 3), (10, 7), (16, 4)], [True, False, False, True], 66, False, [False, False, False, False], 463, 'North', (18, 11))
Element 18: (2, (18, 11), ['', '', '%', '%'], [(6, 3), (10, 8), (16, 3)], [False, False, True, True], 64, False, [False, False, False, False], 482, 'West', (17, 11))
Element 19: (2, (17, 11), ['', '%', '%', ''], [(6, 4), (10, 7), (15, 3)], [False, True, True, False], 62, False, [False, False, False, False], 501, 'West', (16, 11))
Element 20: (2, (16, 11), ['', '%', '%', ''], [(6, 5), (9, 7), (15, 4)], [False, True, True, False], 60, False, [False, False, False, False], 520, 'West', (15, 11))
Element 21: (2, (15, 11), ['%', '', '%', ''], [(6, 6), (9, 8), (15, 5)], [True, False, True, False], 58, False, [False, False, False, False], 539, 'South', (15, 10))
Element 22: (2, (15, 10), ['%', '', '', '%'], [(6, 7), (10, 8), (15, 6)], [True, False, False, True], 56, False, [False, False, False, False], 558, 'North', (15, 11))
Element 23: (2, (15, 11), ['%', '', '%', ''], [(5, 7), (9, 8), (15, 7)], [True, False, True, False], 54, False, [False, False, False, False], 577, 'East', (16, 11))
Element 24: (2, (16, 11), ['', '%', '%', ''], [(5, 6), (9, 9), (15, 6)], [False, True, True, False], 52, False, [False, False, False, False], 586, 'East', (17, 11))
Element 25: (2, (17, 11), ['', '%', '%', ''], [(5, 5), (10, 9), (15, 5)], [False, True, True, False], 50, False, [False, False, False, False], 595, 'East', (18, 11))
Element 26: (2, (18, 11), ['', '', '%', '%'], [(5, 4), (10, 8), (15, 4)], [False, False, True, True], 48, False, [False, False, False, False], 604, 'South', (18, 10))
Element 27: (2, (18, 10), ['%', '', '', '%'], [(5, 3), (10, 9), (15, 3)], [True, False, False, True], 46, False, [False, False, False, False], 613, 'South', (18, 9))
Element 28: (2, (18, 9), ['%', '', '', '%'], [(4, 3), (10, 10), (15, 2)], [True, False, False, True], 44, False, [False, False, False, False], 632, 'South', (18, 8))
Element 29: (2, (18, 8), ['%', '', '', '%'], [(4, 4), (10, 11), (15, 1)], [True, False, False, True], 42, False, [False, False, False, False], 651, 'South', (18, 7))
Element 30: (2, (18, 7), ['', '', '', '%'], [(4, 5), (11, 11), (16, 1)], [False, False, False, True], 40, False, [False, False, False, False], 670, 'South', (18, 6))
Element 31: (2, (18, 6), ['%', '.', '', '%'], [(4, 6), (12, 11), (17, 1)], [True, False, False, True], 38, False, [False, True, False, False], 689, 'South', (18, 5))
Element 32: (2, (18, 5), ['%', '.', '', '%'], [(4, 7), (13, 11), (18, 1)], [True, False, False, True], 36, False, [False, True, False, False], 708, 'South', (18, 4))
Element 33: (2, (18, 4), ['%', '.', '', '%'], [(3, 7), (13, 10), (18, 2)], [True, False, False, True], 34, False, [False, True, False, False], 737, 'South', (18, 3))
Element 34: (2, (18, 3), ['%', '', '', '%'], [(3, 8), (13, 9), (18, 1)], [True, False, False, True], 32, False, [False, False, False, False], 756, 'South', (18, 2))
Element 35: (2, (18, 2), ['%', '', '', '%'], [(3, 9), (12, 9), (17, 1)], [True, False, False, True], 30, False, [False, False, False, False], 775, 'South', (18, 1))
Element 36: (2, (18, 1), ['', '%', '', '%'], [(4, 9), (13, 9), (16, 1)], [False, True, False, True], 28, False, [False, False, False, False], 784, 'West', (17, 1))
Element 37: (2, (17, 1), ['', '%', '%', ''], [(5, 9), (14, 9), (15, 1)], [False, True, True, False], 26, False, [False, False, False, False], 793, 'West', (16, 1))
Element 38: (2, (16, 1), ['', '%', '%', ''], [(6, 9), (15, 9), (15, 2)], [False, True, True, False], 24, False, [False, False, False, False], 792, 'West', (15, 1))
Element 39: (2, (15, 1), ['%', '%', '', ''], [(7, 9), (16, 9), (15, 3)], [True, True, False, False], 22, False, [False, False, False, False], 791, 'North', (15, 2))
Element 40: (2, (15, 2), ['%', '', '', '%'], [(6, 9), (16, 8), (16, 3)], [True, False, False, True], 20, False, [False, False, False, False], 790, 'North', (15, 3))
