Element 1: (2, (9, 11), ['.', '.', '%', '.'], [(14, 9), (5, 5), (16, 9)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (10, 11))
Element 2: (2, (10, 11), ['', '.', '%', '.'], [(15, 9), (6, 5), (16, 8)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (11, 11))
Element 3: (2, (11, 11), ['', '%', '%', '.'], [(15, 10), (6, 6), (16, 7)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (12, 11))
Element 4: (2, (12, 11), ['', '%', '%', '.'], [(15, 11), (6, 7), (17, 7)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (13, 11))
Element 5: (2, (13, 11), ['', '.', '%', '%'], [(16, 11), (6, 8), (18, 7)], [False, False, True, True], 90, False, [False, True, False, False], 175, 'South', (13, 10))
Element 6: (2, (13, 10), ['%', '', '', '%'], [(17, 11), (6, 9), (18, 8)], [True, False, False, True], 88, False, [False, False, False, False], 214, 'South', (13, 9))
Element 7: (2, (13, 9), ['.', '.', '', ''], [(18, 11), (7, 9), (18, 9)], [False, False, False, False], 86, False, [True, True, False, False], 233, 'South', (13, 8))
Element 8: (2, (13, 8), ['%', '.', '', '%'], [(17, 11), (6, 9), (18, 10)], [True, False, False, True], 84, False, [False, True, False, False], 252, 'South', (13, 7))
Element 9: (2, (13, 7), ['%', '.', '', '%'], [(16, 11), (6, 10), (18, 11)], [True, False, False, True], 82, False, [False, True, False, False], 271, 'South', (13, 6))
Element 10: (2, (13, 6), ['%', '.', '', '%'], [(15, 11), (6, 11), (17, 11)], [True, False, False, True], 80, False, [False, True, False, False], 290, 'South', (13, 5))
Element 11: (2, (13, 5), ['%', '.', '', '%'], [(15, 10), (7, 11), (16, 11)], [True, False, False, True], 78, False, [False, True, False, False], 309, 'South', (13, 4))
Element 12: (2, (13, 4), ['%', '.', '', '%'], [(15, 9), (8, 11), (15, 11)], [True, False, False, True], 76, False, [False, True, False, False], 328, 'South', (13, 3))
Element 13: (2, (13, 3), ['.', '.', '', '%'], [(16, 9), (9, 11), (15, 10)], [False, False, False, True], 74, False, [True, True, False, False], 337, 'South', (13, 2))
Element 14: (2, (13, 2), ['%', '.', '', '%'], [(16, 8), (9, 10), (15, 9)], [True, False, False, True], 72, False, [False, True, False, False], 356, 'South', (13, 1))
Element 15: (2, (13, 1), ['.', '%', '', '%'], [(16, 7), (10, 10), (14, 9)], [False, True, False, True], 70, False, [True, False, False, False], 375, 'West', (12, 1))
Element 16: (2, (12, 1), ['.', '%', '%', ''], [(16, 6), (10, 9), (13, 9)], [False, True, True, False], 68, False, [True, False, False, False], 404, 'West', (11, 1))
Element 17: (2, (11, 1), ['.', '%', '%', ''], [(16, 5), (9, 9), (12, 9)], [False, True, True, False], 66, False, [True, False, False, False], 443, 'West', (10, 1))
Element 18: (2, (10, 1), ['.', '%', '%', ''], [(16, 4), (9, 8), (13, 9)], [False, True, True, False], 64, False, [True, False, False, False], 462, 'West', (9, 1))
Element 19: (2, (9, 1), ['.', '%', '%', ''], [(16, 3), (9, 7), (13, 10)], [False, True, True, False], 62, False, [True, False, False, False], 491, 'West', (8, 1))
Element 20: (2, (8, 1), ['.', '%', '%', ''], [(15, 3), (10, 7), (13, 11)], [False, True, True, False], 60, False, [True, False, False, False], 520, 'West', (7, 1))
Element 21: (2, (7, 1), ['.', '%', '%', ''], [(15, 4), (11, 7), (12, 11)], [False, True, True, False], 58, False, [True, False, False, False], 549, 'West', (6, 1))
Element 22: (2, (6, 1), ['%', '%', '.', ''], [(15, 5), (10, 7), (11, 11)], [True, True, False, False], 56, False, [False, False, True, False], 568, 'North', (6, 2))
Element 23: (2, (6, 2), ['%', '', '.', '%'], [(15, 6), (10, 8), (10, 11)], [True, False, False, True], 54, False, [False, False, True, False], 587, 'North', (6, 3))
Element 24: (2, (6, 3), ['.', '', '.', '.'], [(15, 7), (10, 7), (10, 10)], [False, False, False, False], 52, False, [True, False, True, True], 606, 'East', (7, 3))
Element 25: (2, (7, 3), ['', '%', '%', '.'], [(15, 6), (9, 7), (10, 9)], [False, True, True, False], 50, False, [False, False, False, True], 615, 'East', (8, 3))
Element 26: (2, (8, 3), ['', '%', '', '.'], [(15, 5), (9, 8), (10, 8)], [False, True, False, False], 48, False, [False, False, False, True], 624, 'East', (9, 3))
Element 27: (2, (9, 3), ['', '%', '%', '.'], [(15, 4), (10, 8), (10, 7)], [False, True, True, False], 46, False, [False, False, False, True], 633, 'East', (10, 3))
Element 28: (2, (10, 3), ['', '%', '%', '.'], [(15, 3), (9, 8), (11, 7)], [False, True, True, False], 44, False, [False, False, False, True], 642, 'East', (11, 3))
Element 29: (2, (11, 3), ['', '%', '%', '.'], [(15, 2), (9, 9), (10, 7)], [False, True, True, False], 42, False, [False, False, False, True], 661, 'East', (12, 3))
Element 30: (2, (12, 3), ['', '%', '%', ''], [(15, 1), (10, 9), (9, 7)], [False, True, True, False], 40, False, [False, False, False, False], 680, 'West', (11, 3))
Element 31: (2, (11, 3), ['', '%', '%', ''], [(16, 1), (10, 8), (9, 8)], [False, True, True, False], 38, False, [False, False, False, False], 689, 'West', (10, 3))
Element 32: (2, (10, 3), ['', '%', '%', ''], [(17, 1), (10, 9), (9, 9)], [False, True, True, False], 36, False, [False, False, False, False], 698, 'West', (9, 3))
