Element 1: (1, (1, 8), ['%', '.', '.', '%'], [(16, 9), (3, 4), (13, 6)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 9))
Element 2: (1, (1, 9), ['%', '', '.', '%'], [(15, 9), (4, 4), (13, 7)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 10))
Element 3: (1, (1, 10), ['%', '', '', '%'], [(15, 10), (5, 4), (13, 8)], [True, False, False, True], 94, False, [False, False, False, False], 87, 'North', (1, 11))
Element 4: (1, (1, 11), ['%', '', '%', '.'], [(15, 11), (6, 4), (13, 9)], [True, False, True, False], 92, False, [False, False, False, True], 116, 'East', (2, 11))
Element 5: (1, (2, 11), ['', '%', '%', '.'], [(16, 11), (6, 5), (14, 9)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (3, 11))
Element 6: (1, (3, 11), ['', '%', '%', '.'], [(17, 11), (6, 6), (15, 9)], [False, True, True, False], 88, False, [False, False, False, True], 184, 'East', (4, 11))
Element 7: (1, (4, 11), ['', '.', '%', '%'], [(18, 11), (6, 7), (16, 9)], [False, False, True, True], 86, False, [False, True, False, False], 203, 'South', (4, 10))
Element 8: (1, (4, 10), ['%', '.', '', '%'], [(18, 10), (6, 8), (16, 8)], [True, False, False, True], 84, False, [False, True, False, False], 232, 'South', (4, 9))
Element 9: (1, (4, 9), ['.', '%', '', '.'], [(18, 9), (6, 9), (16, 7)], [False, True, False, False], 82, False, [True, False, False, True], 271, 'East', (5, 9))
Element 10: (1, (5, 9), ['', '%', '%', ''], [(18, 8), (7, 9), (17, 7)], [False, True, True, False], 80, False, [False, False, False, False], 310, 'East', (6, 9))
Element 11: (1, (6, 9), ['', '', '.', 'G'], [(18, 9), (7, 9), (18, 7)], [False, False, False, False], 78, False, [False, False, True, False], 319, 'North', (6, 10))
Element 12: (1, (6, 10), ['%', 'G', '.', '%'], [(18, 10), (6, 9), (18, 6)], [True, False, False, True], 76, False, [False, False, True, False], 338, 'North', (6, 11))
Element 13: (1, (6, 11), ['%', '', '%', '.'], [(18, 11), (6, 9), (18, 5)], [True, False, True, False], 74, False, [False, False, False, True], 357, 'East', (7, 11))
Element 14: (1, (7, 11), ['', '%', '%', '.'], [(17, 11), (6, 8), (18, 4)], [False, True, True, False], 72, False, [False, False, False, True], 376, 'East', (8, 11))
Element 15: (1, (8, 11), ['', '%', '%', '.'], [(16, 11), (6, 7), (18, 3)], [False, True, True, False], 70, False, [False, False, False, True], 395, 'East', (9, 11))
Element 16: (1, (9, 11), ['', '.', '%', '.'], [(15, 11), (5, 7), (18, 2)], [False, False, True, False], 68, False, [False, True, False, True], 424, 'East', (10, 11))
Element 17: (1, (10, 11), ['', '.', '%', '.'], [(15, 10), (5, 6), (18, 1)], [False, False, True, False], 66, False, [False, True, False, True], 443, 'East', (11, 11))
Element 18: (1, (11, 11), ['', '%', '%', '.'], [(15, 9), (5, 5), (17, 1)], [False, True, True, False], 64, False, [False, False, False, True], 472, 'East', (12, 11))
Element 19: (1, (12, 11), ['', '%', '%', '.'], [(14, 9), (4, 5), (16, 1)], [False, True, True, False], 62, False, [False, False, False, True], 501, 'East', (13, 11))
Element 20: (1, (13, 11), ['', '.', '%', '%'], [(13, 9), (4, 6), (15, 1)], [False, False, True, True], 60, False, [False, True, False, False], 530, 'South', (13, 10))
Element 21: (1, (13, 10), ['%', '', '', '%'], [(12, 9), (4, 7), (15, 2)], [True, False, False, True], 58, False, [False, False, False, False], 569, 'South', (13, 9))
Element 22: (1, (13, 9), ['G', '', '', ''], [(12, 9), (3, 7), (15, 3)], [False, False, False, False], 56, False, [False, False, False, False], 588, 'East', (14, 9))
Element 23: (1, (14, 9), ['', '%', '%', ''], [(12, 9), (3, 8), (16, 3)], [False, True, True, False], 54, False, [False, False, False, False], 607, 'East', (15, 9))
Element 24: (1, (15, 9), ['', '%', '', ''], [(13, 9), (3, 9), (16, 4)], [False, True, False, False], 52, False, [False, False, False, False], 626, 'East', (16, 9))
Element 25: (1, (16, 9), ['', '', '%', '%'], [(14, 9), (4, 9), (16, 5)], [False, False, True, True], 50, False, [False, False, False, False], 635, 'South', (16, 8))
Element 26: (1, (16, 8), ['%', '', '', '%'], [(15, 9), (5, 9), (16, 6)], [True, False, False, True], 48, False, [False, False, False, False], 644, 'South', (16, 7))
Element 27: (1, (16, 7), ['.', '', '', ''], [(16, 9), (4, 9), (15, 6)], [False, False, False, False], 46, False, [True, False, False, False], 653, 'West', (15, 7))
Element 28: (1, (15, 7), ['%', '', '%', ''], [(16, 8), (4, 10), (15, 5)], [True, False, True, False], 44, False, [False, False, False, False], 672, 'South', (15, 6))
Element 29: (1, (15, 6), ['%', '', '', ''], [(16, 7), (4, 11), (15, 4)], [True, False, False, False], 42, False, [False, False, False, False], 681, 'East', (16, 6))
Element 30: (1, (16, 6), ['', '', '', '%'], [(17, 7), (3, 11), (15, 5)], [False, False, False, True], 40, False, [False, False, False, False], 680, 'South', (16, 5))
