Element 1: (1, (5, 6), ['.', '.', '.', '.'], [(16, 5), (11, 3), (13, 2)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (6, 6))
Element 2: (1, (6, 6), ['', '.', '.', '%'], [(16, 6), (12, 3), (13, 3)], [False, False, False, True], 96, False, [False, True, True, False], 48, 'North', (6, 7))
Element 3: (1, (6, 7), ['.', '', '.', ''], [(16, 7), (11, 3), (13, 4)], [False, False, False, False], 94, False, [True, False, True, False], 77, 'North', (6, 8))
Element 4: (1, (6, 8), ['%', '', '.', '%'], [(17, 7), (10, 3), (13, 5)], [True, False, False, True], 92, False, [False, False, True, False], 116, 'North', (6, 9))
Element 5: (1, (6, 9), ['.', '', '.', '.'], [(18, 7), (9, 3), (13, 6)], [False, False, False, False], 90, False, [True, False, True, True], 155, 'East', (7, 9))
Element 6: (1, (7, 9), ['', '%', '%', '%'], [(18, 8), (8, 3), (13, 7)], [False, True, True, True], 88, False, [False, False, False, False], 194, 'West', (6, 9))
Element 7: (1, (6, 9), ['.', '', '.', ''], [(18, 9), (7, 3), (13, 8)], [False, False, False, False], 86, False, [True, False, True, False], 223, 'North', (6, 10))
Element 8: (1, (6, 10), ['%', '', '.', '%'], [(18, 10), (6, 3), (13, 9)], [True, False, False, True], 84, False, [False, False, True, False], 262, 'North', (6, 11))
Element 9: (1, (6, 11), ['%', '', '%', '.'], [(18, 11), (6, 4), (14, 9)], [True, False, True, False], 82, False, [False, False, False, True], 291, 'East', (7, 11))
Element 10: (1, (7, 11), ['', '%', '%', '.'], [(17, 11), (6, 5), (15, 9)], [False, True, True, False], 80, False, [False, False, False, True], 330, 'East', (8, 11))
Element 11: (1, (8, 11), ['', '%', '%', '.'], [(16, 11), (5, 5), (16, 9)], [False, True, True, False], 78, False, [False, False, False, True], 369, 'East', (9, 11))
Element 12: (1, (9, 11), ['', '.', '%', '.'], [(15, 11), (5, 4), (16, 8)], [False, False, True, False], 76, False, [False, True, False, True], 408, 'East', (10, 11))
Element 13: (1, (10, 11), ['', '.', '%', '.'], [(15, 10), (5, 3), (16, 7)], [False, False, True, False], 74, False, [False, True, False, True], 437, 'East', (11, 11))
Element 14: (1, (11, 11), ['', '%', '%', '.'], [(15, 9), (4, 3), (15, 7)], [False, True, True, False], 72, False, [False, False, False, True], 466, 'East', (12, 11))
Element 15: (1, (12, 11), ['', '%', '%', '.'], [(16, 9), (4, 4), (15, 6)], [False, True, True, False], 70, False, [False, False, False, True], 495, 'East', (13, 11))
Element 16: (1, (13, 11), ['', '.', '%', '%'], [(16, 8), (4, 5), (16, 6)], [False, False, True, True], 68, False, [False, True, False, False], 514, 'South', (13, 10))
Element 17: (1, (13, 10), ['%', '', '', '%'], [(16, 9), (4, 6), (16, 5)], [True, False, False, True], 66, False, [False, False, False, False], 533, 'South', (13, 9))
Element 18: (1, (13, 9), ['.', '', '', ''], [(15, 9), (4, 7), (16, 4)], [False, False, False, False], 64, False, [True, False, False, False], 552, 'West', (12, 9))
Element 19: (1, (12, 9), ['%', '%', '%', ''], [(14, 9), (5, 7), (16, 3)], [True, True, True, False], 62, False, [False, False, False, False], 581, 'East', (13, 9))
Element 20: (1, (13, 9), ['', '', '', ''], [(15, 9), (6, 7), (15, 3)], [False, False, False, False], 60, False, [False, False, False, False], 590, 'East', (14, 9))
Element 21: (1, (14, 9), ['', '%', '%', ''], [(15, 10), (7, 7), (15, 4)], [False, True, True, False], 58, False, [False, False, False, False], 599, 'East', (15, 9))
Element 22: (1, (15, 9), ['', '%', '', ''], [(15, 11), (6, 7), (15, 5)], [False, True, False, False], 56, False, [False, False, False, False], 598, 'East', (16, 9))
Element 23: (1, (16, 9), ['', '', '%', '%'], [(16, 11), (6, 8), (15, 4)], [False, False, True, True], 54, False, [False, False, False, False], 597, 'South', (16, 8))
Element 24: (1, (16, 8), ['%', '', '', '%'], [(17, 11), (6, 9), (15, 3)], [True, False, False, True], 52, False, [False, False, False, False], 596, 'South', (16, 7))
Element 25: (1, (16, 7), ['', '', '', ''], [(18, 11), (5, 9), (15, 2)], [False, False, False, False], 50, False, [False, False, False, False], 615, 'East', (17, 7))
Element 26: (1, (17, 7), ['', '%', '%', ''], [(18, 10), (4, 9), (15, 1)], [False, True, True, False], 48, False, [False, False, False, False], 634, 'East', (18, 7))
Element 27: (1, (18, 7), ['', '.', '', '%'], [(18, 9), (4, 10), (16, 1)], [False, False, False, True], 46, False, [False, True, False, False], 653, 'South', (18, 6))
Element 28: (1, (18, 6), ['%', '.', '', '%'], [(18, 8), (4, 11), (17, 1)], [True, False, False, True], 44, False, [False, True, False, False], 682, 'South', (18, 5))
Element 29: (1, (18, 5), ['%', '.', '', '%'], [(18, 7), (3, 11), (18, 1)], [True, False, False, True], 42, False, [False, True, False, False], 701, 'South', (18, 4))
Element 30: (1, (18, 4), ['%', '.', '', '%'], [(18, 6), (2, 11), (18, 2)], [True, False, False, True], 40, False, [False, True, False, False], 730, 'South', (18, 3))
Element 31: (1, (18, 3), ['%', '', '', '%'], [(18, 5), (1, 11), (18, 1)], [True, False, False, True], 38, False, [False, False, False, False], 739, 'South', (18, 2))
