Element 1: (1, (12, 3), ['.', '%', '%', '.'], [(18, 3), (13, 9), (16, 9)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (13, 3))
Element 2: (1, (13, 3), ['', '.', '.', '%'], [(18, 4), (14, 9), (16, 8)], [False, False, False, True], 96, False, [False, True, True, False], 48, 'North', (13, 4))
Element 3: (1, (13, 4), ['%', '', '.', '%'], [(18, 5), (15, 9), (16, 7)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (13, 5))
Element 4: (1, (13, 5), ['%', '', '.', '%'], [(18, 6), (15, 10), (17, 7)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (13, 6))
Element 5: (1, (13, 6), ['%', '', '.', '%'], [(18, 5), (15, 11), (18, 7)], [True, False, False, True], 90, False, [False, False, True, False], 155, 'North', (13, 7))
Element 6: (1, (13, 7), ['%', '', '.', '%'], [(18, 4), (16, 11), (18, 8)], [True, False, False, True], 88, False, [False, False, True, False], 184, 'North', (13, 8))
Element 7: (1, (13, 8), ['%', '', '', '%'], [(18, 3), (17, 11), (18, 9)], [True, False, False, True], 86, False, [False, False, False, False], 213, 'North', (13, 9))
Element 8: (1, (13, 9), ['.', '', '.', ''], [(18, 2), (18, 11), (18, 10)], [False, False, False, False], 84, False, [True, False, True, False], 222, 'North', (13, 10))
Element 9: (1, (13, 10), ['%', '', '.', '%'], [(18, 1), (17, 11), (18, 11)], [True, False, False, True], 82, False, [False, False, True, False], 231, 'North', (13, 11))
Element 10: (1, (13, 11), ['.', '', '%', '%'], [(17, 1), (16, 11), (17, 11)], [False, False, True, True], 80, False, [True, False, False, False], 250, 'West', (12, 11))
Element 11: (1, (12, 11), ['.', '%', '%', ''], [(16, 1), (15, 11), (16, 11)], [False, True, True, False], 78, False, [True, False, False, False], 269, 'West', (11, 11))
Element 12: (1, (11, 11), ['.', '%', '%', ''], [(15, 1), (15, 10), (15, 11)], [False, True, True, False], 76, False, [True, False, False, False], 288, 'West', (10, 11))
Element 13: (1, (10, 11), ['.', '.', '%', ''], [(15, 2), (15, 9), (15, 10)], [False, False, True, False], 74, False, [True, True, False, False], 307, 'South', (10, 10))
Element 14: (1, (10, 10), ['.', '.', '', '%'], [(15, 3), (16, 9), (15, 9)], [False, False, False, True], 72, False, [True, True, False, False], 326, 'South', (10, 9))
Element 15: (1, (10, 9), ['.', '', '', '%'], [(16, 3), (16, 8), (14, 9)], [False, False, False, True], 70, False, [True, False, False, False], 345, 'West', (9, 9))
Element 16: (1, (9, 9), ['%', '', '.', ''], [(16, 4), (16, 7), (13, 9)], [True, False, False, False], 68, False, [False, False, True, False], 364, 'North', (9, 10))
Element 17: (1, (9, 10), ['%', '', '.', ''], [(16, 5), (16, 6), (12, 9)], [True, False, False, False], 66, False, [False, False, True, False], 403, 'North', (9, 11))
Element 18: (1, (9, 11), ['.', '', '%', ''], [(15, 5), (15, 6), (13, 9)], [False, False, True, False], 64, False, [True, False, False, False], 432, 'West', (8, 11))
Element 19: (1, (8, 11), ['.', '%', '%', ''], [(15, 4), (15, 7), (13, 10)], [False, True, True, False], 62, False, [True, False, False, False], 461, 'West', (7, 11))
Element 20: (1, (7, 11), ['.', '%', '%', ''], [(15, 5), (15, 6), (13, 11)], [False, True, True, False], 60, False, [True, False, False, False], 470, 'West', (6, 11))
Element 21: (1, (6, 11), ['%', '.', '%', ''], [(15, 6), (16, 6), (12, 11)], [True, False, True, False], 58, False, [False, True, False, False], 479, 'South', (6, 10))
Element 22: (1, (6, 10), ['%', '.', '', '%'], [(16, 6), (16, 7), (11, 11)], [True, False, False, True], 56, False, [False, True, False, False], 488, 'South', (6, 9))
Element 23: (1, (6, 9), ['.', '.', '', '.'], [(16, 7), (15, 7), (10, 11)], [False, False, False, False], 54, False, [True, True, False, True], 497, 'East', (7, 9))
Element 24: (1, (7, 9), ['', '%', '%', '%'], [(17, 7), (15, 6), (10, 10)], [False, True, True, True], 52, False, [False, False, False, False], 506, 'West', (6, 9))
Element 25: (1, (6, 9), ['.', '.', '', ''], [(18, 7), (15, 5), (10, 9)], [False, False, False, False], 50, False, [True, True, False, False], 505, 'South', (6, 8))
Element 26: (1, (6, 8), ['%', '.', '', '%'], [(18, 8), (16, 5), (10, 8)], [True, False, False, True], 48, False, [False, True, False, False], 514, 'South', (6, 7))
Element 27: (1, (6, 7), ['.', '.', '', ''], [(18, 9), (16, 4), (10, 7)], [False, False, False, False], 46, False, [True, True, False, False], 533, 'South', (6, 6))
Element 28: (1, (6, 6), ['.', '.', '', '%'], [(18, 10), (16, 3), (11, 7)], [False, False, False, True], 44, False, [True, True, False, False], 552, 'South', (6, 5))
Element 29: (1, (6, 5), ['.', '.', '', '%'], [(18, 11), (15, 3), (10, 7)], [False, False, False, True], 42, False, [True, True, False, False], 561, 'South', (6, 4))
Element 30: (1, (6, 4), ['.', '.', '', '%'], [(17, 11), (15, 4), (9, 7)], [False, False, False, True], 40, False, [True, True, False, False], 580, 'South', (6, 3))
Element 31: (1, (6, 3), ['.', '.', '', '.'], [(16, 11), (15, 3), (9, 8)], [False, False, False, False], 38, False, [True, True, False, True], 589, 'East', (7, 3))
Element 32: (1, (7, 3), ['', '%', '%', '.'], [(15, 11), (15, 2), (9, 9)], [False, True, True, False], 36, False, [False, False, False, True], 598, 'East', (8, 3))
Element 33: (1, (8, 3), ['', '%', '', '.'], [(15, 10), (15, 1), (9, 10)], [False, True, False, False], 34, False, [False, False, False, True], 607, 'East', (9, 3))
Element 34: (1, (9, 3), ['', '%', '%', '.'], [(15, 9), (16, 1), (9, 11)], [False, True, True, False], 32, False, [False, False, False, True], 616, 'East', (10, 3))
Element 35: (1, (10, 3), ['', '%', '%', '.'], [(16, 9), (17, 1), (8, 11)], [False, True, True, False], 30, False, [False, False, False, True], 625, 'East', (11, 3))
Element 36: (1, (11, 3), ['', '%', '%', ''], [(16, 8), (18, 1), (7, 11)], [False, True, True, False], 28, False, [False, False, False, False], 634, 'West', (10, 3))
Element 37: (1, (10, 3), ['', '%', '%', ''], [(16, 9), (18, 2), (6, 11)], [False, True, True, False], 26, False, [False, False, False, False], 633, 'West', (9, 3))
Element 38: (1, (9, 3), ['', '%', '%', ''], [(15, 9), (18, 3), (6, 10)], [False, True, True, False], 24, False, [False, False, False, False], 632, 'West', (8, 3))
Element 39: (1, (8, 3), ['', '%', '', ''], [(14, 9), (18, 4), (6, 9)], [False, True, False, False], 22, False, [False, False, False, False], 631, 'North', (8, 4))
Element 40: (1, (8, 4), ['%', '', '', '%'], [(13, 9), (18, 5), (5, 9)], [True, False, False, True], 20, False, [False, False, False, False], 640, 'North', (8, 5))
Element 41: (1, (8, 5), ['%', '', '%', ''], [(13, 10), (18, 6), (4, 9)], [True, False, True, False], 18, False, [False, False, False, False], 649, 'East', (9, 5))
Element 42: (1, (9, 5), ['', '%', '%', ''], [(13, 11), (18, 7), (4, 10)], [False, True, True, False], 16, False, [False, False, False, False], 658, 'East', (10, 5))
Element 43: (1, (10, 5), ['', '%', '%', ''], [(12, 11), (18, 8), (4, 11)], [False, True, True, False], 14, False, [False, False, False, False], 667, 'East', (11, 5))
Element 44: (1, (11, 5), ['', '%', '%', '%'], [(11, 11), (18, 9), (3, 11)], [False, True, True, True], 12, False, [False, False, False, False], 676, 'West', (10, 5))
Element 45: (1, (10, 5), ['', '%', '%', ''], [(10, 11), (18, 10), (2, 11)], [False, True, True, False], 10, False, [False, False, False, False], 685, 'West', (9, 5))
Element 46: (1, (9, 5), ['', '%', '%', ''], [(10, 10), (18, 9), (1, 11)], [False, True, True, False], 8, False, [False, False, False, False], 684, 'West', (8, 5))
Element 47: (1, (8, 5), ['%', '', '%', ''], [(10, 9), (18, 8), (1, 10)], [True, False, True, False], 6, False, [False, False, False, False], 693, 'South', (8, 4))
Element 48: (1, (8, 4), ['%', '', '', '%'], [(10, 8), (18, 7), (1, 9)], [True, False, False, True], 4, False, [False, False, False, False], 702, 'South', (8, 3))
Element 49: (1, (8, 3), ['', '%', '', ''], [(10, 7), (17, 7), (1, 8)], [False, True, False, False], 2, False, [False, False, False, False], 711, 'West', (7, 3))
Element 50: (1, (7, 3), ['', '%', '%', ''], [(10, 7), (18, 7), (1, 7)], [False, True, True, False], 0, False, [False, False, False, False], 720, 'Stop', (7, 3))
Element 51: #0#
