Element 1: (3, (15, 1), ['%', '%', '.', '.'], [(18, 3), (10, 10), (13, 1)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (16, 1))
Element 2: (3, (16, 1), ['', '%', '%', '.'], [(18, 4), (10, 11), (13, 2)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (17, 1))
Element 3: (3, (17, 1), ['', '%', '%', ''], [(18, 5), (11, 11), (13, 3)], [False, True, True, False], 94, False, [False, False, False, False], 107, 'East', (18, 1))
Element 4: (3, (18, 1), ['', '%', '', '%'], [(18, 6), (12, 11), (13, 4)], [False, True, False, True], 92, False, [False, False, False, False], 136, 'North', (18, 2))
Element 5: (3, (18, 2), ['%', '', '', '%'], [(18, 7), (13, 11), (13, 5)], [True, False, False, True], 90, False, [False, False, False, False], 165, 'North', (18, 3))
Element 6: (3, (18, 3), ['%', '', '', '%'], [(18, 8), (13, 10), (13, 6)], [True, False, False, True], 88, False, [False, False, False, False], 194, 'North', (18, 4))
Element 7: (3, (18, 4), ['%', '', '', '%'], [(18, 9), (13, 9), (13, 7)], [True, False, False, True], 86, False, [False, False, False, False], 223, 'North', (18, 5))
Element 8: (3, (18, 5), ['%', '', '', '%'], [(18, 10), (14, 9), (13, 8)], [True, False, False, True], 84, False, [False, False, False, False], 252, 'North', (18, 6))
Element 9: (3, (18, 6), ['%', '', '', '%'], [(18, 11), (15, 9), (13, 9)], [True, False, False, True], 82, False, [False, False, False, False], 261, 'North', (18, 7))
Element 10: (3, (18, 7), ['.', '', '', '%'], [(17, 11), (16, 9), (12, 9)], [False, False, False, True], 80, False, [True, False, False, False], 290, 'West', (17, 7))
Element 11: (3, (17, 7), ['.', '%', '%', ''], [(16, 11), (16, 8), (13, 9)], [False, True, True, False], 78, False, [True, False, False, False], 319, 'West', (16, 7))
Element 12: (3, (16, 7), ['.', '.', '', ''], [(15, 11), (16, 9), (14, 9)], [False, False, False, False], 76, False, [True, True, False, False], 338, 'South', (16, 6))
Element 13: (3, (16, 6), ['.', '.', '', '%'], [(15, 10), (15, 9), (13, 9)], [False, False, False, True], 74, False, [True, True, False, False], 357, 'South', (16, 5))
Element 14: (3, (16, 5), ['.', '.', '', '%'], [(15, 11), (15, 10), (13, 10)], [False, False, False, True], 72, False, [True, True, False, False], 366, 'South', (16, 4))
Element 15: (3, (16, 4), ['.', '.', '', '%'], [(16, 11), (15, 11), (13, 11)], [False, False, False, True], 70, False, [True, True, False, False], 375, 'South', (16, 3))
Element 16: (3, (16, 3), ['.', '%', '', '%'], [(17, 11), (16, 11), (12, 11)], [False, True, False, True], 68, False, [True, False, False, False], 384, 'West', (15, 3))
Element 17: (3, (15, 3), ['%', '.', '.', ''], [(18, 11), (17, 11), (11, 11)], [True, False, False, False], 66, False, [False, True, True, False], 393, 'North', (15, 4))
Element 18: (3, (15, 4), ['%', '', '.', ''], [(18, 10), (18, 11), (10, 11)], [True, False, False, False], 64, False, [False, False, True, False], 402, 'North', (15, 5))
Element 19: (3, (15, 5), ['%', '', '.', ''], [(18, 9), (18, 10), (9, 11)], [True, False, False, False], 62, False, [False, False, True, False], 421, 'North', (15, 6))
Element 20: (3, (15, 6), ['%', '', '.', ''], [(18, 8), (18, 9), (8, 11)], [True, False, False, False], 60, False, [False, False, True, False], 440, 'North', (15, 7))
Element 21: (3, (15, 7), ['%', '', '%', ''], [(18, 7), (18, 8), (7, 11)], [True, False, True, False], 58, False, [False, False, False, False], 459, 'South', (15, 6))
Element 22: (3, (15, 6), ['%', '', '', ''], [(17, 7), (18, 7), (6, 11)], [True, False, False, False], 56, False, [False, False, False, False], 468, 'South', (15, 5))
Element 23: (3, (15, 5), ['%', '', '', ''], [(16, 7), (18, 6), (6, 10)], [True, False, False, False], 54, False, [False, False, False, False], 477, 'South', (15, 4))
Element 24: (3, (15, 4), ['%', '', '', ''], [(16, 8), (18, 5), (6, 9)], [True, False, False, False], 52, False, [False, False, False, False], 486, 'South', (15, 3))
Element 25: (3, (15, 3), ['%', '.', '', ''], [(16, 9), (18, 4), (7, 9)], [True, False, False, False], 50, False, [False, True, False, False], 495, 'South', (15, 2))
Element 26: (3, (15, 2), ['%', '', '', '%'], [(15, 9), (18, 3), (6, 9)], [True, False, False, True], 48, False, [False, False, False, False], 504, 'North', (15, 3))
Element 27: (3, (15, 3), ['%', '', '', ''], [(14, 9), (18, 2), (6, 8)], [True, False, False, False], 46, False, [False, False, False, False], 513, 'East', (16, 3))
Element 28: (3, (16, 3), ['', '%', '', '%'], [(13, 9), (18, 1), (6, 7)], [False, True, False, True], 44, False, [False, False, False, False], 522, 'North', (16, 4))
Element 29: (3, (16, 4), ['', '', '', '%'], [(13, 10), (17, 1), (6, 6)], [False, False, False, True], 42, False, [False, False, False, False], 531, 'West', (15, 4))
Element 30: (3, (15, 4), ['%', '', '', ''], [(13, 11), (16, 1), (6, 5)], [True, False, False, False], 40, False, [False, False, False, False], 540, 'East', (16, 4))
Element 31: (3, (16, 4), ['', '', '', '%'], [(12, 11), (15, 1), (6, 4)], [False, False, False, True], 38, False, [False, False, False, False], 549, 'North', (16, 5))
Element 32: (3, (16, 5), ['', '', '', '%'], [(11, 11), (15, 2), (6, 3)], [False, False, False, True], 36, False, [False, False, False, False], 558, 'West', (15, 5))
Element 33: (3, (15, 5), ['%', '', '', ''], [(10, 11), (15, 3), (7, 3)], [True, False, False, False], 34, False, [False, False, False, False], 567, 'East', (16, 5))
Element 34: (3, (16, 5), ['', '', '', '%'], [(10, 10), (16, 3), (8, 3)], [False, False, False, True], 32, False, [False, False, False, False], 576, 'North', (16, 6))
Element 35: (3, (16, 6), ['', '', '', '%'], [(10, 9), (16, 4), (9, 3)], [False, False, False, True], 30, False, [False, False, False, False], 595, 'West', (15, 6))
Element 36: (3, (15, 6), ['%', '', '', ''], [(9, 9), (16, 5), (10, 3)], [True, False, False, False], 28, False, [False, False, False, False], 614, 'East', (16, 6))
Element 37: (3, (16, 6), ['', '', '', '%'], [(9, 10), (15, 5), (11, 3)], [False, False, False, True], 26, False, [False, False, False, False], 623, 'North', (16, 7))
Element 38: (3, (16, 7), ['', '', '', ''], [(9, 11), (15, 6), (12, 3)], [False, False, False, False], 24, False, [False, False, False, False], 632, 'West', (15, 7))
Element 39: (3, (15, 7), ['%', '', '%', ''], [(8, 11), (16, 6), (11, 3)], [True, False, True, False], 22, False, [False, False, False, False], 631, 'East', (16, 7))
Element 40: (3, (16, 7), ['', '', '', ''], [(7, 11), (15, 6), (10, 3)], [False, False, False, False], 20, False, [False, False, False, False], 630, 'North', (16, 8))
Element 41: (3, (16, 8), ['%', '', '', '%'], [(6, 11), (15, 5), (9, 3)], [True, False, False, True], 18, False, [False, False, False, False], 629, 'North', (16, 9))
Element 42: (3, (16, 9), ['', '', '%', '%'], [(6, 10), (15, 4), (8, 3)], [False, False, True, True], 16, False, [False, False, False, False], 628, 'West', (15, 9))
Element 43: (3, (15, 9), ['', '%', '', ''], [(6, 9), (15, 5), (8, 4)], [False, True, False, False], 14, False, [False, False, False, False], 627, 'North', (15, 10))
Element 44: (3, (15, 10), ['%', '', '', '%'], [(5, 9), (16, 5), (8, 5)], [True, False, False, True], 12, False, [False, False, False, False], 636, 'North', (15, 11))
Element 45: (3, (15, 11), ['%', '', '%', ''], [(4, 9), (16, 4), (9, 5)], [True, False, True, False], 10, False, [False, False, False, False], 645, 'East', (16, 11))
Element 46: (3, (16, 11), ['', '%', '%', ''], [(4, 10), (15, 4), (10, 5)], [False, True, True, False], 8, False, [False, False, False, False], 654, 'East', (17, 11))
Element 47: (3, (17, 11), ['', '%', '%', ''], [(4, 11), (16, 4), (11, 5)], [False, True, True, False], 6, False, [False, False, False, False], 663, 'East', (18, 11))
Element 48: (3, (18, 11), ['', '', '%', '%'], [(3, 11), (16, 3), (10, 5)], [False, False, True, True], 4, False, [False, False, False, False], 672, 'South', (18, 10))
Element 49: (3, (18, 10), ['%', '', '', '%'], [(2, 11), (15, 3), (9, 5)], [True, False, False, True], 2, False, [False, False, False, False], 681, 'South', (18, 9))
Element 50: (3, (18, 9), ['%', '', '', '%'], [(2, 11), (15, 3), (9, 5)], [True, False, False, True], 0, False, [False, False, False, False], 680, 'Stop', (18, 9))
Element 51: #0#
