Element 1: (1, (3, 5), ['%', '.', '.', '.'], [(16, 1), (13, 3), (18, 4)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 5))
Element 2: (1, (4, 5), ['', '.', '.', '.'], [(15, 1), (13, 4), (18, 5)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 5))
Element 3: (1, (5, 5), ['', '.', '.', '.'], [(15, 2), (13, 5), (18, 6)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 5))
Element 4: (1, (6, 5), ['', '.', '.', '%'], [(15, 3), (13, 6), (18, 7)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (6, 6))
Element 5: (1, (6, 6), ['.', '', '.', '%'], [(16, 3), (13, 7), (18, 8)], [False, False, False, True], 90, False, [True, False, True, False], 165, 'North', (6, 7))
Element 6: (1, (6, 7), ['.', '', '.', ''], [(16, 4), (13, 8), (18, 9)], [False, False, False, False], 88, False, [True, False, True, False], 204, 'North', (6, 8))
Element 7: (1, (6, 8), ['%', '', '.', '%'], [(16, 5), (13, 9), (18, 10)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (6, 9))
Element 8: (1, (6, 9), ['.', '', '.', '.'], [(16, 6), (14, 9), (18, 11)], [False, False, False, False], 84, False, [True, False, True, True], 272, 'East', (7, 9))
Element 9: (1, (7, 9), ['', '%', '%', '%'], [(16, 7), (15, 9), (17, 11)], [False, True, True, True], 82, False, [False, False, False, False], 311, 'West', (6, 9))
Element 10: (1, (6, 9), ['.', '', '.', ''], [(17, 7), (16, 9), (16, 11)], [False, False, False, False], 80, False, [True, False, True, False], 340, 'North', (6, 10))
Element 11: (1, (6, 10), ['%', '', '.', '%'], [(18, 7), (16, 8), (15, 11)], [True, False, False, True], 78, False, [False, False, True, False], 369, 'North', (6, 11))
Element 12: (1, (6, 11), ['%', '', '%', '.'], [(18, 8), (16, 7), (15, 10)], [True, False, True, False], 76, False, [False, False, False, True], 388, 'East', (7, 11))
Element 13: (1, (7, 11), ['', '%', '%', '.'], [(18, 9), (15, 7), (15, 9)], [False, True, True, False], 74, False, [False, False, False, True], 407, 'East', (8, 11))
Element 14: (1, (8, 11), ['', '%', '%', '.'], [(18, 10), (15, 6), (16, 9)], [False, True, True, False], 72, False, [False, False, False, True], 426, 'East', (9, 11))
Element 15: (1, (9, 11), ['', '.', '%', '.'], [(18, 11), (15, 5), (16, 8)], [False, False, True, False], 70, False, [False, True, False, True], 445, 'East', (10, 11))
Element 16: (1, (10, 11), ['', '.', '%', '.'], [(17, 11), (15, 4), (16, 7)], [False, False, True, False], 68, False, [False, True, False, True], 464, 'East', (11, 11))
Element 17: (1, (11, 11), ['', '%', '%', '.'], [(16, 11), (16, 4), (17, 7)], [False, True, True, False], 66, False, [False, False, False, True], 473, 'East', (12, 11))
Element 18: (1, (12, 11), ['', '%', '%', '.'], [(15, 11), (16, 5), (16, 7)], [False, True, True, False], 64, False, [False, False, False, True], 482, 'East', (13, 11))
Element 19: (1, (13, 11), ['', '.', '%', '%'], [(15, 10), (16, 6), (15, 7)], [False, False, True, True], 62, False, [False, True, False, False], 491, 'South', (13, 10))
Element 20: (1, (13, 10), ['%', '', '', '%'], [(15, 9), (16, 5), (15, 6)], [True, False, False, True], 60, False, [False, False, False, False], 500, 'South', (13, 9))
Element 21: (1, (13, 9), ['.', '', '', ''], [(16, 9), (16, 4), (16, 6)], [False, False, False, False], 58, False, [True, False, False, False], 499, 'West', (12, 9))
Element 22: (1, (12, 9), ['%', '%', '%', ''], [(16, 8), (16, 3), (16, 5)], [True, True, True, False], 56, False, [False, False, False, False], 508, 'East', (13, 9))
Element 23: (1, (13, 9), ['', '', '', ''], [(16, 9), (15, 3), (16, 4)], [False, False, False, False], 54, False, [False, False, False, False], 507, 'East', (14, 9))
Element 24: (1, (14, 9), ['', '%', '%', 'G'], [(15, 9), (15, 2), (16, 3)], [False, True, True, False], 52, False, [False, False, False, False], 506, 'West', (13, 9))
Element 25: (1, (13, 9), ['', '', '', 'G'], [(14, 9), (15, 1), (15, 3)], [False, False, False, False], 50, False, [False, False, False, False], 505, 'South', (13, 8))
Element 26: (1, (13, 8), ['%', '', 'G', '%'], [(13, 9), (16, 1), (15, 4)], [True, False, False, True], 48, False, [False, False, False, False], 504, 'South', (13, 7))
Element 27: (1, (13, 7), ['%', '', '', '%'], [(13, 10), (17, 1), (15, 5)], [True, False, False, True], 46, False, [False, False, False, False], 503, 'South', (13, 6))
Element 28: (1, (13, 6), ['%', '', '', '%'], [(13, 11), (18, 1), (15, 4)], [True, False, False, True], 44, False, [False, False, False, False], 502, 'South', (13, 5))
Element 29: (1, (13, 5), ['%', '', '', '%'], [(12, 11), (18, 2), (15, 3)], [True, False, False, True], 42, False, [False, False, False, False], 511, 'South', (13, 4))
Element 30: (1, (13, 4), ['%', '', '', '%'], [(11, 11), (18, 3), (15, 2)], [True, False, False, True], 40, False, [False, False, False, False], 520, 'South', (13, 3))
Element 31: (1, (13, 3), ['.', '.', '', '%'], [(10, 11), (18, 4), (15, 1)], [False, False, False, True], 38, False, [True, True, False, False], 519, 'South', (13, 2))
