Element 1: (2, (4, 7), ['.', '.', '%', '.'], [(4, 4), (1, 10), (17, 11)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (5, 7))
Element 2: (2, (5, 7), ['', '.', '%', '.'], [(5, 4), (1, 11), (16, 11)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (6, 7))
Element 3: (2, (6, 7), ['', '.', '.', ''], [(6, 4), (2, 11), (15, 11)], [False, False, False, False], 94, False, [False, True, True, False], 87, 'North', (6, 8))
Element 4: (2, (6, 8), ['%', '', '.', '%'], [(6, 5), (3, 11), (15, 10)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (6, 9))
Element 5: (2, (6, 9), ['.', '', '.', '.'], [(6, 6), (4, 11), (15, 9)], [False, False, False, False], 90, False, [True, False, True, True], 165, 'East', (7, 9))
Element 6: (2, (7, 9), ['', '%', '%', '%'], [(5, 6), (4, 10), (16, 9)], [False, True, True, True], 88, False, [False, False, False, False], 204, 'West', (6, 9))
Element 7: (2, (6, 9), ['.', '', '.', ''], [(5, 5), (4, 9), (16, 8)], [False, False, False, False], 86, False, [True, False, True, False], 233, 'North', (6, 10))
Element 8: (2, (6, 10), ['%', '', '.', '%'], [(4, 5), (5, 9), (16, 7)], [True, False, False, True], 84, False, [False, False, True, False], 272, 'North', (6, 11))
Element 9: (2, (6, 11), ['%', '', '%', '.'], [(4, 6), (6, 9), (17, 7)], [True, False, True, False], 82, False, [False, False, False, True], 301, 'East', (7, 11))
Element 10: (2, (7, 11), ['', '%', '%', '.'], [(3, 6), (7, 9), (18, 7)], [False, True, True, False], 80, False, [False, False, False, True], 330, 'East', (8, 11))
Element 11: (2, (8, 11), ['', '%', '%', '.'], [(3, 7), (6, 9), (18, 8)], [False, True, True, False], 78, False, [False, False, False, True], 359, 'East', (9, 11))
Element 12: (2, (9, 11), ['', '.', '%', '.'], [(3, 8), (6, 10), (18, 9)], [False, False, True, False], 76, False, [False, True, False, True], 388, 'East', (10, 11))
