Element 1: (3, (15, 9), ['.', '%', '.', '.'], [(3, 11), (4, 9), (13, 5)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 9))
Element 2: (3, (16, 9), ['', '.', '%', '%'], [(4, 11), (5, 9), (13, 6)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (16, 8))
Element 3: (3, (16, 8), ['%', '.', '', '%'], [(4, 10), (6, 9), (13, 7)], [True, False, False, True], 94, False, [False, True, False, False], 107, 'South', (16, 7))
Element 4: (3, (16, 7), ['.', '.', '', '.'], [(4, 9), (7, 9), (13, 8)], [False, False, False, False], 92, False, [True, True, False, True], 136, 'East', (17, 7))
Element 5: (3, (17, 7), ['', '%', '%', '.'], [(5, 9), (6, 9), (13, 9)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '.', '.', '%'], [(4, 9), (6, 10), (14, 9)], [False, False, False, True], 88, False, [False, True, True, False], 184, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(3, 9), (6, 11), (15, 9)], [True, False, False, True], 86, False, [False, False, True, False], 203, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '.', '%'], [(3, 8), (7, 11), (15, 10)], [True, False, False, True], 84, False, [False, False, True, False], 242, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(3, 7), (8, 11), (15, 11)], [True, False, False, True], 82, False, [False, False, False, False], 281, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '%', '%'], [(4, 7), (9, 11), (16, 11)], [False, False, True, True], 80, False, [True, False, False, False], 310, 'West', (17, 11))
Element 11: (3, (17, 11), ['', '%', '%', ''], [(5, 7), (10, 11), (15, 11)], [False, True, True, False], 78, False, [False, False, False, False], 339, 'West', (16, 11))
Element 12: (3, (16, 11), ['', '%', '%', ''], [(6, 7), (11, 11), (15, 10)], [False, True, True, False], 76, False, [False, False, False, False], 358, 'West', (15, 11))
Element 13: (3, (15, 11), ['%', '', '%', ''], [(6, 8), (12, 11), (15, 9)], [True, False, True, False], 74, False, [False, False, False, False], 377, 'South', (15, 10))
