Element 1: (2, (13, 3), ['.', '.', '.', '%'], [(1, 10), (6, 9), (15, 3)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (13, 4))
Element 2: (2, (13, 4), ['%', '', '.', '%'], [(1, 11), (6, 10), (16, 3)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (13, 5))
Element 3: (2, (13, 5), ['%', '', '.', '%'], [(2, 11), (6, 11), (16, 4)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (13, 6))
Element 4: (2, (13, 6), ['%', '', '.', '%'], [(3, 11), (7, 11), (16, 5)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (13, 7))
Element 5: (2, (13, 7), ['%', '', '.', '%'], [(4, 11), (8, 11), (16, 6)], [True, False, False, True], 90, False, [False, False, True, False], 165, 'North', (13, 8))
Element 6: (2, (13, 8), ['%', '', '.', '%'], [(4, 10), (9, 11), (16, 7)], [True, False, False, True], 88, False, [False, False, True, False], 204, 'North', (13, 9))
Element 7: (2, (13, 9), ['.', '', '.', '.'], [(4, 9), (10, 11), (17, 7)], [False, False, False, False], 86, False, [True, False, True, True], 243, 'East', (14, 9))
Element 8: (2, (14, 9), ['', '%', '%', '.'], [(5, 9), (11, 11), (18, 7)], [False, True, True, False], 84, False, [False, False, False, True], 282, 'East', (15, 9))
Element 9: (2, (15, 9), ['', '%', '.', '.'], [(6, 9), (12, 11), (18, 8)], [False, True, False, False], 82, False, [False, False, True, True], 311, 'East', (16, 9))
Element 10: (2, (16, 9), ['', '.', '%', '%'], [(6, 8), (13, 11), (18, 9)], [False, False, True, True], 80, False, [False, True, False, False], 350, 'South', (16, 8))
Element 11: (2, (16, 8), ['%', '', '', '%'], [(6, 7), (13, 10), (18, 10)], [True, False, False, True], 78, False, [False, False, False, False], 389, 'South', (16, 7))
Element 12: (2, (16, 7), ['.', '', '', ''], [(6, 6), (13, 9), (18, 11)], [False, False, False, False], 76, False, [True, False, False, False], 398, 'West', (15, 7))
Element 13: (2, (15, 7), ['%', '.', '%', ''], [(6, 5), (12, 9), (17, 11)], [True, False, True, False], 74, False, [False, True, False, False], 437, 'South', (15, 6))
Element 14: (2, (15, 6), ['%', '.', '', ''], [(6, 4), (13, 9), (16, 11)], [True, False, False, False], 72, False, [False, True, False, False], 466, 'South', (15, 5))
Element 15: (2, (15, 5), ['%', '.', '', ''], [(6, 3), (14, 9), (15, 11)], [True, False, False, False], 70, False, [False, True, False, False], 495, 'South', (15, 4))
Element 16: (2, (15, 4), ['%', '', '', ''], [(7, 3), (15, 9), (15, 10)], [True, False, False, False], 68, False, [False, False, False, False], 524, 'East', (16, 4))
Element 17: (2, (16, 4), ['', '', '', '%'], [(8, 3), (16, 9), (15, 11)], [False, False, False, True], 66, False, [False, False, False, False], 533, 'North', (16, 5))
Element 18: (2, (16, 5), ['', '', '', '%'], [(9, 3), (16, 8), (16, 11)], [False, False, False, True], 64, False, [False, False, False, False], 542, 'North', (16, 6))
Element 19: (2, (16, 6), ['', '', 'G', '%'], [(10, 3), (16, 7), (17, 11)], [False, False, False, True], 62, False, [False, False, False, False], 551, 'South', (16, 5))
Element 20: (2, (16, 5), ['', '', '', '%'], [(11, 3), (17, 7), (18, 11)], [False, False, False, True], 60, False, [False, False, False, False], 560, 'South', (16, 4))
Element 21: (2, (16, 4), ['', '', '', '%'], [(12, 3), (18, 7), (18, 10)], [False, False, False, True], 58, False, [False, False, False, False], 569, 'South', (16, 3))
Element 22: (2, (16, 3), ['', '%', '', '%'], [(13, 3), (18, 6), (18, 9)], [False, True, False, True], 56, False, [False, False, False, False], 578, 'West', (15, 3))
Element 23: (2, (15, 3), ['%', '.', '', ''], [(13, 2), (18, 5), (18, 8)], [True, False, False, False], 54, False, [False, True, False, False], 597, 'South', (15, 2))
Element 24: (2, (15, 2), ['%', '.', '', '%'], [(13, 1), (18, 4), (18, 7)], [True, False, False, True], 52, False, [False, True, False, False], 626, 'South', (15, 1))
Element 25: (2, (15, 1), ['%', '%', '', '.'], [(12, 1), (18, 3), (18, 6)], [True, True, False, False], 50, False, [False, False, False, True], 655, 'East', (16, 1))
Element 26: (2, (16, 1), ['', '%', '%', '.'], [(11, 1), (18, 2), (18, 5)], [False, True, True, False], 48, False, [False, False, False, True], 684, 'East', (17, 1))
Element 27: (2, (17, 1), ['', '%', '%', 'G'], [(10, 1), (18, 1), (18, 4)], [False, True, True, False], 46, False, [False, False, False, False], 703, 'West', (16, 1))
Element 28: (2, (16, 1), ['', '%', '%', 'G'], [(9, 1), (17, 1), (18, 3)], [False, True, True, False], 44, False, [False, False, False, False], 712, 'West', (15, 1))
Element 29: (2, (15, 1), ['%', '%', '', 'G'], [(8, 1), (16, 1), (18, 2)], [True, True, False, False], 42, False, [False, False, False, False], 721, 'North', (15, 2))
Element 30: (2, (15, 2), ['%', 'G', '', '%'], [(7, 1), (15, 1), (18, 1)], [True, False, False, True], 40, False, [False, False, False, False], 730, 'North', (15, 3))
Element 31: (2, (15, 3), ['%', 'G', '', ''], [(6, 1), (15, 2), (17, 1)], [True, False, False, False], 38, False, [False, False, False, False], 739, 'East', (16, 3))
Element 32: (2, (16, 3), ['G', '%', '', '%'], [(6, 2), (15, 3), (16, 1)], [False, True, False, True], 36, False, [False, False, False, False], 748, 'North', (16, 4))
Element 33: (2, (16, 4), ['', 'G', '', '%'], [(6, 1), (16, 3), (15, 1)], [False, False, False, True], 34, False, [False, False, False, False], 747, 'West', (15, 4))
Element 34: (2, (15, 4), ['%', '', '', 'G'], [(7, 1), (16, 4), (15, 2)], [True, False, False, False], 32, False, [False, False, False, False], 746, 'South', (15, 3))
Element 35: (2, (15, 3), ['%', '', '', ''], [(8, 1), (16, 5), (15, 1)], [True, False, False, False], 30, False, [False, False, False, False], 745, 'North', (15, 4))
Element 36: (2, (15, 4), ['%', '', '', ''], [(9, 1), (16, 6), (16, 1)], [True, False, False, False], 28, False, [False, False, False, False], 744, 'North', (15, 5))
Element 37: (2, (15, 5), ['%', '', 'G', ''], [(10, 1), (15, 6), (17, 1)], [True, False, False, False], 26, False, [False, False, False, False], 743, 'East', (16, 5))
Element 38: (2, (16, 5), ['', '', '', '%'], [(11, 1), (15, 7), (18, 1)], [False, False, False, True], 24, False, [False, False, False, False], 742, 'West', (15, 5))
Element 39: (2, (15, 5), ['%', '', 'G', ''], [(12, 1), (15, 6), (18, 2)], [True, False, False, False], 22, False, [False, False, False, False], 741, 'South', (15, 4))
Element 40: (2, (15, 4), ['%', '', 'G', ''], [(13, 1), (15, 5), (18, 3)], [True, False, False, False], 20, False, [False, False, False, False], 740, 'North', (15, 5))
Element 41: (2, (15, 5), ['%', 'G', '', ''], [(13, 2), (15, 4), (18, 4)], [True, False, False, False], 18, False, [False, False, False, False], 739, 'North', (15, 6))
Element 42: (2, (15, 6), ['%', 'G', '', ''], [(13, 3), (15, 5), (18, 5)], [True, False, False, False], 16, False, [False, False, False, False], 738, 'North', (15, 7))
Element 43: (2, (15, 7), ['%', 'G', '%', ''], [(13, 4), (15, 6), (18, 6)], [True, False, True, False], 14, False, [False, False, False, False], 737, 'East', (16, 7))
Element 44: (2, (16, 7), ['', 'G', '', ''], [(13, 5), (16, 6), (18, 7)], [False, False, False, False], 12, False, [False, False, False, False], 736, 'East', (17, 7))
Element 45: (2, (17, 7), ['', '%', '%', ''], [(13, 6), (16, 5), (18, 6)], [False, True, True, False], 10, False, [False, False, False, False], 735, 'East', (18, 7))
Element 46: (2, (18, 7), ['', '', '', '%'], [(13, 7), (15, 5), (18, 7)], [False, False, False, True], 8, False, [False, False, False, False], 734, 'North', (18, 8))
Element 47: (2, (18, 8), ['%', '', '', '%'], [(13, 8), (16, 5), (18, 8)], [True, False, False, True], 6, False, [False, False, False, False], 733, 'North', (18, 9))
Element 48: (2, (18, 9), ['%', '', '', '%'], [(13, 9), (16, 4), (18, 7)], [True, False, False, True], 4, False, [False, False, False, False], 732, 'North', (18, 10))
Element 49: (2, (18, 10), ['%', '', '', '%'], [(14, 9), (15, 4), (17, 7)], [True, False, False, True], 2, False, [False, False, False, False], 731, 'North', (18, 11))
Element 50: (2, (18, 11), ['', '', '%', '%'], [(14, 9), (15, 4), (16, 7)], [False, False, True, True], 0, False, [False, False, False, False], 730, 'Stop', (18, 11))
Element 51: #0#
