Element 1: (2, (10, 10), ['.', '.', '.', '%'], [(18, 7), (6, 7), (13, 9)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (10, 11))
Element 2: (2, (10, 11), ['.', '', '%', '.'], [(18, 8), (6, 8), (14, 9)], [False, False, True, False], 96, False, [True, False, False, True], 58, 'East', (11, 11))
Element 3: (2, (11, 11), ['', '%', '%', '.'], [(18, 9), (6, 9), (15, 9)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (12, 11))
Element 4: (2, (12, 11), ['', '%', '%', '.'], [(18, 10), (7, 9), (16, 9)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (13, 11))
Element 5: (2, (13, 11), ['', '.', '%', '%'], [(18, 11), (6, 9), (16, 8)], [False, False, True, True], 90, False, [False, True, False, False], 155, 'South', (13, 10))
Element 6: (2, (13, 10), ['%', '', '', '%'], [(17, 11), (6, 10), (16, 7)], [True, False, False, True], 88, False, [False, False, False, False], 194, 'South', (13, 9))
Element 7: (2, (13, 9), ['.', '.', '', ''], [(16, 11), (6, 11), (16, 6)], [False, False, False, False], 86, False, [True, True, False, False], 223, 'South', (13, 8))
Element 8: (2, (13, 8), ['%', '.', '', '%'], [(15, 11), (7, 11), (16, 5)], [True, False, False, True], 84, False, [False, True, False, False], 262, 'South', (13, 7))
Element 9: (2, (13, 7), ['%', '.', '', '%'], [(15, 10), (8, 11), (16, 4)], [True, False, False, True], 82, False, [False, True, False, False], 301, 'South', (13, 6))
Element 10: (2, (13, 6), ['%', '.', '', '%'], [(15, 9), (9, 11), (16, 3)], [True, False, False, True], 80, False, [False, True, False, False], 330, 'South', (13, 5))
Element 11: (2, (13, 5), ['%', '.', '', '%'], [(16, 9), (9, 10), (15, 3)], [True, False, False, True], 78, False, [False, True, False, False], 359, 'South', (13, 4))
Element 12: (2, (13, 4), ['%', '.', '', '%'], [(16, 8), (9, 9), (15, 4)], [True, False, False, True], 76, False, [False, True, False, False], 388, 'South', (13, 3))
Element 13: (2, (13, 3), ['.', '.', '', '%'], [(16, 7), (10, 9), (15, 5)], [False, False, False, True], 74, False, [True, True, False, False], 417, 'South', (13, 2))
