Element 1: (0, (13, 8), ['%', '.', '.', '%'], [(2, 7), (13, 2), (15, 10)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (13, 9))
Element 2: (0, (13, 9), ['.', '', '.', '.'], [(3, 7), (13, 3), (15, 11)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (14, 9))
Element 3: (0, (14, 9), ['', '%', '%', '.'], [(4, 7), (13, 4), (16, 11)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (15, 9))
Element 4: (0, (15, 9), ['', '%', '', '.'], [(5, 7), (13, 5), (17, 11)], [False, True, False, False], 92, False, [False, False, False, True], 117, 'East', (16, 9))
Element 5: (0, (16, 9), ['', '.', '%', '%'], [(6, 7), (13, 6), (18, 11)], [False, False, True, True], 90, False, [False, True, False, False], 146, 'South', (16, 8))
Element 6: (0, (16, 8), ['%', '.', '', '%'], [(6, 8), (13, 7), (18, 10)], [True, False, False, True], 88, False, [False, True, False, False], 185, 'South', (16, 7))
Element 7: (0, (16, 7), ['.', '.', '', '.'], [(6, 9), (13, 8), (18, 9)], [False, False, False, False], 86, False, [True, True, False, True], 214, 'East', (17, 7))
Element 8: (0, (17, 7), ['', '%', '%', '.'], [(7, 9), (13, 9), (18, 8)], [False, True, True, False], 84, False, [False, False, False, True], 243, 'East', (18, 7))
Element 9: (0, (18, 7), ['', '.', '', '%'], [(6, 9), (13, 10), (18, 9)], [False, False, False, True], 82, False, [False, True, False, False], 262, 'South', (18, 6))
Element 10: (0, (18, 6), ['%', '.', '', '%'], [(6, 10), (13, 11), (18, 10)], [True, False, False, True], 80, False, [False, True, False, False], 291, 'South', (18, 5))
Element 11: (0, (18, 5), ['%', '.', '', '%'], [(6, 11), (12, 11), (18, 11)], [True, False, False, True], 78, False, [False, True, False, False], 320, 'South', (18, 4))
Element 12: (0, (18, 4), ['%', '.', '', '%'], [(7, 11), (11, 11), (17, 11)], [True, False, False, True], 76, False, [False, True, False, False], 349, 'South', (18, 3))
Element 13: (0, (18, 3), ['%', '.', '', '%'], [(8, 11), (10, 11), (16, 11)], [True, False, False, True], 74, False, [False, True, False, False], 378, 'South', (18, 2))
Element 14: (0, (18, 2), ['%', '', '', '%'], [(9, 11), (10, 10), (15, 11)], [True, False, False, True], 72, False, [False, False, False, False], 407, 'South', (18, 1))
Element 15: (0, (18, 1), ['.', '%', '', '%'], [(9, 10), (10, 9), (15, 10)], [False, True, False, True], 70, False, [True, False, False, False], 426, 'West', (17, 1))
Element 16: (0, (17, 1), ['.', '%', '%', ''], [(9, 9), (10, 8), (15, 9)], [False, True, True, False], 68, False, [True, False, False, False], 445, 'West', (16, 1))
Element 17: (0, (16, 1), ['.', '%', '%', ''], [(10, 9), (10, 7), (16, 9)], [False, True, True, False], 66, False, [True, False, False, False], 464, 'West', (15, 1))
Element 18: (0, (15, 1), ['%', '%', '.', ''], [(10, 10), (11, 7), (16, 8)], [True, True, False, False], 64, False, [False, False, True, False], 483, 'North', (15, 2))
Element 19: (0, (15, 2), ['%', '', '.', '%'], [(10, 11), (10, 7), (16, 7)], [True, False, False, True], 62, False, [False, False, True, False], 492, 'North', (15, 3))
Element 20: (0, (15, 3), ['%', '', '.', '.'], [(11, 11), (9, 7), (16, 6)], [True, False, False, False], 60, False, [False, False, True, True], 521, 'East', (16, 3))
Element 21: (0, (16, 3), ['', '%', '.', '%'], [(12, 11), (9, 8), (16, 5)], [False, True, False, True], 58, False, [False, False, True, False], 540, 'North', (16, 4))
