Element 1: (0, (6, 2), ['%', '.', '.', '%'], [(1, 5), (9, 9), (10, 11)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (6, 3))
Element 2: (0, (6, 3), ['.', '', '.', '.'], [(1, 6), (10, 9), (11, 11)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (7, 3))
Element 3: (0, (7, 3), ['', '%', '%', '.'], [(1, 7), (10, 10), (12, 11)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (8, 3))
Element 4: (0, (8, 3), ['', '%', '', '.'], [(2, 7), (9, 10), (13, 11)], [False, True, False, False], 92, False, [False, False, False, True], 117, 'East', (9, 3))
Element 5: (0, (9, 3), ['', '%', '%', '.'], [(3, 7), (9, 11), (13, 10)], [False, True, True, False], 90, False, [False, False, False, True], 156, 'East', (10, 3))
Element 6: (0, (10, 3), ['', '%', '%', '.'], [(4, 7), (8, 11), (13, 9)], [False, True, True, False], 88, False, [False, False, False, True], 195, 'East', (11, 3))
Element 7: (0, (11, 3), ['', '%', '%', '.'], [(5, 7), (7, 11), (14, 9)], [False, True, True, False], 86, False, [False, False, False, True], 234, 'East', (12, 3))
Element 8: (0, (12, 3), ['', '%', '%', '.'], [(6, 7), (6, 11), (15, 9)], [False, True, True, False], 84, False, [False, False, False, True], 273, 'East', (13, 3))
Element 9: (0, (13, 3), ['', '.', '.', '%'], [(6, 8), (6, 10), (16, 9)], [False, False, False, True], 82, False, [False, True, True, False], 312, 'North', (13, 4))
Element 10: (0, (13, 4), ['%', '', '.', '%'], [(6, 9), (6, 11), (16, 8)], [True, False, False, True], 80, False, [False, False, True, False], 341, 'North', (13, 5))
Element 11: (0, (13, 5), ['%', '', '.', '%'], [(7, 9), (7, 11), (16, 7)], [True, False, False, True], 78, False, [False, False, True, False], 370, 'North', (13, 6))
Element 12: (0, (13, 6), ['%', '', '.', '%'], [(6, 9), (8, 11), (17, 7)], [True, False, False, True], 76, False, [False, False, True, False], 389, 'North', (13, 7))
Element 13: (0, (13, 7), ['%', '', '.', '%'], [(5, 9), (9, 11), (18, 7)], [True, False, False, True], 74, False, [False, False, True, False], 418, 'North', (13, 8))
Element 14: (0, (13, 8), ['%', '', '', '%'], [(4, 9), (10, 11), (18, 8)], [True, False, False, True], 72, False, [False, False, False, False], 447, 'North', (13, 9))
Element 15: (0, (13, 9), ['.', '', '', ''], [(4, 10), (11, 11), (18, 9)], [False, False, False, False], 70, False, [True, False, False, False], 466, 'West', (12, 9))
Element 16: (0, (12, 9), ['%', '%', '%', ''], [(4, 11), (12, 11), (18, 10)], [True, True, True, False], 68, False, [False, False, False, False], 495, 'East', (13, 9))
Element 17: (0, (13, 9), ['', '', '', ''], [(3, 11), (13, 11), (18, 11)], [False, False, False, False], 66, False, [False, False, False, False], 504, 'East', (14, 9))
Element 18: (0, (14, 9), ['', '%', '%', ''], [(2, 11), (13, 10), (17, 11)], [False, True, True, False], 64, False, [False, False, False, False], 523, 'East', (15, 9))
Element 19: (0, (15, 9), ['', '%', '.', ''], [(1, 11), (13, 9), (16, 11)], [False, True, False, False], 62, False, [False, False, True, False], 532, 'North', (15, 10))
Element 20: (0, (15, 10), ['%', '', 'G', '%'], [(1, 10), (14, 9), (15, 11)], [True, False, False, True], 60, False, [False, False, False, False], 561, 'South', (15, 9))
Element 21: (0, (15, 9), ['', '%', 'G', ''], [(1, 9), (13, 9), (15, 10)], [False, True, False, False], 58, False, [False, False, False, False], 570, 'East', (16, 9))
Element 22: (0, (16, 9), ['', '', '%', '%'], [(1, 8), (13, 8), (15, 11)], [False, False, True, True], 56, False, [False, False, False, False], 579, 'South', (16, 8))
Element 23: (0, (16, 8), ['%', '', '', '%'], [(1, 9), (13, 7), (16, 11)], [True, False, False, True], 54, False, [False, False, False, False], 578, 'South', (16, 7))
Element 24: (0, (16, 7), ['.', '.', '', ''], [(1, 10), (13, 6), (17, 11)], [False, False, False, False], 52, False, [True, True, False, False], 577, 'South', (16, 6))
Element 25: (0, (16, 6), ['.', '.', '', '%'], [(1, 11), (13, 5), (18, 11)], [False, False, False, True], 50, False, [True, True, False, False], 586, 'South', (16, 5))
Element 26: (0, (16, 5), ['.', '.', '', '%'], [(2, 11), (13, 4), (18, 10)], [False, False, False, True], 48, False, [True, True, False, False], 595, 'South', (16, 4))
Element 27: (0, (16, 4), ['.', '.', '', '%'], [(3, 11), (13, 3), (18, 9)], [False, False, False, True], 46, False, [True, True, False, False], 604, 'South', (16, 3))
Element 28: (0, (16, 3), ['.', '%', '', '%'], [(4, 11), (13, 2), (18, 8)], [False, True, False, True], 44, False, [True, False, False, False], 623, 'West', (15, 3))
Element 29: (0, (15, 3), ['%', '.', '.', ''], [(4, 10), (13, 1), (18, 7)], [True, False, False, False], 42, False, [False, True, True, False], 642, 'North', (15, 4))
Element 30: (0, (15, 4), ['%', '', '.', ''], [(4, 9), (12, 1), (18, 6)], [True, False, False, False], 40, False, [False, False, True, False], 671, 'North', (15, 5))
Element 31: (0, (15, 5), ['%', '', '.', ''], [(3, 9), (11, 1), (18, 5)], [True, False, False, False], 38, False, [False, False, True, False], 710, 'North', (15, 6))
Element 32: (0, (15, 6), ['%', '', '.', ''], [(3, 8), (10, 1), (18, 4)], [True, False, False, False], 36, False, [False, False, True, False], 749, 'North', (15, 7))
