Element 1: (1, (4, 11), ['.', '.', '%', '%'], [(13, 8), (10, 3), (11, 3)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (4, 10))
Element 2: (1, (4, 10), ['%', '.', '', '%'], [(13, 9), (9, 3), (12, 3)], [True, False, False, True], 96, False, [False, True, False, False], 48, 'South', (4, 9))
Element 3: (1, (4, 9), ['.', '%', '', '.'], [(14, 9), (8, 3), (13, 3)], [False, True, False, False], 94, False, [True, False, False, True], 87, 'East', (5, 9))
Element 4: (1, (5, 9), ['', '%', '%', '.'], [(15, 9), (7, 3), (13, 4)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (6, 9))
Element 5: (1, (6, 9), ['', '.', '.', '.'], [(16, 9), (6, 3), (13, 5)], [False, False, False, False], 90, False, [False, True, True, True], 165, 'East', (7, 9))
Element 6: (1, (7, 9), ['', '%', '%', '%'], [(16, 8), (6, 4), (13, 6)], [False, True, True, True], 88, False, [False, False, False, False], 204, 'West', (6, 9))
Element 7: (1, (6, 9), ['', '.', '.', ''], [(16, 7), (6, 5), (13, 7)], [False, False, False, False], 86, False, [False, True, True, False], 223, 'North', (6, 10))
Element 8: (1, (6, 10), ['%', '', '.', '%'], [(17, 7), (6, 6), (13, 8)], [True, False, False, True], 84, False, [False, False, True, False], 252, 'North', (6, 11))
Element 9: (1, (6, 11), ['%', '', '%', '.'], [(18, 7), (6, 7), (13, 9)], [True, False, True, False], 82, False, [False, False, False, True], 281, 'East', (7, 11))
Element 10: (1, (7, 11), ['', '%', '%', '.'], [(18, 8), (6, 8), (13, 10)], [False, True, True, False], 80, False, [False, False, False, True], 320, 'East', (8, 11))
Element 11: (1, (8, 11), ['', '%', '%', '.'], [(18, 9), (6, 9), (13, 11)], [False, True, True, False], 78, False, [False, False, False, True], 349, 'East', (9, 11))
Element 12: (1, (9, 11), ['', '.', '%', '.'], [(18, 10), (7, 9), (12, 11)], [False, False, True, False], 76, False, [False, True, False, True], 378, 'East', (10, 11))
Element 13: (1, (10, 11), ['', '.', '%', 'G'], [(18, 11), (6, 9), (11, 11)], [False, False, True, False], 74, False, [False, True, False, False], 397, 'South', (10, 10))
Element 14: (1, (10, 10), ['.', '.', 'G', '%'], [(17, 11), (6, 10), (10, 11)], [False, False, False, True], 72, False, [True, True, False, False], 416, 'South', (10, 9))
Element 15: (1, (10, 9), ['.', '', 'G', '%'], [(16, 11), (6, 11), (10, 10)], [False, False, False, True], 70, False, [True, False, False, False], 435, 'West', (9, 9))
Element 16: (1, (9, 9), ['%', '', 'G', ''], [(15, 11), (7, 11), (9, 10)], [True, False, False, False], 68, False, [False, False, False, False], 464, 'South', (9, 8))
Element 17: (1, (9, 8), ['%', '.', '', ''], [(15, 10), (8, 11), (9, 11)], [True, False, False, False], 66, False, [False, True, False, False], 473, 'South', (9, 7))
Element 18: (1, (9, 7), ['%', '%', '', '.'], [(15, 11), (7, 11), (8, 11)], [True, True, False, False], 64, False, [False, False, False, True], 482, 'East', (10, 7))
Element 19: (1, (10, 7), ['', '%', '', '.'], [(16, 11), (6, 11), (7, 11)], [False, True, False, False], 62, False, [False, False, False, True], 491, 'East', (11, 7))
Element 20: (1, (11, 7), ['', '%', '%', '%'], [(17, 11), (6, 10), (6, 11)], [False, True, True, True], 60, False, [False, False, False, False], 500, 'West', (10, 7))
Element 21: (1, (10, 7), ['', '%', '', ''], [(18, 11), (6, 9), (6, 10)], [False, True, False, False], 58, False, [False, False, False, False], 499, 'North', (10, 8))
Element 22: (1, (10, 8), ['', '', '', '%'], [(18, 10), (5, 9), (6, 9)], [False, False, False, True], 56, False, [False, False, False, False], 498, 'South', (10, 7))
Element 23: (1, (10, 7), ['', '%', '', ''], [(18, 9), (4, 9), (7, 9)], [False, True, False, False], 54, False, [False, False, False, False], 497, 'West', (9, 7))
Element 24: (1, (9, 7), ['%', '%', '', ''], [(18, 8), (3, 9), (6, 9)], [True, True, False, False], 52, False, [False, False, False, False], 506, 'North', (9, 8))
Element 25: (1, (9, 8), ['%', '', '', ''], [(18, 7), (3, 8), (6, 8)], [True, False, False, False], 50, False, [False, False, False, False], 515, 'East', (10, 8))
Element 26: (1, (10, 8), ['', '', '', '%'], [(18, 6), (3, 7), (6, 7)], [False, False, False, True], 48, False, [False, False, False, False], 534, 'West', (9, 8))
Element 27: (1, (9, 8), ['%', '', '', ''], [(18, 5), (4, 7), (5, 7)], [True, False, False, False], 46, False, [False, False, False, False], 563, 'North', (9, 9))
Element 28: (1, (9, 9), ['%', '', '', ''], [(18, 4), (4, 6), (5, 6)], [True, False, False, False], 44, False, [False, False, False, False], 592, 'East', (10, 9))
Element 29: (1, (10, 9), ['', '', '', '%'], [(18, 3), (4, 5), (5, 5)], [False, False, False, True], 42, False, [False, False, False, False], 621, 'South', (10, 8))
Element 30: (1, (10, 8), ['', '', '', '%'], [(18, 2), (4, 4), (5, 4)], [False, False, False, True], 40, False, [False, False, False, False], 650, 'North', (10, 9))
Element 31: (1, (10, 9), ['', '', '', '%'], [(18, 1), (4, 3), (5, 3)], [False, False, False, True], 38, False, [False, False, False, False], 669, 'North', (10, 10))
Element 32: (1, (10, 10), ['', '', '', '%'], [(17, 1), (4, 2), (6, 3)], [False, False, False, True], 36, False, [False, False, False, False], 688, 'West', (9, 10))
Element 33: (1, (9, 10), ['%', '', '', ''], [(16, 1), (3, 2), (6, 2)], [True, False, False, False], 34, False, [False, False, False, False], 1707, 'East', (10, 10))
Element 34: #1#
