Element 1: (0, (9, 11), ['.', '.', '%', '.'], [(10, 10), (11, 11), (13, 6)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (10, 11))
Element 2: (0, (10, 11), ['', '', '%', ''], [(10, 9), (12, 11), (13, 7)], [False, False, True, False], 96, False, [False, False, False, False], 39, 'East', (11, 11))
Element 3: (0, (11, 11), ['', '%', '%', ''], [(9, 9), (13, 11), (13, 8)], [False, True, True, False], 94, False, [False, False, False, False], 68, 'East', (12, 11))
Element 4: (0, (12, 11), ['', '%', '%', ''], [(9, 10), (13, 10), (13, 9)], [False, True, True, False], 92, False, [False, False, False, False], 97, 'East', (13, 11))
Element 5: (0, (13, 11), ['', 'G', '%', '%'], [(9, 11), (13, 10), (14, 9)], [False, False, True, True], 90, False, [False, False, False, False], 106, 'West', (12, 11))
Element 6: (0, (12, 11), ['', '%', '%', ''], [(8, 11), (13, 9), (15, 9)], [False, True, True, False], 88, False, [False, False, False, False], 125, 'West', (11, 11))
Element 7: (0, (11, 11), ['', '%', '%', ''], [(7, 11), (12, 9), (16, 9)], [False, True, True, False], 86, False, [False, False, False, False], 154, 'West', (10, 11))
Element 8: (0, (10, 11), ['', '', '%', ''], [(6, 11), (13, 9), (16, 8)], [False, False, True, False], 84, False, [False, False, False, False], 173, 'South', (10, 10))
Element 9: (0, (10, 10), ['', '', '', '%'], [(6, 10), (14, 9), (16, 7)], [False, False, False, True], 82, False, [False, False, False, False], 192, 'South', (10, 9))
Element 10: (0, (10, 9), ['', '', '', '%'], [(6, 9), (15, 9), (17, 7)], [False, False, False, True], 80, False, [False, False, False, False], 211, 'South', (10, 8))
Element 11: (0, (10, 8), ['', '.', '', '%'], [(7, 9), (15, 10), (18, 7)], [False, False, False, True], 78, False, [False, True, False, False], 240, 'South', (10, 7))
Element 12: (0, (10, 7), ['.', '%', '', '.'], [(6, 9), (15, 11), (18, 8)], [False, True, False, False], 76, False, [True, False, False, True], 269, 'East', (11, 7))
Element 13: (0, (11, 7), ['', '%', '%', '%'], [(6, 8), (16, 11), (18, 9)], [False, True, True, True], 74, False, [False, False, False, False], 308, 'West', (10, 7))
Element 14: (0, (10, 7), ['.', '%', '', ''], [(6, 7), (17, 11), (18, 10)], [False, True, False, False], 72, False, [True, False, False, False], 337, 'West', (9, 7))
