Element 1: (0, (3, 9), ['%', '.', '%', '.'], [(4, 10), (7, 11), (18, 2)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (4, 9))
Element 2: (0, (4, 9), ['', '%', '', '.'], [(4, 11), (8, 11), (18, 3)], [False, True, False, False], 96, False, [False, False, False, True], 39, 'East', (5, 9))
Element 3: (0, (5, 9), ['', '%', '%', '.'], [(3, 11), (9, 11), (18, 4)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (6, 9))
Element 4: (0, (6, 9), ['', '.', '.', '.'], [(2, 11), (10, 11), (18, 5)], [False, False, False, False], 92, False, [False, True, True, True], 117, 'East', (7, 9))
Element 5: (0, (7, 9), ['', '%', '%', '%'], [(1, 11), (11, 11), (18, 6)], [False, True, True, True], 90, False, [False, False, False, False], 146, 'West', (6, 9))
Element 6: (0, (6, 9), ['', '.', '.', ''], [(1, 10), (12, 11), (18, 7)], [False, False, False, False], 88, False, [False, True, True, False], 175, 'North', (6, 10))
Element 7: (0, (6, 10), ['%', '', '.', '%'], [(1, 9), (13, 11), (18, 8)], [True, False, False, True], 86, False, [False, False, True, False], 214, 'North', (6, 11))
Element 8: (0, (6, 11), ['%', '', '%', ''], [(1, 8), (13, 10), (18, 9)], [True, False, True, False], 84, False, [False, False, False, False], 253, 'East', (7, 11))
Element 9: (0, (7, 11), ['', '%', '%', ''], [(1, 7), (13, 9), (18, 10)], [False, True, True, False], 82, False, [False, False, False, False], 282, 'East', (8, 11))
Element 10: (0, (8, 11), ['', '%', '%', ''], [(2, 7), (14, 9), (18, 11)], [False, True, True, False], 80, False, [False, False, False, False], 301, 'East', (9, 11))
Element 11: (0, (9, 11), ['', '.', '%', ''], [(3, 7), (15, 9), (17, 11)], [False, False, True, False], 78, False, [False, True, False, False], 330, 'South', (9, 10))
Element 12: (0, (9, 10), ['%', '.', '', '.'], [(4, 7), (16, 9), (16, 11)], [True, False, False, False], 76, False, [False, True, False, True], 369, 'East', (10, 10))
Element 13: (0, (10, 10), ['', '.', '', '%'], [(5, 7), (16, 8), (15, 11)], [False, False, False, True], 74, False, [False, True, False, False], 408, 'South', (10, 9))
Element 14: (0, (10, 9), ['.', '', '', '%'], [(6, 7), (16, 7), (15, 10)], [False, False, False, True], 72, False, [True, False, False, False], 447, 'West', (9, 9))
Element 15: (0, (9, 9), ['%', '', '', ''], [(6, 8), (17, 7), (15, 9)], [True, False, False, False], 70, False, [False, False, False, False], 476, 'South', (9, 8))
Element 16: (0, (9, 8), ['%', '.', '', ''], [(6, 9), (18, 7), (16, 9)], [True, False, False, False], 68, False, [False, True, False, False], 475, 'South', (9, 7))
Element 17: (0, (9, 7), ['%', '%', '', '.'], [(7, 9), (18, 8), (16, 8)], [True, True, False, False], 66, False, [False, False, False, True], 484, 'East', (10, 7))
Element 18: (0, (10, 7), ['', '%', '', '.'], [(6, 9), (18, 9), (16, 7)], [False, True, False, False], 64, False, [False, False, False, True], 493, 'East', (11, 7))
Element 19: (0, (11, 7), ['', '%', '%', '%'], [(6, 10), (18, 10), (16, 6)], [False, True, True, True], 62, False, [False, False, False, False], 512, 'West', (10, 7))
Element 20: (0, (10, 7), ['', '%', '', ''], [(6, 11), (18, 11), (16, 5)], [False, True, False, False], 60, False, [False, False, False, False], 521, 'North', (10, 8))
Element 21: (0, (10, 8), ['', '', '', '%'], [(7, 11), (17, 11), (16, 4)], [False, False, False, True], 58, False, [False, False, False, False], 530, 'South', (10, 7))
Element 22: (0, (10, 7), ['', '%', '', ''], [(8, 11), (16, 11), (16, 3)], [False, True, False, False], 56, False, [False, False, False, False], 539, 'West', (9, 7))
Element 23: (0, (9, 7), ['%', '%', '', ''], [(9, 11), (15, 11), (15, 3)], [True, True, False, False], 54, False, [False, False, False, False], 548, 'North', (9, 8))
Element 24: (0, (9, 8), ['%', '', '', ''], [(10, 11), (15, 10), (15, 4)], [True, False, False, False], 52, False, [False, False, False, False], 557, 'East', (10, 8))
Element 25: (0, (10, 8), ['', '', '', '%'], [(11, 11), (15, 11), (15, 5)], [False, False, False, True], 50, False, [False, False, False, False], 566, 'West', (9, 8))
Element 26: (0, (9, 8), ['%', '', '', ''], [(12, 11), (16, 11), (15, 6)], [True, False, False, False], 48, False, [False, False, False, False], 575, 'North', (9, 9))
Element 27: (0, (9, 9), ['%', '', '', ''], [(13, 11), (17, 11), (15, 7)], [True, False, False, False], 46, False, [False, False, False, False], 584, 'East', (10, 9))
Element 28: (0, (10, 9), ['', '', '', '%'], [(13, 10), (18, 11), (15, 6)], [False, False, False, True], 44, False, [False, False, False, False], 583, 'South', (10, 8))
Element 29: (0, (10, 8), ['', '', '', '%'], [(13, 9), (18, 10), (15, 5)], [False, False, False, True], 42, False, [False, False, False, False], 582, 'North', (10, 9))
Element 30: (0, (10, 9), ['', '', '', '%'], [(13, 8), (18, 9), (15, 4)], [False, False, False, True], 40, False, [False, False, False, False], 591, 'North', (10, 10))
Element 31: (0, (10, 10), ['', '', '', '%'], [(13, 7), (18, 8), (15, 3)], [False, False, False, True], 38, False, [False, False, False, False], 600, 'North', (10, 11))
Element 32: (0, (10, 11), ['', '', '%', ''], [(13, 6), (18, 7), (15, 2)], [False, False, True, False], 36, False, [False, False, False, False], 619, 'East', (11, 11))
Element 33: (0, (11, 11), ['', '%', '%', ''], [(13, 5), (18, 6), (15, 1)], [False, True, True, False], 34, False, [False, False, False, False], 638, 'East', (12, 11))
Element 34: (0, (12, 11), ['', '%', '%', ''], [(13, 4), (18, 5), (16, 1)], [False, True, True, False], 32, False, [False, False, False, False], 657, 'East', (13, 11))
Element 35: (0, (13, 11), ['', '', '%', '%'], [(13, 3), (18, 4), (17, 1)], [False, False, True, True], 30, False, [False, False, False, False], 676, 'South', (13, 10))
Element 36: (0, (13, 10), ['%', '', '', '%'], [(13, 2), (18, 3), (18, 1)], [True, False, False, True], 28, False, [False, False, False, False], 685, 'South', (13, 9))
Element 37: (0, (13, 9), ['.', '', '', ''], [(13, 1), (18, 2), (17, 1)], [False, False, False, False], 26, False, [True, False, False, False], 694, 'West', (12, 9))
Element 38: (0, (12, 9), ['%', '%', '%', ''], [(12, 1), (18, 1), (16, 1)], [True, True, True, False], 24, False, [False, False, False, False], 713, 'East', (13, 9))
Element 39: (0, (13, 9), ['', '', '', ''], [(11, 1), (17, 1), (15, 1)], [False, False, False, False], 22, False, [False, False, False, False], 722, 'East', (14, 9))
Element 40: (0, (14, 9), ['', '%', '%', ''], [(10, 1), (16, 1), (15, 2)], [False, True, True, False], 20, False, [False, False, False, False], 731, 'East', (15, 9))
Element 41: (0, (15, 9), ['', '%', '', ''], [(9, 1), (15, 1), (15, 3)], [False, True, False, False], 18, False, [False, False, False, False], 740, 'East', (16, 9))
Element 42: (0, (16, 9), ['', '', '%', '%'], [(8, 1), (15, 2), (16, 3)], [False, False, True, True], 16, False, [False, False, False, False], 749, 'South', (16, 8))
Element 43: (0, (16, 8), ['%', '', '', '%'], [(7, 1), (15, 3), (16, 4)], [True, False, False, True], 14, False, [False, False, False, False], 758, 'South', (16, 7))
Element 44: (0, (16, 7), ['', '', '', ''], [(6, 1), (16, 3), (15, 4)], [False, False, False, False], 12, False, [False, False, False, False], 767, 'East', (17, 7))
Element 45: (0, (17, 7), ['', '%', '%', ''], [(6, 2), (16, 4), (15, 3)], [False, True, True, False], 10, False, [False, False, False, False], 776, 'East', (18, 7))
Element 46: (0, (18, 7), ['', '', '', '%'], [(6, 3), (16, 5), (15, 2)], [False, False, False, True], 8, False, [False, False, False, False], 785, 'North', (18, 8))
Element 47: (0, (18, 8), ['%', '', '', '%'], [(7, 3), (16, 6), (15, 3)], [True, False, False, True], 6, False, [False, False, False, False], 794, 'North', (18, 9))
Element 48: (0, (18, 9), ['%', '', '', '%'], [(8, 3), (15, 6), (15, 4)], [True, False, False, True], 4, False, [False, False, False, False], 803, 'North', (18, 10))
Element 49: (0, (18, 10), ['%', '', '', '%'], [(9, 3), (15, 7), (15, 5)], [True, False, False, True], 2, False, [False, False, False, False], 812, 'North', (18, 11))
Element 50: (0, (18, 11), ['', '', '%', '%'], [(10, 3), (15, 6), (15, 4)], [False, False, True, True], 0, False, [False, False, False, False], 821, 'Stop', (18, 11))
Element 51: #0#
