Element 1: (0, (10, 11), ['.', '.', '%', '.'], [(12, 1), (13, 11), (15, 10)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (11, 11))
Element 2: (0, (11, 11), ['', '%', '%', '.'], [(13, 1), (13, 10), (15, 11)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (12, 11))
Element 3: (0, (12, 11), ['', '%', '%', ''], [(13, 2), (13, 9), (16, 11)], [False, True, True, False], 94, False, [False, False, False, False], 78, 'East', (13, 11))
Element 4: (0, (13, 11), ['', '', '%', '%'], [(13, 3), (14, 9), (17, 11)], [False, False, True, True], 92, False, [False, False, False, False], 107, 'South', (13, 10))
Element 5: (0, (13, 10), ['%', '', '', '%'], [(13, 4), (15, 9), (18, 11)], [True, False, False, True], 90, False, [False, False, False, False], 126, 'South', (13, 9))
Element 6: (0, (13, 9), ['.', '.', '', ''], [(13, 5), (16, 9), (18, 10)], [False, False, False, False], 88, False, [True, True, False, False], 155, 'South', (13, 8))
Element 7: (0, (13, 8), ['%', '.', '', '%'], [(13, 6), (16, 8), (18, 9)], [True, False, False, True], 86, False, [False, True, False, False], 194, 'South', (13, 7))
Element 8: (0, (13, 7), ['%', '', '', '%'], [(13, 5), (16, 7), (18, 8)], [True, False, False, True], 84, False, [False, False, False, False], 223, 'South', (13, 6))
Element 9: (0, (13, 6), ['%', '', '', '%'], [(13, 4), (17, 7), (18, 7)], [True, False, False, True], 82, False, [False, False, False, False], 242, 'South', (13, 5))
Element 10: (0, (13, 5), ['%', '', '', '%'], [(13, 3), (16, 7), (18, 6)], [True, False, False, True], 80, False, [False, False, False, False], 251, 'South', (13, 4))
Element 11: (0, (13, 4), ['%', '', '', '%'], [(12, 3), (16, 6), (18, 5)], [True, False, False, True], 78, False, [False, False, False, False], 280, 'South', (13, 3))
Element 12: (0, (13, 3), ['', '', '', '%'], [(11, 3), (16, 5), (18, 4)], [False, False, False, True], 76, False, [False, False, False, False], 309, 'South', (13, 2))
Element 13: (0, (13, 2), ['%', '', '', '%'], [(10, 3), (16, 4), (18, 3)], [True, False, False, True], 74, False, [False, False, False, False], 338, 'South', (13, 1))
Element 14: (0, (13, 1), ['', '%', '', '%'], [(9, 3), (16, 3), (18, 2)], [False, True, False, True], 72, False, [False, False, False, False], 367, 'West', (12, 1))
Element 15: (0, (12, 1), ['.', '%', '%', ''], [(8, 3), (15, 3), (18, 1)], [False, True, True, False], 70, False, [True, False, False, False], 386, 'West', (11, 1))
Element 16: (0, (11, 1), ['.', '%', '%', ''], [(7, 3), (15, 4), (17, 1)], [False, True, True, False], 68, False, [True, False, False, False], 425, 'West', (10, 1))
Element 17: (0, (10, 1), ['.', '%', '%', ''], [(6, 3), (15, 5), (16, 1)], [False, True, True, False], 66, False, [True, False, False, False], 464, 'West', (9, 1))
Element 18: (0, (9, 1), ['.', '%', '%', ''], [(6, 4), (15, 6), (15, 1)], [False, True, True, False], 64, False, [True, False, False, False], 503, 'West', (8, 1))
Element 19: (0, (8, 1), ['.', '%', '%', ''], [(6, 5), (15, 7), (15, 2)], [False, True, True, False], 62, False, [True, False, False, False], 542, 'West', (7, 1))
Element 20: (0, (7, 1), ['.', '%', '%', ''], [(6, 6), (15, 6), (15, 3)], [False, True, True, False], 60, False, [True, False, False, False], 561, 'West', (6, 1))
Element 21: (0, (6, 1), ['%', '%', '.', ''], [(6, 7), (15, 5), (16, 3)], [True, True, False, False], 58, False, [False, False, True, False], 580, 'North', (6, 2))
Element 22: (0, (6, 2), ['%', '', '', '%'], [(6, 8), (15, 4), (16, 4)], [True, False, False, True], 56, False, [False, False, False, False], 599, 'North', (6, 3))
Element 23: (0, (6, 3), ['.', '', '', ''], [(6, 9), (15, 3), (16, 5)], [False, False, False, False], 54, False, [True, False, False, False], 608, 'West', (5, 3))
Element 24: (0, (5, 3), ['.', '%', '.', ''], [(7, 9), (15, 2), (16, 6)], [False, True, False, False], 52, False, [True, False, True, False], 627, 'North', (5, 4))
Element 25: (0, (5, 4), ['.', '', '.', ''], [(6, 9), (15, 1), (16, 7)], [False, False, False, False], 50, False, [True, False, True, False], 636, 'North', (5, 5))
Element 26: (0, (5, 5), ['.', '', '.', ''], [(6, 10), (16, 1), (17, 7)], [False, False, False, False], 48, False, [True, False, True, False], 655, 'North', (5, 6))
Element 27: (0, (5, 6), ['.', '', '.', ''], [(6, 11), (17, 1), (16, 7)], [False, False, False, False], 46, False, [True, False, True, False], 674, 'North', (5, 7))
Element 28: (0, (5, 7), ['.', '', '%', ''], [(7, 11), (18, 1), (16, 8)], [False, False, True, False], 44, False, [True, False, False, False], 693, 'West', (4, 7))
Element 29: (0, (4, 7), ['.', '.', '%', ''], [(8, 11), (18, 2), (16, 9)], [False, False, True, False], 42, False, [True, True, False, False], 712, 'South', (4, 6))
Element 30: (0, (4, 6), ['.', '.', '', ''], [(9, 11), (18, 3), (15, 9)], [False, False, False, False], 40, False, [True, True, False, False], 731, 'South', (4, 5))
Element 31: (0, (4, 5), ['.', '.', '', ''], [(9, 10), (18, 4), (14, 9)], [False, False, False, False], 38, False, [True, True, False, False], 750, 'South', (4, 4))
Element 32: (0, (4, 4), ['.', '.', '', ''], [(10, 10), (18, 5), (13, 9)], [False, False, False, False], 36, False, [True, True, False, False], 769, 'South', (4, 3))
Element 33: (0, (4, 3), ['.', '.', '', ''], [(10, 9), (18, 6), (12, 9)], [False, False, False, False], 34, False, [True, True, False, False], 798, 'South', (4, 2))
Element 34: (0, (4, 2), ['F', '.', '', '%'], [(9, 9), (18, 7), (13, 9)], [False, False, False, True], 32, False, [False, True, False, False], 817, 'West', (3, 2))
Element 35: (0, (3, 2), ['F', '.', '.', ''], [(9, 8), (18, 8), (13, 10)], [False, False, False, False], 30, False, [False, True, True, False], 1816, 'West', (2, 2))
Element 36: #1#
